lat,lon,t_start,t_end,climb_rate_ms,alt_gain_m,duration_s,circle_id,seg_id,avg_speed_kmh,turn_radius_m,circle_diameter_m,bank_angle_deg,bank_std_deg,bank_range_deg,bank_masd_deg
-32.09792916666666,116.97274375,363.0,391.0,2.300595238095248,64.41666666666694,28.0,0,,106.16825033962228,131.42268098531196,262.8453619706239,34.00351998018329,5.240301309983791,15.772777806240121,6.027962853672232
-32.097209523809525,116.97182857142857,391.0,415.0,3.5178571428571437,84.42857142857144,24.0,2,,107.98749107250548,114.57828664187444,229.15657328374888,38.677866517675085,4.211747286012947,11.11738897909946,4.187858243501296
-32.096716666666666,116.9710023809524,415.0,439.0,2.973214285714264,71.35714285714234,24.0,4,,106.75491161331917,113.27047921732085,226.5409584346417,38.35738163849151,4.30062912708584,11.349728284353958,2.391037020550742
-32.09625,116.97022916666667,439.0,467.0,2.395833333333351,67.08333333333383,28.0,6,,108.18408547397657,133.91802641046263,267.83605282092526,34.50488954915213,2.1750966425110576,6.320676110945634,2.305830072450727
-32.095675,116.96937291666666,467.0,495.0,2.7976190476190617,78.33333333333373,28.0,8,,110.61623720751297,136.9287184051214,273.8574368102428,35.101873327499604,4.191722095272542,12.387700151875372,4.000807386543336
-32.09529523809524,116.96859523809523,495.0,519.0,2.7500000000000075,66.00000000000018,24.0,10,,108.2750167870827,114.88336090014774,229.76672180029547,38.75221667559554,2.6655653909668717,7.276269278799063,3.1764160158237105
-32.09497916666666,116.96720416666666,519.0,547.0,2.15476190476192,60.33333333333377,28.0,12,,106.25770863558724,131.53341888533842,263.06683777067684,34.025896449281134,3.0625988744932595,8.959949191616943,3.1562542198435977
-32.094356250000004,116.96601458333333,547.0,575.0,2.4315476190476417,68.08333333333397,28.0,14,,110.06655630265166,136.2482839252066,272.4965678504132,34.96770728084299,1.946080031732082,5.586629004291282,2.019654685590737
-32.0936875,116.96504999999999,575.0,603.0,1.6250000000000082,45.50000000000023,28.0,16,,109.29891108356097,135.2980375717466,270.5960751434932,34.77960260329767,2.4106116084842895,7.240206479745048,3.1574683222492665
-32.093185416666664,116.96402916666666,603.0,631.0,1.0773809523809794,30.166666666667425,28.0,18,,113.21386224120337,140.1442451283187,280.2884902566374,35.729958242429504,3.087195405043952,8.390612553571483,2.9352590259097124
-32.09238333333333,116.96296111111113,631.0,663.0,0.8374999999999717,26.799999999999095,32.0,20,,110.65556718203683,156.54560442363086,313.0912088472617,31.600731631322596,2.0598146482839197,7.00039667253834,2.8783608965150558
-32.09152037037037,116.96200370370372,663.0,695.0,1.283333333333318,41.06666666666617,32.0,22,,109.26769850235696,154.5821718837778,309.1643437675556,31.27890872971981,5.328333948500814,16.640841778182022,4.728654296824649
-32.090604166666665,116.961175,695.0,723.0,1.187500000000016,33.25000000000045,28.0,24,,105.33210874211645,130.3876448980068,260.7752897960136,33.793802646674905,3.2717601157413037,8.0292894769827,2.7346144661616285
-32.0899537037037,116.96007037037037,723.0,755.0,-0.11666666666668915,-3.733333333334053,32.0,26,,107.42246228851528,151.97169664284374,303.9433932856875,30.84760524296668,7.065593561143811,20.918809175541217,5.063945643192446
-32.08898333333333,116.95883333333333,755.0,783.0,0.5982142857143111,16.75000000000071,28.0,28,,104.17392391869747,128.95396058953125,257.9079211790625,33.5016057509825,6.558103154204918,19.09434096102691,3.1823901601711513
-32.1165537037037,116.97258333333333,939.0,971.0,1.0291666666666566,32.93333333333301,32.0,30,,109.01946941823361,154.23099956593416,308.4619991318683,31.22111560388825,6.025013262273337,16.611484348072107,3.9487927294212777
-32.11547037037037,116.97072222222222,971.0,1003.0,1.6208333333333265,51.86666666666645,32.0,32,,103.79278187341134,146.836749265887,293.673498531774,29.987785615456694,5.368320692721366,13.484158017055574,3.644799214964078
-32.115291666666664,116.96869166666666,1003.0,1031.0,1.4613095238095544,40.916666666667524,28.0,34,,106.99595150183846,132.44726889596453,264.89453779192905,34.21010529137346,5.155769175310604,16.34089864982157,3.321326834605472
-32.11438888888889,116.96717037037037,1031.0,1063.0,-0.23750000000002217,-7.600000000000709,32.0,36,,112.2338910623716,158.77847595567764,317.55695191135527,31.964033589152066,4.446903891008956,13.115941524396593,4.206347578214092
-32.11324444444445,116.96529444444445,1063.0,1095.0,-0.8208333333333485,-26.266666666667152,32.0,38,,113.40113062898561,160.42978214944705,320.8595642988941,32.23087630098973,5.9637349636670205,17.303382474782815,5.463062929649374
