cluster_id,lat,lon,t_start,t_end,climb_rate_ms,alt_gain_m,duration_s
0,-32.13606388888889,116.95943134920634,227.0,391.0,2.5365853658536586,416.0,164.0
1,-32.13549696969697,116.95941363636365,395.0,435.0,2.325,93.0,40.0
2,-32.14043921568628,116.95464411764705,491.0,555.0,3.859375,247.0,64.0
3,-32.09005208333333,116.95342500000001,695.0,723.0,1.7857142857142858,50.0,28.0
4,-32.080582539682545,116.95507301587301,727.0,807.0,3.1625,253.0,80.0
5,-32.03564166666667,116.96708333333335,903.0,947.0,4.2727272727272725,188.0,44.0
6,-32.03180370370371,116.96886111111111,951.0,983.0,3.71875,119.0,32.0
7,-32.030368055555556,116.9693111111111,991.0,1035.0,3.6136363636363638,159.0,44.0
8,-31.79590238095238,116.99259285714287,1659.0,1683.0,4.125,99.0,24.0
9,-31.792000347222224,116.99461597222223,1687.0,1875.0,4.00531914893617,753.0,188.0
10,-31.78884743589743,116.99712051282053,1879.0,1927.0,2.8541666666666665,137.0,48.0
11,-31.721445999999997,117.05581733333332,2127.0,2223.0,3.5833333333333335,344.0,96.0
12,-31.654954761904758,117.1544523809524,2495.0,2519.0,2.7083333333333335,65.0,24.0
13,-31.580667333333334,117.23309533333332,2743.0,2839.0,4.4375,426.0,96.0
14,-31.577584782608696,117.234484057971,2843.0,2931.0,4.329545454545454,381.0,88.0
15,-31.49577777777778,117.26425555555556,3119.0,3139.0,4.05,81.0,20.0
16,-31.376313888888888,117.29069444444444,3431.0,3451.0,3.65,73.0,20.0
17,-31.325956249999997,117.32446458333334,3643.0,3671.0,3.1785714285714284,89.0,28.0
18,-31.32128611111111,117.32361597222223,3675.0,3767.0,2.9782608695652173,274.0,92.0
19,-31.2325375,117.35571250000001,4011.0,4039.0,1.75,49.0,28.0
20,-31.193248333333333,117.36388666666667,4167.0,4203.0,3.138888888888889,113.0,36.0
21,-31.19292777777778,117.36460555555556,4207.0,4239.0,2.21875,71.0,32.0
22,-31.182338095238098,117.39195238095238,4331.0,4355.0,2.4583333333333335,59.0,24.0
23,-31.181204166666667,117.39286041666666,4359.0,4387.0,1.9642857142857142,55.0,28.0
24,-31.225337387387377,117.43972702702706,4575.0,4719.0,3.076388888888889,443.0,144.0
25,-31.235844444444442,117.44523333333332,4779.0,4799.0,1.6,32.0,20.0
26,-31.32960166666666,117.53487,5127.0,5163.0,2.4722222222222223,89.0,36.0
27,-31.339283333333334,117.55670208333333,5263.0,5291.0,2.892857142857143,81.0,28.0
28,-31.356466666666666,117.58934523809525,5387.0,5411.0,3.7083333333333335,89.0,24.0
29,-31.356412745098034,117.59027352941177,5415.0,5479.0,2.25,144.0,64.0
30,-31.423540000000003,117.64707666666668,5735.0,5771.0,4.75,171.0,36.0
31,-31.421840740740738,117.6461574074074,5783.0,5815.0,5.0,160.0,32.0
32,-31.419785333333333,117.64673200000001,5819.0,5915.0,3.65625,351.0,96.0
33,-31.45663571428571,117.68630714285713,6039.0,6063.0,1.5833333333333333,38.0,24.0
34,-31.53265,117.7330625,6271.0,6299.0,3.9285714285714284,110.0,28.0
35,-31.568169444444447,117.74754444444443,6383.0,6403.0,2.7,54.0,20.0
36,-31.600369230769235,117.7671467948718,6491.0,6591.0,3.16,316.0,100.0
37,-31.675028333333337,117.83178166666667,6823.0,6859.0,1.8333333333333333,66.0,36.0
38,-31.688729807692308,117.83936250000002,6883.0,7087.0,3.661764705882353,747.0,204.0
39,-31.737505333333335,117.94712333333332,7367.0,7463.0,5.302083333333333,509.0,96.0
40,-31.837850666666668,118.08375866666665,7831.0,7927.0,2.9166666666666665,280.0,96.0
41,-31.906425757575757,118.06376666666667,8435.0,8475.0,2.55,102.0,40.0
42,-31.906915833333336,118.06061583333333,8479.0,8555.0,3.0789473684210527,234.0,76.0
43,-31.904819444444442,118.0265888888889,8691.0,8711.0,3.6,72.0,20.0
44,-31.90381315789474,118.0274903508772,8715.0,8787.0,2.8194444444444446,203.0,72.0
45,-31.90289761904762,118.02840238095239,8791.0,8815.0,3.3333333333333335,80.0,24.0
46,-31.917623684210525,117.97414824561405,8959.0,9031.0,2.6805555555555554,193.0,72.0
47,-31.919361494252872,117.96021264367816,9071.0,9183.0,3.9910714285714284,447.0,112.0
48,-31.932613793103453,117.87006724137932,9375.0,9487.0,5.446428571428571,610.0,112.0
49,-31.928210416666666,117.72105833333333,9835.0,9863.0,2.857142857142857,80.0,28.0
50,-31.93996821705426,117.69842906976746,9915.0,10083.0,4.607142857142857,774.0,168.0
51,-31.964241358024694,117.60250185185187,10299.0,10403.0,4.028846153846154,419.0,104.0
52,-32.03360277777778,117.38164722222223,10983.0,11003.0,2.0,40.0,20.0
53,-32.03550416666667,117.38003958333334,11043.0,11071.0,3.0714285714285716,86.0,28.0
54,-32.036107692307695,117.3780269230769,11075.0,11123.0,3.9166666666666665,188.0,48.0
55,-32.03423076923077,117.3775294871795,11131.0,11179.0,3.5625,171.0,48.0
56,-32.032804166666665,117.3780375,11183.0,11227.0,2.909090909090909,128.0,44.0
57,-32.02968939393939,117.31280000000001,11371.0,11411.0,2.1,84.0,40.0
58,-32.02757857142857,117.30892738095238,11415.0,11467.0,2.0961538461538463,109.0,52.0
59,-32.03697619047619,117.24792142857143,11715.0,11739.0,3.4166666666666665,82.0,24.0
