cluster_id,lat,lon,t_start,t_end,climb_rate_ms,climb_rate_ms_median,alt_gain_m_mean,duration_s_mean,n_circles
0,-31.625311572698134,117.21711197973323,455.0,717.0,1.3872034093422225,1.4080048752272187,45.7577139324151,32.75,8
1,-31.644032638888888,117.2272728174603,1009.0,1229.0,1.4863833505175117,1.61607142857145,44.2407379440088,31.428571428571427,7
2,-31.639247948532947,117.21322421491703,1362.0,1689.0,0.42390260214290487,0.4486104701841078,15.549967066309364,40.875,8
3,-31.601303645833333,117.21122812499999,2335.0,2453.0,2.348082552486414,2.5080712355906196,68.78039901620889,29.5,4
4,-31.600702022486775,117.20557736640212,2483.0,2798.0,0.9931785849567433,0.6832994221534949,29.405107213385712,31.5,10
5,-31.564094386574077,117.19611099537038,3204.0,3325.0,1.3399800015041414,1.6307264689706416,38.974540451922095,30.25,4
6,-31.44485590828924,117.16574479717814,3645.0,3813.0,2.5752276088950894,2.4671651032079085,71.96394696679768,28.0,6
7,-31.195773253968248,117.0231885978836,4745.0,4967.0,2.542956708267152,2.4458333333333107,79.84598323591044,31.714285714285715,7
8,-30.903529407407405,116.90807575925926,5977.0,6131.0,3.382749709639959,3.4200542005420256,103.34747967479692,30.8,5
9,-30.90366183449074,116.90291273148148,6131.0,6373.0,3.35146008794865,3.508928571428592,100.8168863237146,30.25,8
10,-30.763337037037036,116.84702240740741,6753.0,6890.0,1.9775043116987252,2.1593286727746794,66.99737019646552,34.25,4
11,-30.530314166666663,116.74425333333335,7628.0,7700.0,4.993939393939406,4.993939393939406,179.7818181818186,36.0,2
12,-30.52947055555556,116.74098166666666,7700.0,7800.0,3.4467712842713105,3.5742424242424584,116.44090909090988,33.333333333333336,3
13,-30.35722301662458,116.67140125473486,8367.0,8614.0,4.181242087213633,4.309523809523821,127.62001353618518,30.875,8
14,-30.37365833333333,116.82900277777779,9266.0,9332.0,2.688741510322056,2.688741510322056,89.03387801761663,33.0,2
15,-30.509765833333333,117.080725,10184.0,10257.0,2.867141682413086,2.867141682413086,104.61303012807207,36.5,2
16,-30.748369560185186,117.40005523148147,11341.0,11494.0,3.5484484933490377,3.4422555946112667,134.35599146283096,38.25,4
17,-30.788896632996636,117.51592613636365,11797.0,11927.0,3.220685308648146,3.5659137577002227,138.4611419194696,43.333333333333336,3
18,-30.978975,117.8845272222222,12807.0,12877.0,2.696766210196377,2.696766210196377,94.52641478304051,35.0,2
19,-31.020480777777777,117.99792903703704,13197.0,13365.0,3.394017039940767,3.483333333333287,113.70313675423922,33.6,5
20,-31.015724404761905,117.99546142857142,13403.0,13498.0,1.807508575719484,1.807508575719484,82.72138612910545,47.5,2
21,-31.368394444444444,118.47534888888887,15916.0,15984.0,3.108901515151524,3.108901515151524,106.3787878787882,34.0,2
22,-31.5550025,117.919895,17944.0,18017.0,1.2286400916014317,1.2286400916014317,44.869531874101455,36.5,2
