circle_id,seg_id,t_start,t_end,duration_s,avg_speed_kmh,alt_gained_m,climb_rate_ms,turn_radius_m,bank_angle_deg,lat,lon
0,,9583.0,9603.0,20.0,89.7810622424696,35.22857142857137,1.7614285714285685,79.38388806627869,38.6130380780893,-32.13510277777778,116.96473055555556
1,,9603.0,9627.0,24.0,91.53528029247578,43.628571428571306,1.8178571428571377,97.12194883899781,34.15908553246801,-32.13580238095238,116.96434523809522
2,,9627.0,9651.0,24.0,96.06069523166038,62.657142857142965,2.61071428571429,101.92356321975207,35.45478384339476,-32.13657142857142,116.96390476190474
3,,9651.0,9675.0,24.0,100.44979276685974,76.50000000000006,3.187500000000002,106.58054034268163,36.67283148646376,-32.13733095238096,116.96299523809525
4,,9675.0,9699.0,24.0,92.9712700316556,72.34285714285716,3.0142857142857147,98.6455812737959,34.57464923083613,-32.13755238095238,116.96241190476191
5,,9699.0,9719.0,20.0,90.60644055106316,56.171428571428265,2.808571428571413,80.11368272035364,38.86896851355477,-32.137722222222216,116.96186388888889
6,,9719.0,9739.0,20.0,90.9040872900261,52.42857142857123,2.6214285714285617,80.37686021924884,38.96081240335003,-32.138130555555556,116.96150833333331
7,,9739.0,9759.0,20.0,89.95490455035036,54.80000000000012,2.740000000000006,79.53759841415494,38.667095069656696,-32.13846944444444,116.96108055555555
8,,9759.0,9779.0,20.0,93.24346804864598,44.45714285714219,2.2228571428571096,82.44532694985118,39.67443539729788,-32.13845277777778,116.96078888888889
9,,9779.0,9803.0,24.0,98.7138897868672,44.9571428571426,1.873214285714275,104.73869007605653,36.19559558085991,-32.138507142857144,116.96105714285714
10,,9803.0,9827.0,24.0,97.09543788688167,42.00000000000038,1.7500000000000158,103.02145927579541,35.74534514777351,-32.138778571428574,116.96106666666665
11,,9827.0,9851.0,24.0,100.62970163105014,28.757142857142686,1.1982142857142786,106.77142957629462,36.721957033934046,-32.139073809523815,116.96115952380953
12,,9851.0,9887.0,36.0,105.6324092302285,32.25818181818121,0.8960606060605891,168.11920079696816,27.566320117834533,-32.13808333333333,116.95982999999998
13,,9979.0,9999.0,20.0,93.49820148045077,71.54285714285604,3.577142857142802,82.6705607545317,39.751265044228546,-32.11461944444444,116.94664999999999
14,,9999.0,10019.0,20.0,94.28795026763062,66.6571428571427,3.332857142857135,83.36885199497894,39.988374093484616,-32.11483888888889,116.94595277777778
15,,10019.0,10043.0,24.0,93.58889805458429,61.028571428571894,2.5428571428571622,99.30090495940372,34.75211958662978,-32.115323809523815,116.9456880952381
16,,10043.0,10067.0,24.0,91.85054458274836,57.81428571428643,2.4089285714286013,97.45645464017942,34.250673764441785,-32.11592857142857,116.94525476190476
17,,10067.0,10095.0,28.0,92.42111701642057,51.9833333333344,1.856547619047657,114.4054925940719,30.423500598088648,-32.116477083333336,116.94447708333334
18,,10395.0,10415.0,20.0,96.98898811022849,60.42857142857134,3.021428571428567,85.75709379568849,40.78701509940342,-32.021677777777775,116.94233611111112
19,,10415.0,10435.0,20.0,92.45749391130116,65.4571428571421,3.272857142857105,81.75037323262441,39.436298400330884,-32.02216388888889,116.94130555555557
20,,10435.0,10459.0,24.0,97.32110807066083,68.10000000000076,2.837500000000032,103.26090277750814,35.808434554908516,-32.02233809523809,116.9402
21,,10459.0,10483.0,24.0,97.78523194319587,88.75714285714335,3.698214285714306,103.75335350098084,35.93787271605112,-32.022109523809526,116.9393738095238
22,,10483.0,10503.0,20.0,95.52572069333965,69.9428571428567,3.4971428571428347,84.46328133755979,40.35670893000529,-32.02226666666667,116.9386861111111
23,,10503.0,10527.0,24.0,90.30405818443201,82.11428571428587,3.421428571428578,95.81558160873655,33.79949113496191,-32.02240238095238,116.93792857142857
24,,10527.0,10547.0,20.0,96.81737561893675,66.54285714285693,3.3271428571428467,85.60535503854742,40.736834737711014,-32.022463888888886,116.93784722222222
25,,10547.0,10567.0,20.0,98.70195918388916,68.28571428571371,3.4142857142856853,87.27169276094698,41.28376204106776,-32.02249722222222,116.93739444444445
26,,10567.0,10591.0,24.0,100.00530723900866,81.64285714285808,3.401785714285753,106.10892655007954,36.5511917939914,-32.02261428571428,116.93681666666667
27,,10591.0,10615.0,24.0,103.37737961320937,55.02857142857151,2.2928571428571463,109.68680646219734,37.46446259737284,-32.022842857142855,116.9357119047619
28,,10615.0,10643.0,28.0,105.74531819574837,27.55000000000171,0.9839285714286324,130.89914521972318,33.8975709439273,-32.022925,116.93448125
29,,11123.0,11151.0,28.0,104.30770336637406,68.00000000000031,2.42857142857144,129.11956239250105,33.535458153431364,-31.855260416666667,116.91071041666666
30,,11151.0,11171.0,20.0,95.21358719502749,60.45714285714269,3.0228571428571347,84.18729473111009,40.264201191448315,-31.85443888888889,116.90993611111112
31,,11171.0,11191.0,20.0,101.19971819971875,59.342857142856815,2.9671428571428407,89.48019661662268,41.99476695639308,-31.853994444444442,116.90922222222223
32,,11191.0,11211.0,20.0,99.73056481045943,54.45714285714254,2.7228571428571273,88.18117981628473,41.57846316745303,-31.85393611111111,116.90854166666668
33,,11211.0,11235.0,24.0,107.20846840696687,56.14285714285754,2.339285714285731,113.75171792186715,38.475643567634606,-31.853311904761906,116.90748571428571
34,,11235.0,11259.0,24.0,101.2664087893815,49.80000000000085,2.0750000000000353,107.44699685329749,36.89531122599064,-31.85330952380952,116.90603095238093
35,,11259.0,11295.0,36.0,116.09765196331999,32.60727272727275,0.9057575757575764,184.77515191324866,29.845424340329156,-31.852999999999998,116.90475999999998
36,,11647.0,11667.0,20.0,90.60928305843943,30.85714285714239,1.5428571428571194,80.11619604868535,38.86984674143862,-31.74622222222222,116.91507222222224
37,,11667.0,11687.0,20.0,101.59004167993821,29.457142857142426,1.4728571428571213,89.82531834596578,42.10446384244812,-31.746763888888893,116.91424444444444
38,,11687.0,11711.0,24.0,101.60575449226098,46.371428571429405,1.9321428571428918,107.80705382683259,36.98738340097797,-31.74758095238095,116.91345476190476
39,,11711.0,11735.0,24.0,101.88943937935869,24.42857142857177,1.0178571428571572,108.1080528405797,37.06418289018342,-31.748469047619047,116.91261904761905
40,,11735.0,11771.0,36.0,109.61780804123832,17.541818181818012,0.4872727272727226,174.46216000661593,28.445959904564763,-31.747884999999997,116.91300166666667
41,,11771.0,11799.0,28.0,106.71050514128648,27.900000000000443,0.9964285714285872,132.09392290164664,34.13897490688946,-31.747785416666666,116.91149166666668
42,,11959.0,11983.0,24.0,102.64852357554597,53.09999999999995,2.212499999999998,108.91346618755396,37.26892033557458,-31.7036,116.91490476190475
43,,11983.0,12007.0,24.0,101.52969568344793,61.9714285714289,2.582142857142871,107.72635292424405,36.96676626802694,-31.703454761904762,116.91334523809523
44,,12007.0,12031.0,24.0,98.53846993046272,73.02857142857151,3.0428571428571463,104.5525638276349,36.14704204707257,-31.703273809523807,116.91204761904761
45,,12031.0,12055.0,24.0,92.53006534840874,70.15714285714294,2.9232142857142893,98.17744856543567,34.44740680546414,-31.70335476190476,116.91080476190476
46,,12055.0,12079.0,24.0,97.80494399570577,67.75714285714272,2.8232142857142803,103.77426863828376,35.94336079351474,-31.703878571428568,116.90946904761904
47,,12079.0,12099.0,20.0,94.36552313123646,52.42857142857093,2.6214285714285466,83.43744146549373,40.011575753272176,-31.70414166666667,116.90819444444445
48,,12099.0,12123.0,24.0,94.66875118416021,57.0428571428573,2.3767857142857207,100.44666471530546,35.060582709542786,-31.70458571428571,116.90707142857143
49,,12123.0,12147.0,24.0,101.47633040281093,66.21428571428616,2.7589285714285903,107.66973060289163,36.95229396155403,-31.70459761904762,116.90590476190474
50,,12147.0,12171.0,24.0,103.29557480162573,80.27142857142883,3.3446428571428677,109.60000886131576,37.44256622436678,-31.704680952380954,116.9046261904762
51,,12171.0,12195.0,24.0,97.86840166868892,83.4000000000012,3.47500000000005,103.84159932049961,35.96102301308179,-31.70489285714286,116.90378095238093
52,,12195.0,12219.0,24.0,90.59863683533422,75.51428571428622,3.1464285714285922,96.12813926487274,33.885803592682194,-31.705545238095233,116.90312857142855
53,,12219.0,12243.0,24.0,96.8238604484891,48.985714285714735,2.0410714285714473,102.73330666411267,35.66928888875286,-31.706064285714287,116.90198333333333
