circle_cluster_id,alt_cluster_id,dist_m,time_overlap_s,overlap_frac,circle_lat,circle_lon,alt_lat,alt_lon,lat,lon,lat_mean,lon_mean
1.0,1.0,49.45855974020494,196.0,1.0,-32.137659829059835,116.96205713064712,-32.13735233333333,116.96243666666663,-32.137659829059835,116.96205713064712,-32.137506081196584,116.96224689865687
1.0,2.0,149.0542001046645,36.0,1.0,-32.137659829059835,116.96205713064712,-32.13879666666667,116.96121833333332,-32.137659829059835,116.96205713064712,-32.13822824786325,116.96163773199022
1.0,3.0,179.0114158892906,20.0,1.0,-32.137659829059835,116.96205713064712,-32.13917222222222,116.96140555555554,-32.137659829059835,116.96205713064712,-32.13841602564103,116.96173134310133
1.0,4.0,434.41710024631084,12.0,0.42857142857142855,-32.137659829059835,116.96205713064712,-32.13630625,116.95772916666668,-32.137659829059835,116.96205713064712,-32.136983039529916,116.9598931486569
2.0,5.0,41.237710591839864,116.0,1.0,-32.11543755952381,116.9456045436508,-32.11579120370371,116.9454726851852,-32.11543755952381,116.9456045436508,-32.11561438161376,116.945538614418
3.0,6.0,26.30675414911578,236.0,0.9516129032258065,-32.02239105339105,116.93837105880232,-32.0223671957672,116.93864867724864,-32.02239105339105,116.93837105880232,-32.022379124579125,116.93850986802548
4.0,9.0,236.89430676598894,20.0,1.0,-31.85389304138322,116.9080981547619,-31.854836111111116,116.91034722222224,-31.85389304138322,116.9080981547619,-31.854364576247168,116.90922268849206
4.0,10.0,38.939668812988074,68.0,1.0,-31.85389304138322,116.9080981547619,-31.85363425925926,116.90837592592592,-31.85389304138322,116.9080981547619,-31.85376365032124,116.90823704034392
5.0,11.0,15.1694223174493,68.0,1.0,-31.74745108796296,116.913313968254,-31.747409259259257,116.91346666666666,-31.74745108796296,116.913313968254,-31.747430173611107,116.91339031746034
5.0,12.0,196.14214389620088,28.0,0.875,-31.74745108796296,116.913313968254,-31.747714814814813,116.91126296296297,-31.74745108796296,116.913313968254,-31.747582951388885,116.91228846560848
6.0,14.0,399.7214443285068,160.0,1.0,-31.704732061258845,116.90669398749398,-31.703792276422767,116.91077235772356,-31.704732061258845,116.90669398749398,-31.704262168840806,116.90873317260878
6.0,15.0,240.77549010860102,104.0,1.0,-31.704732061258845,116.90669398749398,-31.705054320987657,116.90417716049382,-31.704732061258845,116.90669398749398,-31.70489319112325,116.9054355739939
6.0,16.0,785.084934085619,48.0,1.0,-31.704732061258845,116.90669398749398,-31.707744871794873,116.89918846153844,-31.704732061258845,116.90669398749398,-31.70623846652686,116.90294122451621
7.0,17.0,328.06257437770716,20.0,0.5555555555555556,-31.702426666666668,116.89693333333337,-31.700245416666668,116.89459833333332,-31.702426666666668,116.89693333333337,-31.701336041666668,116.89576583333334
8.0,17.0,15.09778942319624,120.0,1.0,-31.700191428571426,116.8944519047619,-31.700245416666668,116.89459833333332,-31.700191428571426,116.8944519047619,-31.700218422619045,116.89452511904761
10.0,21.0,329.7931977062924,12.0,0.6,-31.498359090909094,116.8693212121212,-31.495555555555555,116.86818611111111,-31.498359090909094,116.8693212121212,-31.496957323232323,116.86875366161615
11.0,21.0,46.21375197730787,8.0,0.4,-31.495745833333338,116.86775277777777,-31.495555555555555,116.86818611111111,-31.495745833333338,116.86775277777777,-31.495650694444446,116.86796944444444
13.0,22.0,163.80116380770568,48.0,1.0,-31.49152896825397,116.86086587301588,-31.4911358974359,116.8625307692308,-31.49152896825397,116.86086587301588,-31.491332432844935,116.86169832112334
13.0,23.0,227.39247289848547,56.0,0.7777777777777778,-31.49152896825397,116.86086587301588,-31.492500000000003,116.8587552631579,-31.49152896825397,116.86086587301588,-31.492014484126987,116.85981056808689
14.0,24.0,565.4014816405952,16.0,0.4444444444444444,-31.428704403235656,116.83713115079364,-31.429025000000003,116.84307833333332,-31.428704403235656,116.83713115079364,-31.42886470161783,116.84010474206349
14.0,25.0,213.94009821774907,20.0,1.0,-31.428704403235656,116.83713115079364,-31.429475,116.83919722222224,-31.428704403235656,116.83713115079364,-31.429089701617826,116.83816418650794
14.0,26.0,81.8199792812101,20.0,1.0,-31.428704403235656,116.83713115079364,-31.429375000000004,116.83748611111112,-31.428704403235656,116.83713115079364,-31.429039701617832,116.83730863095238
14.0,27.0,247.18071703922303,136.0,1.0,-31.428704403235656,116.83713115079364,-31.42832238095238,116.83456476190476,-31.428704403235656,116.83713115079364,-31.42851339209402,116.8358479563492
15.0,28.0,56.49861613390329,60.0,1.0,-31.35738904320988,116.85453263888888,-31.356885416666668,116.85461145833334,-31.35738904320988,116.85453263888888,-31.357137229938274,116.85457204861112
17.0,29.0,88.2401563230306,140.0,0.8333333333333334,-31.30815967261905,116.84804637896826,-31.30875387596899,116.84866201550392,-31.30815967261905,116.84804637896826,-31.30845677429402,116.84835419723609
17.0,30.0,205.51722758687566,20.0,1.0,-31.30815967261905,116.84804637896826,-31.30689444444444,116.84646944444444,-31.30815967261905,116.84804637896826,-31.307527058531743,116.84725791170635
19.0,32.0,89.31062985625,96.0,0.9230769230769231,-31.189755738095236,116.83330808333332,-31.19025802469136,116.83404074074076,-31.189755738095236,116.83330808333332,-31.1900068813933,116.83367441203704
19.0,33.0,149.70594378054307,36.0,1.0,-31.189755738095236,116.83330808333332,-31.189293333333335,116.83183,-31.189755738095236,116.83330808333332,-31.189524535714284,116.83256904166666
20.0,34.0,39.37545859458908,20.0,0.8333333333333334,-31.13964761904762,116.81524047619048,-31.139795,116.81561666666668,-31.13964761904762,116.81524047619048,-31.139721309523807,116.81542857142858
21.0,35.0,50.66314736941556,172.0,1.0,-31.038475042517007,116.80281512188208,-31.03806598639456,116.80304931972788,-31.038475042517007,116.80281512188208,-31.038270514455782,116.80293222080498
22.0,36.0,25.031308656987445,196.0,1.0,-30.967844270833332,116.7952062872024,-30.96763777777778,116.79531083333332,-30.967844270833332,116.7952062872024,-30.967741024305557,116.79525856026785
23.0,38.0,341.85520934720466,64.0,0.8421052631578947,-30.825083084045584,116.800527241046,-30.827977499999996,116.80173416666666,-30.825083084045584,116.800527241046,-30.826530292022788,116.80113070385633
23.0,39.0,35.22969635507447,196.0,1.0,-30.825083084045584,116.800527241046,-30.824793333333336,116.800378,-30.825083084045584,116.800527241046,-30.82493820868946,116.800452620523
23.0,40.0,502.69087815643064,28.0,1.0,-30.825083084045584,116.800527241046,-30.820629166666667,116.799625,-30.825083084045584,116.800527241046,-30.822856125356125,116.800076120523
24.0,41.0,306.9303274476317,76.0,0.7037037037037037,-30.65445505952381,116.76670078373016,-30.65440476190476,116.76990892857144,-30.65445505952381,116.76670078373016,-30.654429910714285,116.76830485615079
24.0,42.0,52.51105842818262,92.0,1.0,-30.65445505952381,116.76670078373016,-30.653992361111108,116.76659097222225,-30.65445505952381,116.76670078373016,-30.65422371031746,116.7666458779762
24.0,43.0,391.062670474733,60.0,0.75,-30.65445505952381,116.76670078373016,-30.65549682539683,116.76279603174603,-30.65445505952381,116.76670078373016,-30.654975942460318,116.7647484077381
25.0,44.0,71.04986681882467,20.0,0.7142857142857143,-30.57956462962963,116.74438283068784,-30.579920833333333,116.74376666666666,-30.57956462962963,116.74438283068784,-30.57974273148148,116.74407474867725
25.0,45.0,81.61832975486949,32.0,1.0,-30.57956462962963,116.74438283068784,-30.579762962962963,116.74520370370368,-30.57956462962963,116.74438283068784,-30.579663796296295,116.74479326719576
25.0,46.0,98.368145692869,16.0,0.5714285714285714,-30.57956462962963,116.74438283068784,-30.578995833333337,116.74359583333332,-30.57956462962963,116.74438283068784,-30.579280231481484,116.74398933201059
26.0,47.0,13.221858362563188,200.0,1.0,-30.526506130952384,116.73158619047618,-30.526387581699353,116.7315754901961,-30.526506130952384,116.73158619047618,-30.52644685632587,116.73158084033614
27.0,49.0,74.23131471401516,100.0,1.0,-30.330749651360545,116.68608567176872,-30.3307032051282,116.6853141025641,-30.330749651360545,116.68608567176872,-30.330726428244372,116.68569988716641
27.0,50.0,108.21326726033007,24.0,1.0,-30.330749651360545,116.68608567176872,-30.32990952380953,116.68665476190476,-30.330749651360545,116.68608567176872,-30.330329587585037,116.68637021683674
27.0,51.0,190.0117894640117,36.0,1.0,-30.330749651360545,116.68608567176872,-30.33000333333333,116.68786666666668,-30.330749651360545,116.68608567176872,-30.330376492346936,116.6869761692177
28.0,54.0,161.73363685146805,48.0,0.8,-30.16211410934744,116.65111134920636,-30.163465625,116.65048958333334,-30.16211410934744,116.65111134920636,-30.16278986717372,116.65080046626986
28.0,55.0,31.804318496844203,28.0,1.0,-30.16211410934744,116.65111134920636,-30.16183125,116.65116041666668,-30.16211410934744,116.65111134920636,-30.161972679673717,116.65113588293653
29.0,56.0,90.63636628234093,140.0,0.7777777777777778,-30.111851100288604,116.62552796717168,-30.11251811594202,116.62606956521738,-30.111851100288604,116.62552796717168,-30.112184608115314,116.62579876619452
29.0,57.0,26.732268082571125,140.0,1.0,-30.111851100288604,116.62552796717168,-30.111681481481483,116.62533101851852,-30.111851100288604,116.62552796717168,-30.111766290885043,116.6254294928451
30.0,59.0,38.557783066652,72.0,1.0,-30.176060317460315,116.76078253968252,-30.17595256410257,116.76040128205128,-30.176060317460315,116.76078253968252,-30.176006440781443,116.7605919108669
31.0,60.0,101.0305819995517,128.0,0.8,-30.195687318121696,116.79577850529098,-30.195263888888896,116.79484841269844,-30.195687318121696,116.79577850529098,-30.195475603505294,116.79531345899471
