lat,lon,climb_rate_ms,alt_gain_m,duration_s,circle_cluster_id,alt_cluster_id,circle_lat,circle_lon,alt_lat,alt_lon,dist_m,time_overlap_s,overlap_frac
-31.581214379910215,117.22067512626263,1.9365079365079365,122.0,63.0,0,4,-31.580673456790123,117.21942222222224,-31.581755303030306,117.22192803030303,266.1098858107316,21.0,0.3333333333333333
-31.575973463804715,117.21209454966329,2.1,63.0,30.0,1,6,-31.576456018518517,117.21272546296296,-31.57549090909091,117.21146363636362,160.64053760711252,30.0,1.0
-31.627267666666665,117.20372046296296,1.8571428571428572,78.0,42.0,3,13,-31.62689311111111,117.20319203703703,-31.62764222222222,117.2042488888889,130.1961650626087,42.0,1.0
-31.466800868055557,117.17648574074074,2.786324786324786,326.0,117.0,5,16,-31.466857986111112,117.17696898148148,-31.46674375,117.17600250000001,92.5399910856206,45.0,1.0
-31.464597482638887,117.17211421296295,2.5925925925925926,70.0,27.0,6,17,-31.46527829861111,117.17343842592592,-31.463916666666666,117.17078999999998,293.2929727426314,15.0,0.5555555555555556
-31.038808755523988,117.1488939420244,3.174358974358974,619.0,195.0,7,25,-31.038747309027777,117.14891869212963,-31.0388702020202,117.14886919191918,14.456011897355046,183.0,1.0
-30.786276388888883,117.2037123805257,3.3777777777777778,304.0,90.0,8,33,-30.78623611111111,117.20348981481482,-30.786316666666657,117.20393494623657,43.454731898124045,87.0,0.9666666666666667
-31.181658872905643,118.12422820767193,2.7,162.0,60.0,9,53,-31.181561396604938,118.12329768518516,-31.181756349206346,118.12515873015872,178.36478750001848,60.0,1.0
-31.226778571428568,118.23421890542326,2.051282051282051,80.0,39.0,10,59,-31.227291666666662,118.23491995370368,-31.22626547619047,118.23351785714284,175.48334038440404,39.0,1.0
-31.223778086419752,118.22878348765433,1.8974358974358974,148.0,78.0,11,60,-31.22317777777778,118.22758796296297,-31.224378395061724,118.22997901234568,263.6588984599313,24.0,0.5
-31.24896514016897,118.38733735599078,3.5737704918032787,654.0,183.0,12,63,-31.248718452380952,118.3872136904762,-31.249211827956987,118.38746102150537,59.68700308672026,147.0,1.0
-31.500045879629635,118.98019143518519,2.7719298245614037,158.0,57.0,13,72,-31.50000925925926,118.98006203703704,-31.50008250000001,118.98032083333335,25.85256809423265,39.0,0.8125
-31.499748393843408,118.97522809251136,2.5675675675675675,285.0,111.0,14,73,-31.49975424382716,118.97462723765432,-31.499742543859657,118.9758289473684,113.94110085691742,105.0,0.9459459459459459
-31.541055092592593,119.05010833333333,2.5238095238095237,53.0,21.0,15,78,-31.54111851851852,119.05013333333332,-31.540991666666663,119.05008333333333,14.879914305535209,21.0,1.0
-31.67806740740741,119.3529275925926,2.5555555555555554,69.0,27.0,16,84,-31.678006481481482,119.35257685185185,-31.678128333333337,119.35327833333334,67.74876468427703,24.0,0.8888888888888888
-31.686493571428578,119.37293129464285,3.4074074074074074,276.0,81.0,17,87,-31.687017500000003,119.373589375,-31.68596964285715,119.37227321428573,170.5433506618871,36.0,0.75
-31.68550287698413,119.37104910714287,3.4074074074074074,276.0,81.0,18,87,-31.68503611111111,119.369825,-31.68596964285715,119.37227321428573,253.84628173987747,24.0,0.5
-31.877498121542807,119.4458407735089,3.1666666666666665,95.0,30.0,19,96,-31.878055333994705,119.44651639550266,-31.87694090909091,119.44516515151514,177.8627893578808,24.0,0.8
-31.943537921254592,119.2818690273607,3.7314814814814814,403.0,108.0,20,99,-31.943233950617284,119.28126913580246,-31.9438418918919,119.28246891891892,131.8550426020275,60.0,0.8333333333333334
-32.142133339822124,118.99534347444282,2.611111111111111,329.0,126.0,21,102,-32.14291357886905,118.99619973958335,-32.14135310077519,118.9944872093023,236.86754150847779,99.0,0.7857142857142857
-32.2112165247484,118.88538509502072,3.0,387.0,129.0,22,104,-32.210253125254376,118.88407397792025,-32.21217992424243,118.8866962121212,326.7495654653872,129.0,1.0
-32.378380626970056,118.70688415418965,4.0,552.0,138.0,23,107,-32.37829884259259,118.70644135802468,-32.37846241134752,118.70732695035461,85.12948275976693,66.0,1.0
-32.54549564814815,118.47052468981482,2.7142857142857144,57.0,21.0,24,110,-32.545732962962965,118.47178896296298,-32.54525833333334,118.46926041666666,242.81447335801332,21.0,1.0
-32.650631732918264,118.1953854465996,2.9806201550387597,769.0,258.0,25,112,-32.65174143518519,118.19769618055554,-32.64952203065134,118.19307471264368,498.1107785148364,45.0,1.0
-32.649036744492335,118.19169136095147,2.9806201550387597,769.0,258.0,26,112,-32.64855145833333,118.19030800925925,-32.64952203065134,118.19307471264368,280.6164645979829,198.0,0.8461538461538461
-32.73871545314253,117.87984050925925,2.868217054263566,370.0,129.0,27,113,-32.7386214365881,117.87949730639731,-32.738809469696974,117.88018371212121,67.5192455297354,78.0,1.0
-32.77680814814815,117.76074210978837,2.4615384615384617,96.0,39.0,28,115,-32.77655796296297,117.76013064814816,-32.777058333333336,117.76135357142857,127.15193878791565,24.0,0.6153846153846154
-32.77355090152223,117.75435414668394,2.7916666666666665,134.0,48.0,29,117,-32.773953763828764,117.75531907768159,-32.773148039215684,117.75338921568628,201.45091813599203,48.0,1.0
-32.896316132973254,117.25762134773663,1.3555555555555556,61.0,45.0,30,120,-32.896402057613166,117.25798436213992,-32.896230208333336,117.25725833333334,70.42791885300649,45.0,1.0
-32.89026793981481,117.24981666666666,1.5238095238095237,32.0,21.0,31,122,-32.890729629629625,117.25016666666666,-32.88980625,117.24946666666666,121.71351684641309,21.0,1.0
