cluster_id,lat,lon,t_start,t_end,climb_rate_ms,climb_rate_ms_median,alt_gain_m_mean,duration_s_mean,n_circles
0,-32.1092525462963,116.9677625771605,485.0,577.0,3.5202380952380907,3.452380952380963,108.0444444444443,30.666666666666668,3
1,-32.16350370370371,116.9801574074074,1004.0,1068.0,2.3645833333333095,2.3645833333333095,75.6666666666659,32.0,2
2,-31.79978066666667,117.1626977037037,2224.0,2396.0,4.15416666666667,4.368181818181825,140.7333333333335,34.4,5
3,-31.429873321759256,117.51141145833334,3660.0,3784.0,3.379910714285696,3.461904761904745,105.32083333333279,31.0,4
4,-30.991546064814816,117.73050625,5605.0,5665.0,2.786607142857137,2.786607142857137,83.51666666666648,30.0,2
5,-30.944586458333333,117.76669166666667,5834.0,5906.0,3.2592719780219745,3.2592719780219745,117.33653846153805,36.0,2
6,-30.93436241898148,117.9491877199074,6767.0,6895.0,2.43204816017316,2.4974296536796734,78.58825757575757,32.0,4
7,-30.942126574074074,117.95355555555557,6991.0,7059.0,2.518560606060613,2.518560606060613,85.41818181818206,34.0,2
8,-31.34635212121212,118.17605833333333,8104.0,8180.0,1.5344696969697176,1.5344696969697176,58.26363636363716,38.0,2
9,-31.671000984848483,118.37096530303032,9164.0,9240.0,1.6613636363636357,1.6613636363636357,61.40909090909089,38.0,2
10,-31.84362837962963,118.4081312037037,9992.0,10128.0,3.564962121212111,3.5257575757575506,120.29696969696937,34.0,4
11,-32.23831371913581,118.09123554012346,12615.0,12711.0,2.997330447330445,2.599999999999978,93.70707070707057,32.0,3
12,-32.19804135802469,117.66260617283952,13875.0,13971.0,3.5944444444444215,3.599999999999984,115.02222222222149,32.0,3
13,-32.200172499999994,117.66127083333333,13971.0,14043.0,1.9045454545454628,1.9045454545454628,68.56363636363666,36.0,2
