lat,lon,climb_rate_ms,alt_gain_m,duration_s,circle_cluster_id,alt_cluster_id,circle_lat,circle_lon,alt_lat,alt_lon,dist_m,time_overlap_s,overlap_frac
-31.647650694444444,117.25501125,2.0,40.0,20.0,1,4,-31.647445833333332,117.25528083333333,-31.647855555555555,117.25474166666665,68.41362300027222,20.0,1.0
-31.644986334876542,117.25751189043208,2.5714285714285716,72.0,28.0,2,6,-31.644874753086423,117.25759253086419,-31.645097916666664,117.25743125,29.135128991442055,28.0,1.0
-31.64292414772727,117.2595137878788,2.1666666666666665,130.0,60.0,3,7,-31.642550378787874,117.26009424242424,-31.64329791666667,117.25893333333335,137.79185389553342,28.0,0.4666666666666667
-31.63993471019721,117.25866678090426,1.8333333333333333,44.0,24.0,4,8,-31.63973846801347,117.25900260942761,-31.640130952380954,117.25833095238093,77.1204600283667,24.0,1.0
-31.689537978395062,117.1904882638889,2.125,51.0,24.0,5,24,-31.690125956790123,117.18994319444444,-31.688950000000002,117.19103333333335,166.5451707858961,24.0,1.0
-31.36585593711844,117.02334868742368,3.496774193548387,542.0,155.0,6,33,-31.366734523809527,117.02262857142858,-31.364977350427353,117.02406880341877,238.4859269812022,48.0,1.0
-31.36435692918193,117.02421892551891,3.496774193548387,542.0,155.0,7,33,-31.36373650793651,117.02436904761903,-31.364977350427353,117.02406880341877,140.8897458765918,75.0,1.0
-30.814204208194905,116.7893536406423,3.761904761904762,632.0,168.0,8,42,-30.81464523809524,116.78884642857142,-30.813763178294572,116.78986085271318,137.85747364055152,48.0,1.0
-30.812328811369508,116.79089443098621,3.761904761904762,632.0,168.0,9,42,-30.810894444444443,116.79192800925927,-30.813763178294572,116.78986085271318,375.13463810569925,52.0,0.8666666666666667
-30.832278657738094,116.939680125,3.7448979591836733,734.0,196.0,10,47,-30.83372931547619,116.93867291666666,-30.830828,116.94068733333333,375.59533491765063,52.0,1.0
-31.049080587301585,117.2650002266314,3.3,363.0,110.0,11,54,-31.04926395238095,117.26491742857144,-31.04889722222222,117.26508302469136,43.72360212961912,58.0,1.0
-31.082210870016613,117.31523402676842,3.4444444444444446,93.0,27.0,12,58,-31.082814001937983,117.31480555353681,-31.081607738095244,117.31566250000003,157.00571823599336,27.0,1.0
-31.50373523809524,118.23441234656084,3.3875,271.0,80.0,13,78,-31.503935555555557,118.23388262962962,-31.503534920634923,118.23494206349207,109.87642074274694,80.0,1.0
-31.57286241096866,117.86788470144825,3.1,310.0,100.0,14,84,-31.573208796296296,117.86750594135803,-31.572516025641026,117.86826346153845,105.28108510870614,68.0,0.7727272727272727
