cluster_id,lat,lon,t_start,t_end,climb_rate_ms,climb_rate_ms_median,alt_gain_m_mean,duration_s_mean,n_circles
0,-31.59457615740741,117.20551412037035,446.0,513.0,1.2499713999714028,1.2499713999714028,41.173602173602276,33.5,2
1,-31.618007832214087,117.19776137681762,1008.0,3973.0,2.5513587602873384,2.7416666666666734,80.65272822415696,33.714285714285715,7
2,-31.620908796296295,117.20297685185184,1184.0,4017.0,2.1833187645687535,2.1833187645687535,78.54102564102521,38.0,2
3,-31.607424228395065,117.19461342592592,2581.0,3285.0,1.749404761904793,1.6916666666666782,51.23888888888978,29.333333333333332,3
4,-31.609093518518513,117.19603888888889,2637.0,3317.0,1.4124999999999783,1.4124999999999783,45.19999999999931,32.0,2
5,-31.610094999999998,117.19769500000001,2669.0,3353.0,0.5053030303030315,0.5053030303030315,18.19090909090913,36.0,2
6,-31.612614444444446,117.20023020833332,2705.0,3125.0,0.09023892773892622,0.37718531468530636,1.9129370629369795,40.0,4
7,-31.613857575757574,117.20315151515149,2821.0,3473.0,-0.15454545454543833,-0.15454545454543833,-6.181818181817533,40.0,2
8,-31.355373752403974,118.07340262493064,6850.0,7000.0,2.732424023697716,2.8335963553354615,67.39603387430597,25.0,6
9,-30.973716666666665,118.12177916666667,8616.0,8672.0,3.9389880952381082,3.9389880952381082,110.29166666666703,28.0,2
10,-30.696056944444447,118.16309583333334,9744.0,9828.0,2.6706349206349373,2.7857142857143105,74.77777777777824,28.0,3
11,-31.195478174603178,117.57346488095239,14244.0,14324.0,3.316468253968281,3.330357142857187,88.42063492063562,26.666666666666668,3
