circle_id,start_idx,end_idx,start_time,end_time,duration_s,arc_deg,turn_rate_deg_s,radius_m_est,lat_mid,lon_mid,cluster_id
105,3704,3722,2020-11-08 06:01:41,2020-11-08 06:02:35,54.0,300.0,5.555555555555555,226.9523075400527,-32.444266666666664,118.3449,43
106,3722,3780,2020-11-08 06:02:35,2020-11-08 06:05:29,174.0,300.0,-1.7241379310344827,1404.7895487734856,-32.39326666666667,118.34918333333333,44
107,3780,3791,2020-11-08 06:05:29,2020-11-08 06:06:02,33.0,300.0,9.090909090909092,212.8935297848172,-32.36646666666667,118.33851666666666,45
108,3791,3802,2020-11-08 06:06:02,2020-11-08 06:06:35,33.0,300.0,-9.090909090909092,98.38912387713502,-32.36315,118.34216666666667,45
109,3802,3814,2020-11-08 06:06:35,2020-11-08 06:07:11,36.0,300.0,8.333333333333334,81.23685935348718,-32.3622,118.34288333333333,45
110,3814,3825,2020-11-08 06:07:11,2020-11-08 06:07:44,33.0,300.0,9.090909090909092,26.014212114050228,-32.364133333333335,118.34851666666667,45
111,3825,3896,2020-11-08 06:07:44,2020-11-08 06:11:17,213.0,300.0,1.408450704225352,1708.4006265859384,-32.317883333333334,118.39253333333333,46
112,3896,3910,2020-11-08 06:11:17,2020-11-08 06:11:59,42.0,300.0,7.142857142857143,49.82073596355491,-32.30615,118.415,47
113,3910,3937,2020-11-08 06:11:59,2020-11-08 06:13:20,81.0,300.0,-3.7037037037037037,226.81550351112924,-32.30846666666667,118.41393333333333,47
114,3937,4108,2020-11-08 06:13:20,2020-11-08 06:21:53,513.0,300.0,-0.5847953216374269,5441.397959875875,-32.18611666666666,118.52708333333334,48
115,4108,4120,2020-11-08 06:21:53,2020-11-08 06:22:29,36.0,300.0,8.333333333333334,32.44183847766151,-32.0986,118.59595,49
116,4120,4132,2020-11-08 06:22:29,2020-11-08 06:23:05,36.0,300.0,8.333333333333334,36.06962829696003,-32.10256666666667,118.60048333333333,49
117,4132,4151,2020-11-08 06:23:05,2020-11-08 06:24:02,57.0,300.0,5.2631578947368425,124.02691906108018,-32.10061666666667,118.59923333333333,49
118,4151,4166,2020-11-08 06:24:02,2020-11-08 06:24:47,45.0,300.0,-6.666666666666667,55.711971249753574,-32.10208333333333,118.59321666666666,49
119,4166,4362,2020-11-08 06:24:47,2020-11-08 06:34:35,588.0,300.0,-0.5102040816326531,5797.491768312949,-31.97135,118.66106666666667,50
120,4362,4374,2020-11-08 06:34:35,2020-11-08 06:35:11,36.0,300.0,8.333333333333334,373.32968198915916,-31.864266666666666,118.77591666666666,51
121,4374,4441,2020-11-08 06:35:11,2020-11-08 06:38:32,201.0,300.0,1.492537313432836,1358.5008255965708,-31.807683333333333,118.79055,52
122,4441,4564,2020-11-08 06:38:32,2020-11-08 06:44:41,369.0,300.0,-0.8130081300813008,3369.1066820802284,-31.7373,118.89011666666667,53
123,4564,4621,2020-11-08 06:44:41,2020-11-08 06:47:32,171.0,300.0,1.7543859649122806,1057.2132891961612,-31.682083333333335,118.97865,54
124,4621,4643,2020-11-08 06:47:32,2020-11-08 06:48:38,66.0,300.0,4.545454545454546,106.41608009434184,-31.6815,119.00835,55
125,4643,4666,2020-11-08 06:48:38,2020-11-08 06:49:47,69.0,300.0,4.3478260869565215,142.60671064541583,-31.684783333333332,119.01223333333333,55
126,4666,4690,2020-11-08 06:49:47,2020-11-08 06:50:59,72.0,300.0,4.166666666666667,114.74184432168664,-31.6874,119.01923333333333,55
127,4690,4695,2020-11-08 06:50:59,2020-11-08 06:51:14,15.0,300.0,-20.0,65.00011752524682,-31.68645,119.02116666666667,55
128,4695,4700,2020-11-08 06:51:14,2020-11-08 06:51:29,15.0,300.0,20.0,37.38242233159668,-31.686216666666667,119.02563333333333,55
129,4700,4773,2020-11-08 06:51:29,2020-11-08 06:55:08,219.0,300.0,1.36986301369863,1607.6514456702782,-31.6647,119.04041666666667,56
130,4773,4777,2020-11-08 06:55:08,2020-11-08 06:55:20,12.0,300.0,25.0,122.81872222229383,-31.612233333333332,119.05313333333334,57
131,4777,4816,2020-11-08 06:55:20,2020-11-08 06:57:17,117.0,300.0,-2.5641025641025643,761.4982411446528,-31.57978333333333,119.0488,58
132,4816,4836,2020-11-08 06:57:17,2020-11-08 06:58:17,60.0,300.0,-5.0,213.59821521491028,-31.568416666666668,119.0452,58
133,4836,4851,2020-11-08 06:58:17,2020-11-08 06:59:02,45.0,300.0,-6.666666666666667,140.84062657104408,-31.561933333333332,119.04903333333333,58
134,4851,5051,2020-11-08 06:59:02,2020-11-08 07:09:02,600.0,300.0,-0.5,5742.928757769212,-31.456833333333332,119.1716,59
135,5051,5110,2020-11-08 07:09:02,2020-11-08 07:11:59,177.0,300.0,-1.694915254237288,1561.653050804232,-31.3394,119.28748333333333,60
136,5110,5115,2020-11-08 07:11:59,2020-11-08 07:12:14,15.0,300.0,20.0,125.4865466767269,-31.3099,119.32416666666667,61
137,5115,5118,2020-11-08 07:12:14,2020-11-08 07:12:23,9.0,300.0,-33.333333333333336,83.8727739724985,-31.305083333333332,119.32355,61
138,5118,5178,2020-11-08 07:12:23,2020-11-08 07:15:23,180.0,300.0,1.6666666666666667,1350.4895126542133,-31.268366666666665,119.35238333333334,62
139,5178,5207,2020-11-08 07:15:23,2020-11-08 07:16:50,87.0,300.0,3.4482758620689653,246.63438352286954,-31.2503,119.38361666666667,63
140,5207,5218,2020-11-08 07:16:50,2020-11-08 07:17:23,33.0,300.0,-9.090909090909092,64.8027626795592,-31.24735,119.38575,63
141,5218,5239,2020-11-08 07:17:23,2020-11-08 07:18:26,63.0,300.0,-4.761904761904762,36.05228405636217,-31.248116666666668,119.386,63
142,5239,5260,2020-11-08 07:18:26,2020-11-08 07:19:29,63.0,300.0,-4.761904761904762,21.325155293910846,-31.248516666666667,119.38861666666666,63
143,5260,5282,2020-11-08 07:19:29,2020-11-08 07:20:35,66.0,300.0,4.545454545454546,18.497029587667505,-31.2499,119.39126666666667,63
144,5282,5293,2020-11-08 07:20:35,2020-11-08 07:21:08,33.0,300.0,-9.090909090909092,76.0884849110561,-31.250133333333334,119.39241666666666,63
145,5293,5315,2020-11-08 07:21:08,2020-11-08 07:22:14,66.0,300.0,-4.545454545454546,42.58518153384491,-31.250416666666666,119.3926,63
146,5315,5329,2020-11-08 07:22:14,2020-11-08 07:22:56,42.0,300.0,-7.142857142857143,127.08788995637538,-31.252883333333333,119.39413333333333,63
147,5329,5353,2020-11-08 07:22:56,2020-11-08 07:24:08,72.0,300.0,-4.166666666666667,73.72701073431867,-31.2547,119.40048333333333,63
148,5353,5357,2020-11-08 07:24:08,2020-11-08 07:24:20,12.0,300.0,25.0,52.05182286954283,-31.2566,119.40401666666666,63
149,5357,5364,2020-11-08 07:24:20,2020-11-08 07:24:41,21.0,300.0,-14.285714285714286,55.78437277062774,-31.258183333333335,119.40186666666666,63
150,5364,5410,2020-11-08 07:24:41,2020-11-08 07:26:43,122.0,300.0,-2.459016393442623,873.876784785847,-31.26165,119.428,64
151,5410,5523,2020-11-08 07:26:43,2020-11-08 07:31:38,295.0,300.0,-1.0169491525423728,2479.5185446560286,-31.26075,119.39568333333334,63
152,5523,5536,2020-11-08 07:31:38,2020-11-08 07:32:17,39.0,300.0,-7.6923076923076925,125.50480358005109,-31.271116666666668,119.32011666666666,65
153,5536,5631,2020-11-08 07:32:17,2020-11-08 07:37:02,285.0,300.0,1.0526315789473684,1980.3672602725503,-31.273216666666666,119.24998333333333,66
154,5631,5643,2020-11-08 07:37:02,2020-11-08 07:37:38,36.0,300.0,-8.333333333333334,128.8918874281935,-31.2766,119.21763333333334,67
155,5643,5654,2020-11-08 07:37:38,2020-11-08 07:38:11,33.0,300.0,-9.090909090909092,24.81695877864817,-31.27995,119.21906666666666,67
156,5654,5665,2020-11-08 07:38:11,2020-11-08 07:38:44,33.0,300.0,-9.090909090909092,102.39855822688942,-31.278716666666668,119.22296666666666,67
157,5665,5687,2020-11-08 07:38:44,2020-11-08 07:39:50,66.0,300.0,-4.545454545454546,59.6387723181398,-31.2802,119.22495,67
158,5687,5692,2020-11-08 07:39:50,2020-11-08 07:40:05,15.0,300.0,20.0,58.939257859807825,-31.2818,119.22975,67
