cluster_id,n_circles,n_turns_sum,duration_min,alt_gained_m,av_climb_ms,lat,lon,t_start,t_end
1,10,8.9,4.45,372.72432224480804,1.395971244362577,-32.12040223916876,116.94958129715533,11581.0,11848.0
2,6,5.533333333333333,2.7666666666666666,43.133276608448526,0.25983901571354534,-32.131625722802276,116.9799706878468,12032.0,12198.0
3,9,8.533333333333333,4.266666666666667,273.97043693073493,1.0701970192606833,-32.12949434295009,116.9735399497648,12283.0,12539.0
4,6,5.166666666666667,2.5833333333333335,177.50895429208555,1.145219059948939,-32.122033063607084,116.98019309661835,12627.0,12782.0
5,3,2.7,1.35,-25.829009304871885,-0.3188766580848381,-32.117051969176345,116.98663616939325,12782.0,12863.0
6,3,2.8666666666666667,1.4333333333333333,7.295754843691103,0.08483435864757097,-32.11059866264454,117.0014500402212,12932.0,13018.0
7,4,4.466666666666667,2.2333333333333334,-142.24410730381942,-1.0615231888344734,-32.11155598878205,117.01979471794873,13094.0,13228.0
8,6,5.0,2.5,212.4316674449979,1.4162111162999862,-32.15913651922151,117.00181039912866,13449.0,13599.0
9,3,2.1333333333333333,1.0666666666666667,45.76177300959893,0.7150277032749833,-32.18183156199678,116.99411374511156,13729.0,13793.0
10,7,5.5,2.75,110.78725924583338,0.6714379348232327,-32.20340438100548,116.98152844217118,14020.0,14185.0
11,12,9.3,4.65,518.6920007364001,1.859111113750538,-32.16472140780335,116.94777856289153,14436.0,14715.0
12,1,1.0,0.5,15.292741935483662,0.509758064516122,-32.141829032258066,116.93553172043012,14834.0,14864.0
13,4,3.1,1.55,39.57456585490014,0.425532966181722,-32.086112600461135,116.87863901624945,15174.0,15267.0
14,5,3.3,1.65,111.06503124730688,1.1218690024980493,-32.09237375569358,116.9081722995169,15422.0,15521.0
15,3,2.3333333333333335,1.1666666666666667,67.2164481395644,0.9602349734223486,-32.08794023859283,116.90920834204111,15521.0,15591.0
16,2,1.4333333333333333,0.7166666666666667,35.50404889668286,0.8256755557368107,-32.10851375086267,116.96671411318151,15872.0,15915.0
17,14,8.966666666666667,4.483333333333333,439.38007125113154,1.6333831645023478,-32.116329291311885,116.99962941989425,16071.0,16340.0
18,4,2.7666666666666666,1.3833333333333333,102.63359683794326,1.2365493594932924,-32.15883522256728,117.00105580847293,16627.0,16710.0
19,3,1.6333333333333333,0.8166666666666667,130.41212590299193,2.661471957203917,-32.19557708333334,116.97285389660495,17021.0,17070.0
