circle_id,seg_id,t_start,t_end,duration_s,avg_speed_kmh,alt_gained_m,climb_rate_ms,turn_radius_m,bank_angle_deg,lat,lon
0,,11581.0,11606.0,25.0,90.74691235525907,70.1965811965816,2.8078632478632644,100.29735883101716,32.85450455843165,-32.125295512820514,116.94952884615385
1,,11606.0,11633.0,27.0,90.28609495788322,52.86650246305479,1.95801860974277,107.77108728758522,30.749659989592004,-32.123963095238096,116.94980297619047
2,,11633.0,11657.0,24.0,91.75047189718144,33.024000000000214,1.376000000000009,97.35027422300304,34.22162295405702,-32.12291733333333,116.94987
3,,11657.0,11685.0,28.0,89.47952179589726,47.84275862068861,1.708669950738879,110.76417488356917,29.620696819709213,-32.12212298850575,116.94965057471263
4,,11685.0,11711.0,26.0,86.63882222006991,43.35873015873089,1.667643467643496,99.58719925544048,30.661739875515728,-32.12061049382716,116.94971543209876
5,,11711.0,11736.0,25.0,89.04844184575917,37.97948717948786,1.5191794871795146,98.42013676655382,32.363089452775746,-32.11963910256411,116.94974615384614
6,,11736.0,11763.0,27.0,92.91988479286202,26.27586206896576,0.9731800766283615,110.9149423223507,31.478489319033375,-32.11854880952381,116.94972738095238
7,,11763.0,11791.0,28.0,87.59170275852293,30.204137931034214,1.0787192118226505,108.427296972205,29.098635859268335,-32.11752528735632,116.94933850574716
8,,11791.0,11817.0,26.0,88.50751958148454,25.64444444444495,0.9863247863248058,101.73517786030435,31.200811293255445,-32.116918518518524,116.94895185185186
9,,11817.0,11848.0,31.0,89.30987690956954,5.331818181819134,0.17199413489739143,122.39926658046895,27.137939633589944,-32.11648124999999,116.94948124999999
10,,12032.0,12059.0,27.0,95.10537258708185,18.090147783251304,0.6700054734537519,113.52367621372886,32.074775731407456,-32.13450773809524,116.97885714285714
11,,12059.0,12085.0,26.0,93.7563599447646,30.695238095238345,1.1805860805860902,107.76846983869969,32.68251556202793,-32.13335432098766,116.97936851851853
12,,12085.0,12113.0,28.0,95.1778739690677,7.1420689655174545,0.2550738916256234,117.81800422897989,31.16406173872138,-32.13259310344827,116.97984655172412
13,,12113.0,12139.0,26.0,93.55737493501475,13.657142857142993,0.5252747252747305,107.53974604829003,32.62721415368405,-32.13117283950617,116.9800975308642
14,,12139.0,12166.0,27.0,97.20000597505262,-8.887684729064455,-0.3291735084838687,116.0239606461854,32.63906776130503,-32.12967380952381,116.98050892857142
15,,12166.0,12198.0,32.0,92.63159346378744,-17.563636363637112,-0.5488636363636598,131.04689765547266,27.249019888144087,-32.12845252525253,116.98114545454544
16,,12283.0,12315.0,32.0,90.34903908844026,6.5433155080210605,0.20447860962565814,127.81774377358346,26.67137014955952,-32.13354848484849,116.97442373737373
17,,12315.0,12341.0,26.0,94.4335939964209,24.730158730159317,0.9511599511599738,108.54691812223652,32.870218299847956,-32.13309814814815,116.97383888888889
18,,12341.0,12366.0,25.0,91.51076411679023,33.858119658119755,1.3543247863247903,101.14160038405281,33.07375202513312,-32.13174871794872,116.9738
19,,12366.0,12395.0,29.0,89.52821575894036,48.74580645161234,1.6808898776418049,114.78246790076648,28.777804068794442,-32.13047277777778,116.97365444444445
20,,12395.0,12422.0,27.0,87.71333938103204,45.05024630541896,1.668527640941443,104.70008653191192,30.02690646888774,-32.129360119047625,116.97365654761904
21,,12422.0,12451.0,29.0,88.34976807259183,40.4954838709677,1.3963959955506104,113.27160193985821,28.458604095945198,-32.128130000000006,116.97361333333332
22,,12451.0,12477.0,26.0,92.40863477413444,44.58095238095305,1.7146520146520403,106.21932395155689,32.30662071810906,-32.12722962962963,116.97336419753086
23,,12477.0,12506.0,29.0,86.8904180018355,16.81677419354826,0.5798887652947675,111.4005962325224,28.06062986326142,-32.12654944444445,116.97289222222223
24,,12506.0,12539.0,33.0,89.75790917527901,13.149579831934547,0.3984721161192287,130.94963682935787,25.82293601705533,-32.125311764705884,116.97261617647058
25,,12627.0,12649.0,22.0,96.68223712816214,55.53478260869556,2.5243083003952527,94.03445301634864,38.02064568769784,-32.12321884057971,116.9786079710145
26,,12649.0,12673.0,24.0,93.54693725483844,40.412307692308346,1.683846153846181,99.25638316809945,34.74008655755836,-32.12295266666666,116.97900466666668
27,,12673.0,12698.0,25.0,91.28771489986246,19.266666666667003,0.7706666666666802,100.89507687414428,33.00984294441439,-32.122671153846156,116.9792205128205
28,,12698.0,12722.0,24.0,93.98782190426823,45.511384615385346,1.8963076923077227,99.72417631003337,34.866343300279006,-32.12166733333333,116.98053
29,,12722.0,12744.0,22.0,90.7882106448047,20.713043478260087,0.9415019762845493,88.30184304693216,36.286162937763606,-32.121395652173916,116.98126594202895
30,,12744.0,12782.0,38.0,96.56143273115191,-3.929230769230795,-0.10340080971659987,162.22019849598271,24.327426565873814,-32.12029273504272,116.98252948717949
