t_start,t_end,duration_s,alt_gain_m,climb_rate_ms,lat,lon,cluster_id
13246,13326,80,245,3.0625,-31.919052941176467,117.58533725490196,44
13331,13381,50,123,2.46,-31.92402575757576,117.58831363636364,45
13386,13406,20,51,2.55,-31.926873333333333,117.59006,46
13456,13481,25,60,2.4,-31.931469444444446,117.59441666666669,47
13566,13591,25,83,3.32,-31.912652777777776,117.6137,48
13596,13686,90,220,2.4444444444444446,-31.91365701754386,117.6166157894737,49
13691,13726,35,110,3.142857142857143,-31.916460416666666,117.61870416666667,50
13731,13976,245,783,3.195918367346939,-31.923529000000002,117.62323966666669,51
14101,14326,225,725,3.2222222222222223,-31.888094565217393,117.6669804347826,52
14331,14351,20,61,3.05,-31.895793333333337,117.67495,53
14566,14586,20,92,4.6,-31.846043333333334,117.77433333333333,54
14646,14696,50,182,3.64,-31.819116666666662,117.79591212121213,55
14701,14801,100,262,2.62,-31.821333333333335,117.80119206349207,56
14806,14831,25,90,3.6,-31.82561111111111,117.80486944444444,57
14876,14901,25,62,2.48,-31.824322222222225,117.80414444444445,58
15146,15176,30,97,3.2333333333333334,-31.75205,117.9009619047619,59
15371,15441,70,322,4.6,-31.699832222222224,118.0025188888889,60
15446,15471,25,98,3.92,-31.70082777777778,118.00500277777779,61
15476,15506,30,113,3.7666666666666666,-31.703269047619045,118.0058976190476,62
15511,15566,55,181,3.290909090909091,-31.705575,118.00772083333334,63
15571,15621,50,145,2.9,-31.707784848484845,118.00936060606062,64
15921,15941,20,83,4.15,-31.640206666666664,118.13587666666668,65
15946,15966,20,92,4.6,-31.640496666666667,118.13860666666667,66
15981,16126,145,440,3.0344827586206895,-31.647277222222222,118.14090888888889,67
16151,16316,165,578,3.503030303030303,-31.658930392156858,118.14222647058826,68
16456,16481,25,166,6.64,-31.622958333333333,118.21622777777777,69
16506,16536,30,111,3.7,-31.622383333333335,118.22700952380953,70
16566,16611,45,167,3.7111111111111112,-31.624608333333338,118.23724499999999,71
16796,16821,25,177,7.08,-31.57915833333333,118.30895,72
16831,16856,25,83,3.32,-31.576527777777773,118.31158888888888,73
16891,16941,50,163,3.26,-31.57272424242424,118.32402272727272,74
17146,17181,35,176,5.0285714285714285,-31.5309625,118.45297916666667,75
17186,17206,20,49,2.45,-31.530626666666667,118.45507666666666,76
17211,17231,20,49,2.45,-31.536099999999998,118.46158666666665,77
17411,17431,20,114,5.7,-31.49879333333333,118.57367666666669,78
17566,17591,25,131,5.24,-31.458619444444448,118.65599166666668,79
17621,17661,40,112,2.8,-31.4569,118.6668925925926,80
17791,18021,230,1024,4.452173913043478,-31.404776595744682,118.7295195035461,81
18031,18061,30,115,3.8333333333333335,-31.399633333333334,118.74074761904761,82
18136,18156,20,131,6.55,-31.38279,118.78266666666666,83
18181,18261,80,341,4.2625,-31.36885980392157,118.79469509803921,84
18266,18286,20,68,3.4,-31.370096666666665,118.79501666666665,85
18311,18331,20,84,4.2,-31.370269999999998,118.80214000000001,86
18901,18991,90,449,4.988888888888889,-31.265301754385963,119.12080701754387,87
18996,19036,40,191,4.775,-31.266924074074073,119.12099074074074,88
19041,19061,20,85,4.25,-31.267763333333335,119.12033000000001,89
19106,19126,20,49,2.45,-31.262490000000003,119.14376666666666,90
19286,19306,20,190,9.5,-31.23606,119.25614,91
19321,19416,95,328,3.4526315789473685,-31.231320000000004,119.27578500000001,92
19426,19451,25,108,4.32,-31.23036388888889,119.29011666666668,93
19456,19481,25,69,2.76,-31.23205,119.29295,94
19811,19831,20,192,9.6,-31.153713333333332,119.27855333333335,95
19836,19941,105,445,4.238095238095238,-31.15399924242424,119.27869924242424,96
19946,19971,25,96,3.84,-31.15607777777778,119.279275,97
19991,20031,40,122,3.05,-31.142640740740735,119.26476851851852,98
20331,20366,35,150,4.285714285714286,-31.03734166666667,119.10411666666667,99
20406,20431,25,86,3.44,-31.019238888888893,119.09987777777779,100
20436,20461,25,63,2.52,-31.016841666666664,119.099125,101
20531,20586,55,175,3.1818181818181817,-31.00587361111111,119.08637777777777,102
20591,20631,40,125,3.125,-31.00701851851852,119.08792962962964,103
20851,20871,20,92,4.6,-30.93892333333334,118.98154,104
20996,21016,20,52,2.6,-30.905103333333336,118.90606000000002,105
21046,21071,25,71,2.84,-30.897472222222223,118.89096666666667,106
21086,21151,65,254,3.9076923076923076,-30.889355952380953,118.87908095238097,107
