cluster_id,lat,lon,t_start,t_end,climb_rate_ms,climb_rate_ms_median,alt_gain_m_mean,duration_s_mean,n_circles
0,-31.5298875,117.21908796296297,2180.0,2276.0,0.6555555555555515,0.8166666666666622,15.733333333333237,24.0,4
1,-31.45346929012346,117.21624086419753,2657.0,2807.0,1.1611111111111063,1.1719696969696953,29.077777777777666,25.0,6
2,-31.457368660968662,117.20880769230769,2855.0,2915.0,0.4963980463980302,0.4963980463980302,15.803663003662454,30.0,2
3,-31.37750564236111,117.19925581597222,3251.0,3434.0,1.36746031746031,1.321428571428567,31.25208333333316,22.875,8
4,-31.251384259259265,117.18110925925924,3965.0,4013.0,0.21111111111110786,0.21111111111110786,5.066666666666588,24.0,2
5,-31.20926824074074,117.13737083333332,4229.0,4280.0,0.9123737373737361,0.9123737373737361,22.87575757575754,25.5,2
6,-31.21328783950617,117.13032432098765,4358.0,4433.0,1.3410774410774386,1.1055555555555576,34.10909090909085,25.0,3
7,-31.21896655723906,117.11857185305436,4511.0,4880.0,1.5501443001442918,1.5616161616161626,40.359307359307145,26.357142857142858,14
8,-31.029302561728397,116.9956189506173,5549.0,5699.0,1.9431818181818148,2.069444444444438,48.046464646464564,25.0,6
9,-30.893586260381593,116.90669051627385,6323.0,6701.0,3.045286195286185,3.094444444444456,75.88323232323202,25.2,15
10,-30.378028395061733,116.68948888888889,8171.0,8243.0,4.199999999999971,4.227777777777767,100.79999999999932,24.0,3
11,-30.379123611111112,116.68298657407408,8267.0,8363.0,3.466666666666648,3.444444444444431,83.19999999999956,24.0,4
12,-30.38024938271605,116.6782004489338,8363.0,8441.0,2.1153198653198424,2.6722222222222087,51.737373737373076,26.0,3
13,-30.041389730639732,116.54912769360268,9317.0,9371.0,3.052020202020169,3.052020202020169,80.59393939393854,27.0,2
14,-29.816138888888894,116.43422037037038,10133.0,10181.0,2.527777777777769,2.527777777777769,60.66666666666646,24.0,2
15,-29.815085555555555,116.43058333333333,10181.0,10262.0,2.91582491582491,2.8101010101010098,78.72727272727256,27.0,3
16,-29.813579182098767,116.41618683641975,10331.0,10643.0,2.8783249158249014,2.9626262626262694,74.5106060606057,26.0,12
17,-29.973200343276513,116.76767456689288,11629.0,12160.0,3.244673759655363,3.4388888888888633,83.12802751782505,26.0625,16
18,-29.97201203703704,116.76063203703704,11992.0,12106.0,2.7788690476190343,2.710515873015874,79.51249999999979,28.5,4
19,-30.103342685185183,117.10107953703704,13057.0,13108.0,3.3997474747474685,3.3997474747474685,86.75151515151498,25.5,2
20,-30.10415886039886,117.09798991452992,13108.0,13240.0,3.05890109890108,2.894444444444447,82.200439560439,26.4,5
21,-30.20549996296296,117.6181985079365,14635.0,14773.0,2.748006438006428,3.127272727272692,71.68346320346288,27.6,5
22,-30.208037499999996,117.73606833333334,15172.0,15226.0,3.6373737373737205,3.6373737373737205,98.20909090909046,27.0,2
23,-30.322920476190482,118.23264416666666,16513.0,16579.0,2.731990231990233,2.731990231990233,89.61428571428573,33.0,2
24,-30.38049555555556,118.33132622222224,16930.0,17056.0,3.5005050505050357,3.705555555555557,87.1769696969693,25.2,5
25,-30.5101912654321,118.5912798765432,17639.0,17723.0,3.450854700854677,3.2237762237761465,96.70396270396186,28.0,3
26,-30.74884277116402,118.95933974537036,18707.0,19070.0,3.1183367286308608,3.258333333333403,95.88878915202524,30.857142857142858,7
27,-30.751146234567898,118.95941358024692,18752.0,18827.0,2.70959595959593,2.7999999999999665,67.84242424242356,25.0,3
28,-31.024872777777777,119.36248714285715,20087.0,20261.0,2.8326266326266603,2.916061716061727,82.62597402597471,29.0,6
29,-31.059812824074072,119.43767967592592,20522.0,20624.0,2.340530303030279,2.308333333333262,59.731818181817644,25.5,4
30,-31.181495212962965,119.63073341666669,21116.0,21263.0,3.7670439691028244,3.6202020202020537,115.58606951871775,29.4,5
31,-31.266848333333336,119.70988666666668,21506.0,21560.0,2.6555555555555532,2.6555555555555532,71.69999999999993,27.0,2
32,-31.31056888888889,119.43808722222222,22197.0,22278.0,3.214141414141434,2.997979797979779,86.78181818181872,27.0,3
33,-31.42859818181818,119.02044674242426,23064.0,23121.0,1.964646464646462,1.964646464646462,55.68181818181804,28.5,2
34,-31.618451092672757,118.54772776575277,24153.0,24507.0,2.448887686387684,2.3247474747474985,72.47821067821057,29.5,12
35,-31.797525222222227,118.0976297037037,25395.0,25527.0,2.733636363636349,2.8484848484848277,71.81818181818144,26.4,5
36,-31.792217500000003,118.09290194444442,25527.0,25689.0,1.6367003367003108,1.5515151515151118,44.1909090909084,27.0,6
