cluster_id,lat,lon,t_start,t_end,climb_rate_ms,climb_rate_ms_median,alt_gain_m_mean,duration_s_mean,n_circles
0,-32.16131822649573,116.98336478632478,249.0,397.0,1.950768675768681,1.722727272727281,68.96820956820979,37.333333333333336,3
1,-32.16145364197531,116.98073160493827,285.0,461.0,1.7492424242424143,2.1708333333333187,56.894949494949174,33.333333333333336,3
2,-32.162038611111115,116.9778887962963,461.0,529.0,2.7507575757575715,2.7507575757575715,93.19393939393927,34.0,2
3,-32.136815530303025,117.04995883838384,1017.0,1101.0,0.49012237762238353,0.49012237762238353,19.66083916083939,42.0,2
4,-32.12840709325396,117.02525133928572,1549.0,1757.0,-0.13498532717283723,0.00044642857143178255,-7.8487637362642015,52.0,4
5,-32.1674537202381,117.12654776785715,2477.0,2529.0,2.6889880952380967,2.6889880952380967,69.95238095238099,26.0,2
6,-32.16603075396826,117.11895436507938,2657.0,2753.0,-0.053109390609404755,-0.053109390609404755,-4.191758241758902,48.0,2
7,-32.16634102564103,117.11617115384615,2753.0,2849.0,-0.3798076923076813,-0.3798076923076813,-18.2307692307687,48.0,2
8,-32.19845437710437,117.18989309764308,3353.0,3425.0,0.9386363636363511,0.9386363636363511,32.84545454545415,36.0,2
9,-32.195726785714285,117.18624321428571,3469.0,3557.0,0.5368797868797768,0.5368797868797768,18.32987012986966,44.0,2
10,-32.12187138047138,116.99026662457912,4061.0,4189.0,2.0476107226107074,2.236013986013962,84.93123543123475,42.666666666666664,3
11,-32.12401771604937,116.98665925925927,4221.0,4325.0,1.4883838383838384,1.4454545454545555,50.670707070707095,34.666666666666664,3
12,-32.03781574074074,117.00228900462963,4623.0,4683.0,2.386309523809522,2.386309523809522,72.47499999999992,30.0,2
13,-31.867987577160495,117.05084552469138,5119.0,5215.0,2.406727994227993,2.1636363636363707,75.93585858585853,32.0,3
14,-31.55015648148148,117.15853462962963,6223.0,6291.0,1.9856060606060513,1.9856060606060513,67.04848484848453,34.0,2
15,-31.474926657407405,117.16862132407407,6595.0,6751.0,3.2202489177489158,3.3291666666666595,100.43515151515145,31.2,5
16,-31.386429398148145,117.3070798611111,7265.0,7325.0,2.7883928571428678,2.7883928571428678,83.92500000000027,30.0,2
17,-31.393008697089943,117.65703981481482,8179.0,8275.0,4.167048229548254,3.702380952380971,141.16361416361468,32.0,3
18,-31.403228769841274,118.19507792107584,9491.0,9575.0,2.0807539682539713,2.232142857142882,57.45714285714289,28.0,3
19,-31.40435795875421,118.19052116161618,9575.0,9743.0,2.35502164502166,2.4291666666666636,77.47848484848535,33.6,5
20,-31.387551736111114,118.26681597222222,10011.0,10147.0,3.1394782301032302,3.2459207459207353,106.57275641025633,34.0,4
21,-31.411059780092593,118.4444423900463,10759.0,10991.0,3.1331845238095304,3.177083333333357,90.86458333333348,29.0,8
