cluster_id,lat,lon,t_start,t_end,climb_rate_ms,climb_rate_ms_median,alt_gain_m_mean,duration_s_mean,n_circles
0,-32.134396912876795,116.946768366887,350.0,757.0,2.029353786317072,2.020769230769253,47.14358353432459,23.941176470588236,17
1,-32.18753618827161,116.91894274691359,1070.0,1119.0,2.0133298826777137,2.0133298826777137,49.50896825396842,24.5,2
2,-32.33894793095793,116.81868389479878,1746.0,1968.0,2.0084026319341977,1.9590477341973933,54.70220788547586,27.75,8
3,-32.47862413845671,116.74019713132436,2692.0,2841.0,0.43085497575845266,0.7679802955664828,12.258164793068275,29.8,5
4,-32.48989794642857,116.72232549603174,3053.0,3133.0,0.42591486788877314,0.42591486788877314,16.63774410501569,40.0,2
5,-32.49299067801234,116.71839055828686,3133.0,3314.0,1.6120897547431878,1.623076923076912,41.15345899863843,25.857142857142858,7
6,-32.49447751736111,116.71471923611111,3314.0,3374.0,1.9979579583375575,1.9979579583375575,60.099321847507674,30.0,2
7,-32.49389818919906,116.71148258529466,3374.0,3471.0,0.737722792748142,1.1522167487684396,19.224668632082963,32.333333333333336,3
8,-32.56789324845679,116.66594456018521,3889.0,3938.0,1.730575197749118,1.730575197749118,42.54865079365099,24.5,2
9,-32.57368491989836,116.65287623743596,4041.0,4176.0,2.162914891380901,2.079153605015671,46.95745457756391,22.5,6
10,-32.715841771577054,116.52369793070193,4868.0,5120.0,2.5217044759206853,2.6715838509316363,53.15872801111855,21.0,12
11,-32.81836262782864,116.4688414854437,5627.0,5731.0,2.472660881452571,2.467826086956504,50.261127165738976,20.8,5
12,-32.83224173280423,116.4755772685185,5829.0,5891.0,3.103899472000117,3.1339130434782727,64.20588744588663,20.666666666666668,3
13,-32.94826952849002,116.56637298385564,6437.0,6538.0,1.8222527472527745,1.9744078144078276,45.54575091575161,25.25,4
14,-33.14209584929757,116.70359766922095,7287.0,7341.0,1.4215275146309612,1.4215275146309612,37.911439518335996,27.0,2
15,-33.14849350599356,116.71088238548137,7413.0,7589.0,2.5402430988135993,2.5240215162411586,55.38532421995882,22.0,8
16,-33.32150323232323,116.81501133838384,8439.0,8500.0,1.9058422013764524,1.9058422013764524,57.95257892013102,30.5,2
17,-33.38729494460621,116.85222435577505,8803.0,8926.0,2.608692098223239,2.5433497536945953,63.71828305527477,24.6,5
18,-33.44016242174404,116.86546342784065,9249.0,9625.0,3.456854109789798,3.5075046451133844,80.5705507429884,23.5,16
19,-33.53406631441331,116.92491590740526,10043.0,10192.0,2.471186965070022,2.522195907540709,61.131359747476665,24.833333333333332,6
20,-33.861402861721615,117.28577536630037,12055.0,12107.0,2.2345526504147135,2.2345526504147135,57.826596774872485,26.0,2
21,-33.86224751525519,117.38581379054062,12437.0,12586.0,3.327231046883634,3.3115811965812036,81.90887559708428,24.833333333333332,6
22,-33.858138287953054,117.38207695549113,12586.0,12774.0,2.469212346233157,2.449328449328456,65.68480243470707,26.857142857142858,7
23,-33.88240736197679,117.62427119909077,13754.0,13849.0,3.678108278944098,3.5608908208233516,87.56663986105497,23.75,4
24,-33.87974773706897,117.62208367456896,13849.0,13908.0,2.3895773442353354,2.3895773442353354,70.05497648902934,29.5,2
25,-33.876543092218775,117.62166201798654,13908.0,13988.0,2.8650674589972986,2.9891304347825165,75.72855414825047,26.666666666666668,3
26,-33.927799871794875,117.94725176655983,15213.0,15310.0,3.1009132292828063,3.2478093645484942,75.13675213675243,24.25,4
27,-33.84148842965949,117.93620872535843,15849.0,15902.0,3.3466479663394066,3.3466479663394066,88.51161290322565,26.5,2
28,-33.839553430555554,117.93472344444444,15902.0,15949.0,3.0151003344481637,3.0151003344481637,70.83153846153853,23.5,2
29,-33.720895821462484,117.84374630816713,16476.0,16527.0,2.183064713064673,2.183064713064673,55.62942612942512,25.5,2
30,-33.01014274691358,117.37975038580247,19212.0,19287.0,2.6659390207216385,2.6648351648351962,66.81354497354523,25.0,3
31,-33.00603973477189,117.37581406848659,19313.0,19398.0,2.004552563882388,2.2222222222222223,55.912302623940946,28.333333333333332,3
32,-32.92101461301045,117.32392587844254,19791.0,19893.0,3.5207509157509516,3.500305250305277,89.76892551892644,25.5,4
33,-32.74147951388889,117.22714479166667,20593.0,20639.0,2.4306521739130105,2.4306521739130105,55.90499999999924,23.0,2
