lat,lon,t_start,t_end,climb_rate_ms,alt_gain_m,duration_s,circle_id,seg_id,avg_speed_kmh,turn_radius_m,circle_diameter_m,bank_angle_deg
-32.167911290322586,116.99913118279568,319.0,349.0,2.084274193548374,62.52822580645122,30.0,0,,118.8299295297751,157.60308893271073,315.20617786542147,35.1728918803183
-32.166662745098044,116.99798774509803,349.0,382.0,1.5993888464477017,52.77983193277416,33.0,1,,118.86787684564742,173.41875993588152,346.83751987176305,32.65393161737406
-32.1653904040404,116.99693383838384,382.0,414.0,1.5220588235293728,48.70588235293993,32.0,2,,120.02410372180361,169.79937242221686,339.5987448444337,33.715531121975715
-32.164024285714284,116.99596333333334,414.0,448.0,1.7316526610644534,58.87619047619141,34.0,3,,117.11011887652758,176.03173510541131,352.06347021082263,31.500267413467135
-32.163630740740736,116.9967237037037,448.0,492.0,0.9346508563900143,41.12463768116063,44.0,4,,106.99943426247724,208.13819731111684,416.2763946222337,23.39574407843786
-32.16280606060606,116.99818232323233,492.0,524.0,1.6604278074865837,53.13368983957068,32.0,5,,115.4871577318029,163.38090681466517,326.76181362933033,32.70388455402622
-32.16199275362319,116.98546521739131,592.0,614.0,2.9209486166007905,64.26086956521739,22.0,6,,106.59034117879204,103.67120918278884,207.3424183655777,40.76109467890994
-32.16190400000001,116.98480599999999,614.0,638.0,3.110769230769217,74.65846153846121,24.0,7,,105.26061929577108,111.68498582557405,223.3699716511481,37.96500782703559
-32.16195384615384,116.98408076923077,638.0,663.0,3.2321367521367534,80.80341880341884,25.0,8,,108.7085858865484,120.14936666926407,240.29873333852814,37.72654087776298
-32.161738666666665,116.98286266666666,663.0,688.0,3.38241758241758,84.5604395604395,25.0,9,,113.62245089486319,125.5803799037057,251.1607598074114,38.95892434163193
-32.16162530864198,116.98186975308641,688.0,714.0,2.888278388278391,75.09523809523816,26.0,10,,110.44167127436175,126.94744043687953,253.89488087375906,37.07951922296034
-32.1403951754386,116.98262938596491,1152.0,1198.0,0.6509493031711113,29.94366794587112,46.0,11,,109.03660867033565,221.74191705599569,443.48383411199137,22.866062703597557
-32.136996249999996,116.98270625,1198.0,1245.0,-0.4053593345151997,-19.051888722214386,47.0,12,,111.7914435888337,232.28654433318272,464.57308866636544,22.936822199206336
-32.13635,116.93875666666665,1470.0,1503.0,1.6155550462220427,53.31331652532741,33.0,13,,98.09175979472131,143.10806077253343,286.21612154506687,27.871821463240376
-32.136345138888885,116.93724375,1503.0,1526.0,0.9460869565217195,21.759999999999547,23.0,14,,105.18201783473118,106.95152095663315,213.9030419132663,39.132517725909956
-32.13610362318841,116.93614347826089,1526.0,1548.0,0.9367588932805936,20.608695652173058,22.0,15,,114.14166620200983,111.01573015374714,222.03146030749429,42.70886350883679
-32.13528768115942,116.9348036231884,1548.0,1570.0,0.5642292490118118,12.41304347825986,22.0,16,,106.08600373115716,103.1806837519267,206.3613675038534,40.626756201756145
-32.13443066666667,116.93341133333334,1570.0,1594.0,0.19461538461539804,4.670769230769553,24.0,17,,114.2979732845789,121.2739162241742,242.5478324483484,40.2745049198737
-32.13377681159421,116.93232536231886,1594.0,1616.0,0.8330039525690954,18.3260869565201,22.0,18,,108.98379281727017,105.99911265638167,211.99822531276334,41.39128674916537
-32.13333377192983,116.93157719298245,1616.0,1653.0,0.9994528941897124,36.97975708501936,37.0,19,,100.69717179570061,164.71631886844526,329.4326377368905,25.836220329944787
-32.135214814814816,116.93048765432098,1653.0,1679.0,0.7747252747253012,20.14285714285783,26.0,20,,106.935970787722,122.9178047153079,245.8356094306158,36.19455469742443
-32.13484940476191,116.92964285714285,1679.0,1706.0,0.7454844006568119,20.128078817733922,27.0,21,,107.9880796730283,128.90127506222908,257.80255012445815,35.43468717941587
-32.13488950617284,116.9286438271605,1706.0,1732.0,0.8095238095238627,21.04761904762043,26.0,22,,108.15934514602887,124.32401526691534,248.64803053383068,36.5056893211053
-32.133598850574714,116.92586724137932,1732.0,1775.0,0.9415551856234793,40.48687298180961,43.0,23,,108.72479799652609,206.6877301739005,413.375460347801,24.220636791695483
-32.05965617283951,116.95240308641976,2225.0,2267.0,1.7816974800424927,74.8312941617847,42.0,24,,109.89633288297864,204.0563537366486,408.1127074732972,24.96311792713187
-32.05561742424242,116.95084469696972,2267.0,2288.0,1.889328063241067,39.675889328062404,21.0,25,,102.49265017871177,95.15456945476072,190.30913890952144,40.968565088292756
-32.055061594202904,116.94965362318838,2288.0,2310.0,1.486166007905095,32.69565217391209,22.0,26,,101.47381898328105,98.69481041200845,197.3896208240169,39.372831053097215
-31.94304444444444,116.97053015873016,2789.0,2809.0,0.9545454545454529,19.090909090909058,20.0,27,,103.3891474403144,91.4160770954601,182.8321541909202,42.605214078903515
-31.962994444444448,117.03045277777778,3062.0,3081.0,1.7103815744241775,32.497249914059374,19.0,28,,105.86661702701024,88.92630909917793,177.85261819835586,44.75024914247986
-31.962052173913044,117.02937898550722,3081.0,3106.0,1.2850296024809245,32.12574006202311,25.0,29,,107.22756824755177,118.51248279389878,237.02496558779757,37.34682995139018
-31.975896666666667,117.07510888888889,3312.0,3341.0,1.3644048943270286,39.56774193548383,29.0,30,,100.98174999837236,129.46683209861604,258.9336641972321,31.7789202934218
-31.9752884057971,117.07398985507248,3341.0,3363.0,1.571146245059265,34.56521739130383,22.0,31,,104.33673298106538,101.4793193333073,202.9586386666146,40.15659312165234
-31.974595238095237,117.07248174603176,3363.0,3383.0,1.79870129870126,35.9740259740252,20.0,32,,104.31642211975824,92.23596792233475,184.4719358446695,42.86020385205757
