cluster_id,lat,lon,t_start,t_end,climb_rate_ms,climb_rate_ms_median,alt_gain_m_mean,duration_s_mean,n_circles
0,-32.14762976190476,116.95481428571429,423.0,471.0,2.808035714285726,2.808035714285726,67.39285714285742,24.0,2
1,-32.156801947751326,116.95062624007937,631.0,847.0,2.10448457792209,2.071428571428611,56.023349567099885,27.0,8
2,-31.99974098124098,116.93443932178933,1367.0,1455.0,0.6768939393939529,0.5000000000000198,18.075757575757944,29.333333333333332,3
3,-31.997732222222222,116.93073444444445,1455.0,1511.0,0.017532467532459586,0.017532467532459586,-1.5402597402598825,28.0,2
4,-31.996391450216446,116.93222543290044,1511.0,1575.0,1.755113636363643,1.755113636363643,50.70454545454565,32.0,2
5,-31.99491215277778,116.93074375,1575.0,1623.0,2.0898809523809527,2.0898809523809527,49.202380952381034,24.0,2
6,-31.994338095238092,116.92612738095238,1655.0,1703.0,1.6964285714285856,1.6964285714285856,40.71428571428605,24.0,2
7,-31.986197420634923,116.91482202380953,1827.0,1871.0,3.1973214285714135,3.1973214285714135,70.3214285714283,22.0,2
8,-31.82946722056878,116.87820978835978,2379.0,2487.0,2.9065476190476196,2.800595238095238,77.60476190476186,27.0,4
9,-31.829678125,116.8725605324074,2515.0,2575.0,1.5363095238094895,1.5363095238094895,45.98333333333228,30.0,2
10,-31.629437723214284,116.82467068452382,3231.0,3331.0,3.1532738095238178,3.169642857142873,79.05059523809544,25.0,4
11,-31.628520833333333,116.81897395833334,3359.0,3415.0,2.1696428571428825,2.1696428571428825,60.75000000000072,28.0,2
12,-31.45362395833333,116.78118333333333,4067.0,4115.0,1.9770833333333389,1.9770833333333389,47.24404761904782,24.0,2
13,-31.304445873015872,116.8346353968254,4945.0,5053.0,4.062142857142856,3.991071428571457,87.28571428571428,21.6,5
14,-31.303540476190477,116.83032500000002,5053.0,5101.0,4.584821428571433,4.584821428571433,110.0357142857144,24.0,2
15,-31.206716666666665,117.01214642857144,6013.0,6057.0,1.4598214285714461,1.4598214285714461,31.10714285714325,22.0,2
16,-31.202441137566137,116.99676252893518,6157.0,6481.0,2.3268294817927266,2.6250000000000115,57.457983193277606,27.0,12
17,-30.92259166666667,116.77588541666667,7873.0,7929.0,2.116071428571437,2.116071428571437,59.25000000000023,28.0,2
18,-30.976498382173382,116.87593879731381,8905.0,9045.0,3.306785714285712,3.4285714285714417,91.44285714285714,28.0,5
19,-31.018177827380953,116.96627767857143,9417.0,9469.0,3.2589285714286023,3.2589285714286023,84.83928571428652,26.0,2
20,-31.08571512345679,117.11083780864197,9949.0,10037.0,2.3164682539682477,3.2410714285714484,65.33333333333307,29.333333333333332,3
21,-31.34221904761905,117.31743571428571,11749.0,11821.0,4.5416666666666705,4.624999999999989,109.00000000000011,24.0,3
22,-31.34283095238095,117.31376547619047,11821.0,11869.0,3.0312500000000213,3.0312500000000213,72.75000000000051,24.0,2
23,-31.52780476190476,117.25101984126984,12581.0,12653.0,4.264880952380978,4.303571428571468,102.3571428571435,24.0,3
24,-31.830523522727272,117.20187923836579,13733.0,13861.0,1.0445616883116864,1.0922077922077875,32.633766233766195,32.0,4
25,-31.830294270833335,117.19895295138889,13861.0,13965.0,-0.3539939839572195,-0.3539939839572195,-24.966911764705753,52.0,2
26,-31.835335416666666,117.19289525462962,14017.0,14077.0,0.9220238095238016,0.9220238095238016,28.14166666666638,30.0,2
27,-31.859268452380952,117.18069300595238,14293.0,14345.0,2.5729166666666727,2.5729166666666727,65.79166666666683,26.0,2
28,-32.018455400155396,117.18666648351648,15037.0,15149.0,2.3024392274392267,2.9793956043956165,79.56643356643367,37.333333333333336,3
29,-32.104594047619045,117.19462321428571,15561.0,15657.0,3.3906250000000373,3.330357142857176,81.3750000000009,24.0,4
30,-32.19210476190476,117.19944583333333,15985.0,16081.0,3.232142857142868,3.241071428571421,77.57142857142884,24.0,4
31,-32.30790520833334,117.22635372023811,16497.0,16549.0,3.0476190476190546,3.0476190476190546,80.45833333333354,26.0,2
32,-32.456688712522045,117.22850824514991,17133.0,17209.0,2.356349206349199,2.3839285714285725,59.38888888888866,25.333333333333332,3
33,-32.60732371031746,117.1969672040344,17777.0,17981.0,2.7142857142857304,2.8660714285714506,66.82321428571473,25.5,8
34,-32.691992685185184,117.17883648148148,18237.0,18305.0,2.8513257575757596,2.8513257575757596,97.90606060606068,34.0,2
35,-32.85772291666667,117.22676249999999,18941.0,18997.0,1.6130952380952477,1.6130952380952477,45.16666666666694,28.0,2
36,-32.917544444444445,117.18249206349206,19425.0,19497.0,1.6369047619047825,1.7142857142857448,39.28571428571478,24.0,3
37,-32.91713333333334,117.17855952380951,19497.0,19545.0,1.86160714285715,1.86160714285715,44.6785714285716,24.0,2
38,-32.916373511904766,117.16935639880953,19621.0,19673.0,2.194940476190516,2.194940476190516,55.940476190477256,26.0,2
39,-32.817880952380946,117.1085369047619,20457.0,20505.0,3.455357142857131,3.455357142857131,82.92857142857113,24.0,2
40,-32.65973854166667,117.03229375,21033.0,21089.0,2.1904761904762307,2.1904761904762307,61.33333333333445,28.0,2
41,-32.546679166666664,116.97074791666667,21461.0,21517.0,0.9062500000000395,0.9062500000000395,25.37500000000111,28.0,2
42,-32.54443488095238,116.96287029761905,21553.0,21677.0,2.2619047619047783,2.1041666666666954,55.96904761904805,24.8,5
