lat,lon,climb_rate_ms,alt_gain_m,duration_s,circle_cluster_id,alt_cluster_id,circle_lat,circle_lon,alt_lat,alt_lon,dist_m,time_overlap_s,overlap_frac
-32.13697155997556,116.95731925663353,2.9047619047619047,61.0,21.0,0,2,-32.13698327146627,116.95716730114582,-32.13695984848484,116.95747121212122,28.733824994290188,21.0,1.0
-32.13987693582916,116.95675194920896,2.75,55.0,20.0,1,3,-32.140291173245615,116.95638246984649,-32.1394626984127,116.95712142857144,115.44434813953933,20.0,1.0
-31.868862365401714,116.946163492484,3.975609756097561,163.0,41.0,2,9,-31.869288222866913,116.94598571512672,-31.868436507936515,116.94634126984127,100.48227124118222,41.0,1.0
-31.86144901483045,116.94768417282697,2.074074074074074,168.0,81.0,4,8,-31.86126531361151,116.94774982713542,-31.861632716049385,116.94761851851851,42.694008835769665,81.0,1.0
-31.87548114969136,116.94752804783951,2.7083333333333335,65.0,24.0,6,11,-31.87612827160494,116.94774567901234,-31.87483402777778,116.94731041666667,149.66745612920946,12.0,0.5
-31.87884657933897,116.94771966929042,2.3,46.0,20.0,7,12,-31.87841696820176,116.94798219572368,-31.879276190476183,116.94745714285715,107.63843205161216,20.0,1.0
-31.794046084360467,116.96855154379327,4.232323232323233,419.0,99.0,8,13,-31.79464800205427,116.96832675425321,-31.793444166666667,116.96877633333334,140.44225899436648,99.0,1.0
-31.57986118811015,116.96965965278072,2.5833333333333335,62.0,24.0,9,17,-31.578995042886973,116.97068330556142,-31.58072733333333,116.96863600000002,273.34077195914875,24.0,1.0
-31.465912130391352,116.96678909834287,2.8095238095238093,59.0,21.0,10,18,-31.46674168502513,116.96695849971603,-31.465082575757574,116.9666196969697,187.26236045658786,21.0,1.0
-31.467925457068723,116.9625435952381,2.875,69.0,24.0,11,20,-31.467853580804118,116.9633511904762,-31.467997333333333,116.961736,154.01944299119364,24.0,1.0
-31.446235419826877,116.95810707174908,3.242424242424242,107.0,33.0,12,21,-31.44656250632042,116.95867051604719,-31.445908333333335,116.95754362745097,129.30217632609305,33.0,1.0
-31.06924498005631,116.89454720976622,4.95,99.0,20.0,15,35,-31.069589166461824,116.89337457826258,-31.068900793650794,116.89571984126984,236.12193146058755,20.0,1.0
-30.76732437996032,116.8587216664412,3.6666666666666665,77.0,21.0,16,38,-30.76703288690476,116.85769888843795,-30.767615873015878,116.85974444444446,205.91209278445024,21.0,1.0
-30.340069861952863,116.71139452911467,4.375,105.0,24.0,18,46,-30.339705723905723,116.71100239156267,-30.340434000000002,116.71178666666667,110.5554950191751,24.0,1.0
-30.299915168740498,116.90187070410084,2.433333333333333,73.0,30.0,21,52,-30.299576036405725,116.90103065551347,-30.300254301075274,116.90271075268821,178.05986553323643,10.0,0.3333333333333333
-30.41877610991348,117.05601779678655,2.0476190476190474,43.0,21.0,22,54,-30.41960373497847,117.0562211996337,-30.417948484848488,117.0558143939394,188.14389089889917,21.0,1.0
-30.495877252148723,117.18588518639422,4.15,83.0,20.0,24,57,-30.496859266202204,117.18567116643922,-30.494895238095243,117.1860992063492,222.20772519735513,20.0,1.0
-30.66892170784834,117.40372544832988,3.6666666666666665,77.0,21.0,27,60,-30.668658567211832,117.40371756332642,-30.669184848484846,117.40373333333332,58.539322126651115,21.0,1.0
-30.889856423553432,117.75017343581291,2.3333333333333335,63.0,27.0,28,63,-30.88948070424972,117.7497754430544,-30.890232142857144,117.75057142857143,112.91956012290701,27.0,1.0
-30.88862099282297,117.74626956406166,2.739130434782609,63.0,23.0,29,66,-30.8886711523126,117.74655023923447,-30.888570833333336,117.74598888888887,54.71542376594623,23.0,1.0
-30.999252032382245,117.90257918365035,3.4782608695652173,80.0,23.0,30,67,-30.999818648097822,117.90263128396737,-30.99868541666667,117.90252708333333,126.4005493165332,23.0,1.0
-31.283247661059434,118.33648319919777,3.16,79.0,25.0,33,69,-31.283187629811184,118.33623050095964,-31.283307692307687,118.3367358974359,49.84808585630478,25.0,1.0
-31.468899296505434,118.2918279433465,2.4545454545454546,54.0,22.0,35,70,-31.46991960750362,118.29212472727272,-31.467878985507244,118.29153115942029,233.78604930270546,22.0,1.0
-31.581463166234514,117.98618682315096,2.590909090909091,57.0,22.0,36,72,-31.581493723773377,117.98696857383814,-31.58143260869565,117.98540507246378,148.26113579753465,22.0,1.0
-31.578682663184644,117.98083491857638,2.6538461538461537,69.0,26.0,37,73,-31.577042486863114,117.97840687418982,-31.580322839506174,117.98326296296294,587.0800007475782,26.0,1.0
-31.57050760199786,117.97204637817507,1.9523809523809523,41.0,21.0,38,77,-31.569888688844205,117.97054654422892,-31.571126515151512,117.97354621212122,315.75977650102664,21.0,1.0
