t_start,t_end,duration_s,alt_gain_m,climb_rate_ms,lat,lon,cluster_id
17448,17617,169,619,3.662721893491124,-31.61520795454546,117.22920719696968,0
17685,17705,20,31,1.55,-31.59749722222222,117.22140277777777,1
17773,17801,28,65,2.3214285714285716,-31.595989583333335,117.21522708333333,2
17805,17833,28,40,1.4285714285714286,-31.59548125,117.21309375000001,3
18125,18145,20,40,2.0,-31.610925000000005,117.20179444444443,4
18173,18205,32,77,2.40625,-31.61065185185185,117.20024444444445,5
18209,18229,20,40,2.0,-31.610930555555555,117.19871111111111,6
18265,18289,24,34,1.4166666666666667,-31.610700000000005,117.19666904761905,7
18405,18425,20,56,2.8,-31.60383611111111,117.21677222222222,8
18573,18637,64,93,1.453125,-31.602630392156865,117.21333921568628,9
19221,19241,20,69,3.45,-31.614324999999997,117.23724444444446,10
19533,19557,24,61,2.5416666666666665,-31.59609285714286,117.28599285714287,11
19565,19585,20,55,2.75,-31.59385277777778,117.28658055555555,12
19593,19645,52,93,1.7884615384615385,-31.593946428571428,117.28512619047618,13
19653,19677,24,45,1.875,-31.595733333333335,117.2819142857143,14
19681,19701,20,45,2.25,-31.59526388888889,117.2802138888889,15
19705,19733,28,56,2.0,-31.595431249999997,117.27923958333334,16
19741,19769,28,48,1.7142857142857142,-31.59559791666667,117.27766041666666,17
19981,20001,20,53,2.65,-31.580819444444444,117.25054999999999,18
20105,20141,36,85,2.361111111111111,-31.60434,117.28027333333333,19
20297,20325,28,37,1.3214285714285714,-31.605208333333334,117.27086458333333,20
20901,20925,24,88,3.6666666666666665,-31.589299999999998,117.28630238095238,21
21049,21153,104,361,3.4711538461538463,-31.587683333333334,117.28862962962964,22
21217,21237,20,56,2.8,-31.589341666666666,117.28559444444443,23
21241,21265,24,58,2.4166666666666665,-31.59000714285714,117.28475238095236,24
21269,21293,24,49,2.0416666666666665,-31.5902619047619,117.28395714285715,25
22018,22038,20,140,7.0,-31.897441666666666,117.20875,26
22142,22170,28,114,4.071428571428571,-31.952804166666667,117.19892916666666,27
22222,22282,60,175,2.9166666666666665,-31.959217708333334,117.19411458333335,28
22298,22342,44,83,1.8863636363636365,-31.95945277777778,117.19070694444446,29
22754,22774,20,61,3.05,-32.144825000000004,117.17565277777777,30
23098,23134,36,130,3.611111111111111,-32.29264166666666,117.138525,31
23454,23474,20,43,2.15,-32.36018055555555,117.12771944444444,32
23478,23550,72,159,2.2083333333333335,-32.35880701754386,117.12541491228069,33
23554,23598,44,116,2.6363636363636362,-32.35715694444445,117.12124305555557,34
23602,23626,24,55,2.2916666666666665,-32.35641904761904,117.11906904761905,35
23630,23686,56,140,2.5,-32.35585444444444,117.11824666666665,36
23718,23774,56,146,2.607142857142857,-32.355307777777774,117.1169488888889,37
23802,23826,24,80,3.3333333333333335,-32.35487380952381,117.1128380952381,38
23930,23950,20,123,6.15,-32.41040277777778,117.10121944444444,39
24082,24102,20,70,3.5,-32.464480555555554,117.09692777777776,40
24134,24158,24,56,2.3333333333333335,-32.47370714285715,117.08988333333333,41
24162,24186,24,48,2.0,-32.47356428571428,117.08842619047618,42
24778,24802,24,117,4.875,-32.47445476190477,117.16675000000001,43
24806,24858,52,130,2.5,-32.47159285714286,117.16747857142859,44
24878,24906,28,87,3.107142857142857,-32.47174166666667,117.16511249999999,45
24910,24950,40,123,3.075,-32.47056818181819,117.1640515151515,46
24954,25030,76,209,2.75,-32.46984333333334,117.161755,47
25038,25066,28,64,2.2857142857142856,-32.46881666666667,117.16150208333333,48
25358,25426,68,226,3.323529411764706,-32.389411111111116,117.30205648148149,49
25510,25530,20,67,3.35,-32.38713611111111,117.30057222222223,50
26114,26150,36,150,4.166666666666667,-32.23113333333334,117.55376333333334,51
26238,26262,24,115,4.791666666666667,-32.20869523809524,117.59884523809524,52
26370,26442,72,270,3.75,-32.18335350877194,117.6429342105263,53
26458,26526,68,138,2.0294117647058822,-32.17972592592592,117.6421537037037,54
26582,26606,24,49,2.0416666666666665,-32.16964047619047,117.66365714285713,55
26814,26850,36,64,1.7777777777777777,-32.127674999999996,117.74273166666664,56
26962,26982,20,74,3.7,-32.10375833333333,117.78358888888887,57
27094,27122,28,118,4.214285714285714,-32.06986458333333,117.84538125,58
27146,27166,20,48,2.4,-32.067122222222224,117.846325,59
27186,27222,36,65,1.8055555555555556,-32.06559,117.84409166666667,60
27294,27314,20,135,6.75,-32.04365555555555,117.8823888888889,61
27446,27466,20,95,4.75,-32.011002777777776,117.94035277777778,62
27562,27586,24,86,3.5833333333333335,-31.981314285714287,117.98213333333332,63
27610,27754,144,454,3.1527777777777777,-31.970607657657656,117.99956981981981,64
