x_bin,count,mean,median,p95,x_mid
"[52.06,53.40)",10.0,30.436376847758584,31.710415048029695,49.6326184296074,52.73093631889925
"[53.40,54.73)",9.0,37.16918946514373,40.472436882922715,44.18193031272164,54.06589673203594
"[54.73,56.07)",8.0,46.03494183502953,48.86595218060792,52.88209400766243,55.40085714517264
"[56.07,57.40)",13.0,37.2587124139232,41.50514969516188,57.47382054306548,56.73581755830932
"[57.40,58.74)",18.0,42.00458178022986,44.10940537001722,58.2609793366877,58.07077797144602
"[58.74,60.07)",24.0,37.326073429017825,43.192228758567566,53.90888709043575,59.405738384582705
"[60.07,61.41)",28.0,43.41272319542149,47.281713048422006,55.594059613423454,60.74069879771939
"[61.41,62.74)",30.0,45.384374102435196,47.88743375171707,54.134242952847615,62.07565921085609
"[62.74,64.08)",54.0,45.815450491792504,45.134673452770144,56.414785914781035,63.41061962399277
"[64.08,65.41)",63.0,44.95836877866146,45.626570478521934,53.318085558835655,64.74558003712946
"[65.41,66.75)",81.0,45.696953742023815,46.3391922957503,53.56825734576727,66.08054045026616
"[66.75,68.08)",97.0,46.908967731854794,46.60202210244781,54.315733697823205,67.41550086340284
"[68.08,69.42)",136.0,47.18911167151767,47.27566176019927,54.85111992721673,68.75046127653954
"[69.42,70.75)",186.0,47.25561129680258,47.70030230494585,55.319842456470774,70.08542168967622
"[70.75,72.09)",220.0,46.43625606756849,48.0999033065695,55.791438462344466,71.42038210281291
"[72.09,73.42)",272.0,45.96695988654494,45.57002589370205,52.63838349956078,72.7553425159496
"[73.42,74.76)",394.0,45.50832222808198,45.80095324335152,53.02886580676758,74.09030292908629
"[74.76,76.09)",476.0,44.912233718208455,46.2242827436529,53.463264020584404,75.42526334222299
"[76.09,77.43)",591.0,44.464825406335585,43.759829176734414,53.81977671864985,76.76022375535968
"[77.43,78.76)",715.0,44.0799114695,44.15110910411703,51.01511532353195,78.09518416849636
"[78.76,80.10)",874.0,43.386289940421364,44.406823931066086,51.338796657561005,79.43014458163304
"[80.10,81.43)",1091.0,43.09896493850613,42.1258017078462,51.77200470320505,80.76510499476974
"[81.43,82.77)",1225.0,42.71184348420384,42.36021952797451,49.05137371505904,82.10006540790644
"[82.77,84.10)",1468.0,42.583672883998744,42.72243530284395,49.4297340106486,83.43502582104313
"[84.10,85.44)",1545.0,42.6101095088898,40.65610679721583,49.80449511106325,84.76998623417981
"[85.44,86.77)",1764.0,42.52319946347119,41.053987058392714,50.201121087111225,86.1049466473165
"[86.77,88.11)",1886.0,42.26388922774613,41.419970973340014,50.522934278816834,87.4399070604532
"[88.11,89.44)",1947.0,42.178563724881315,41.79241149218382,50.853334297673236,88.77486747358988
