x_bin,count,mean,median,p95,x_mid
"[113.47,114.81)",4720.0,105.87002606442873,107.21020897678801,123.40788435147192,114.13911532318699
"[114.81,116.14)",4742.0,106.3585588987812,108.32151638031996,124.69049799594272,115.47407573632367
"[116.14,117.48)",4920.0,106.58274248231665,106.14872750352194,125.61791214622991,116.80903614946037
"[117.48,118.81)",4937.0,106.49676235283513,106.91073252815602,126.74668544833591,118.14399656259707
"[118.81,120.15)",4910.0,106.89695004900271,107.69197910000887,123.3592023528157,119.47895697573375
"[120.15,121.48)",5060.0,107.22821979877236,105.44069331009055,124.69693706916556,120.81391738887044
"[121.48,122.82)",4960.0,107.53570497757164,106.31057994707103,125.77729849878872,122.14887780200712
"[122.82,124.15)",5005.0,107.9498266352215,107.1359740605608,126.74373976739507,123.48383821514382
"[124.15,125.49)",5166.0,108.37562731213139,105.00698977845065,128.19977846368033,124.81879862828052
"[125.49,126.82)",5144.0,108.45425317356002,105.72597005530773,124.71443344076083,126.1537590414172
"[126.82,128.16)",5137.0,109.08213162231488,106.66437575726954,125.9134071156333,127.48871945455389
"[128.16,129.49)",5084.0,109.1290098014666,107.39352538017886,126.92204816233134,128.82367986769057
"[129.49,130.83)",5146.0,109.76033137963556,105.64762613199248,128.11892067500318,130.15864028082726
"[130.83,132.16)",5169.0,109.72380593992328,106.55985268351895,128.8499321267778,131.49360069396397
"[132.16,133.50)",5198.0,110.12402756246298,107.55215428037674,126.44298889270225,132.82856110710065
"[133.50,134.83)",5016.0,110.58575675113981,108.56478266379976,126.99030776499427,134.16352152023734
"[134.83,136.17)",5041.0,111.02038144732128,109.56430148327958,128.17891563124334,135.49848193337402
"[136.17,137.50)",4881.0,111.0966997201591,110.52340619144664,129.30447136161354,136.8334423465107
"[137.50,138.84)",4886.0,111.78942459642506,111.53530237434056,130.4933708459957,138.1684027596474
"[138.84,140.17)",4898.0,111.92018683164346,112.50415385868104,131.7126023113996,139.5033631727841
"[140.17,141.51)",4709.0,112.03607154749926,113.48574624186772,132.663821528804,140.8383235859208
"[141.51,142.84)",4824.0,112.0327718562112,114.38040555468791,133.74410765375524,142.17328399905747
"[142.84,144.18)",4729.0,112.57631156436953,112.3660045388487,134.9653839831284,143.50824441219416
"[144.18,145.51)",4669.0,112.80716765888138,113.18435668029366,136.1139160094154,144.84320482533087
"[145.51,146.85)",4580.0,112.91156060295336,113.67514027198719,132.83373039232325,146.17816523846756
"[146.85,148.18)",4486.0,112.98551391673891,111.55470100065455,133.36877453908428,147.51312565160424
"[148.18,149.52)",4371.0,113.51890942329128,112.4121326964982,134.29006108341486,148.84808606474093
"[149.52,150.85)",4545.0,113.58871131491513,113.14609448095509,131.0355470455671,150.1830464778776
"[150.85,152.19)",4233.0,114.12176053838287,113.92832455804628,132.27862418959322,151.5180068910143
"[152.19,153.52)",4220.0,114.42680615475363,114.76795778960265,132.92934520283487,152.852967304151
"[153.52,154.86)",4163.0,114.55340469604783,112.5182102894428,134.04473065122414,154.1879277172877
"[154.86,156.19)",3937.0,114.87200205387575,113.14657627738325,134.73265691669798,155.52288813042438
"[156.19,157.53)",3926.0,115.2745466804718,111.29630237283331,131.94949343205627,156.85784854356106
"[157.53,158.86)",3805.0,115.32611153497498,112.13170192878708,132.87991379414945,158.19280895669775
"[158.86,160.20)",3725.0,115.28432480330683,112.92731818606345,133.6380442903474,159.52776936983446
"[160.20,161.53)",3616.0,115.40130004548477,113.80113398880522,134.6642544678519,160.86272978297114
"[161.53,162.87)",3526.0,115.93570451665018,114.67091640304045,135.77657029132243,162.19769019610783
