lat,lon,climb_rate_ms,alt_gain_m,duration_s,circle_cluster_id,alt_cluster_id,circle_lat,circle_lon,alt_lat,alt_lon,dist_m,time_overlap_s,overlap_frac
-32.11826366500065,116.98834441067528,1.4333333333333333,43.0,30.0,0,3,-32.118479413334626,116.98797840468389,-32.11804791666667,116.98871041666668,83.99195258449609,30.0,1.0
-32.124070208333336,116.95662659448098,2.4,72.0,30.0,1,8,-32.12418520833334,116.95725735562864,-32.123955208333335,116.95599583333333,121.52045122433508,30.0,1.0
-32.120663648928755,116.9546806438722,1.625,39.0,24.0,2,12,-32.12100293888315,116.95537410825722,-32.12032435897436,116.95398717948719,150.84180317919703,24.0,1.0
-32.217544604001326,116.96465786623676,2.3636363636363638,52.0,22.0,3,14,-32.217529485780425,116.96454767691797,-32.21755972222223,116.96476805555557,21.002834408551866,22.0,1.0
-32.13114237582593,116.9719052816701,2.3,46.0,20.0,4,16,-32.13142111528822,116.97273480576442,-32.130863636363635,116.97107575757578,168.0712757325522,8.0,0.4
-32.128427158044154,116.9690528912032,3.5555555555555554,320.0,90.0,5,18,-32.12883438855207,116.9688941882035,-32.128019927536236,116.96921159420289,95.36876278038828,90.0,1.0
-32.124150419784144,116.96233048827085,2.8,56.0,20.0,6,23,-32.12451750623496,116.96250491593567,-32.123783333333336,116.96215606060605,87.9986300097449,20.0,1.0
-31.8451075,116.98259270833333,1.2,36.0,30.0,7,26,-31.84516604166667,116.98313125,-31.845048958333333,116.98205416666667,102.56845963244123,30.0,1.0
-31.705042589726208,117.01433390286559,3.3138686131386863,908.0,274.0,8,29,-31.70478119394517,117.01442324051379,-31.705303985507246,117.0142445652174,60.53939112728821,192.0,1.0
-31.432284936450422,117.05764648895791,3.2941176470588234,448.0,136.0,9,33,-31.432322288359785,117.05734563492064,-31.43224758454106,117.05794734299518,57.69001917216853,88.0,1.0
-31.431562018811146,117.05927294495697,3.2941176470588234,448.0,136.0,10,33,-31.430876453081233,117.06059854691878,-31.43224758454106,117.05794734299518,294.14076274368773,28.0,0.32558139534883723
-30.800770227557532,117.14057881730842,2.3461538461538463,61.0,26.0,11,42,-30.800779740829345,117.13979215842637,-30.80076071428572,117.14136547619047,150.28459495757346,26.0,1.0
-30.641900956312703,117.23429892874839,2.6555555555555554,239.0,90.0,12,50,-30.642045753205128,117.23447974155474,-30.641756159420282,117.23411811594204,47.26346448341609,90.0,1.0
-30.7363479680199,117.36342128343225,2.227272727272727,49.0,22.0,13,58,-30.735969547150916,117.36265645575335,-30.736726388888886,117.36418611111112,168.68923892933987,22.0,1.0
-30.844290430593347,117.50323761262958,3.576,447.0,125.0,14,62,-30.844349986869748,117.50310473345587,-30.844230874316946,117.50337049180328,28.620494485302874,118.0,0.944
-31.077264503267976,117.7492807746225,3.354651162790698,577.0,172.0,15,66,-31.07714011764706,117.74935905882353,-31.07738888888889,117.74920249042148,31.424955035104052,160.0,0.963855421686747
-31.08917984809308,117.76745321994181,4.083333333333333,98.0,24.0,16,70,-31.089049439775913,117.76716285014004,-31.089310256410254,117.76774358974359,62.44347028124268,24.0,1.0
-31.087911172161178,117.77118698870574,3.6184210526315788,275.0,76.0,17,71,-31.08784285714286,117.77180773809522,-31.087979487179492,117.77056623931625,119.19367601998411,42.0,0.8076923076923077
-31.408709647331154,118.14519289896515,3.8333333333333335,115.0,30.0,19,76,-31.40845054466231,118.14538788126363,-31.40896875,118.14499791666665,68.48284545640846,30.0,1.0
-31.51601790342012,118.27076724089216,2.7,243.0,90.0,20,79,-31.51581479234749,118.26987506149446,-31.51622101449275,118.27165942028984,175.07240023357366,90.0,1.0
-31.65752670997781,118.43425631034212,5.0,230.0,46.0,21,86,-31.657367308844503,118.43342442623978,-31.657686111111115,118.43508819444446,161.41519279421482,46.0,1.0
-31.92164573196881,117.91214844005849,3.411764705882353,116.0,34.0,22,92,-31.92199331578947,117.91190243567253,-31.921298148148146,117.91239444444444,90.17437929358614,34.0,1.0
-31.9185825138493,117.91511522817135,2.7430555555555554,395.0,144.0,23,93,-31.918416625872116,117.9154222371646,-31.91874840182649,117.9148082191781,68.69862457714564,132.0,0.9166666666666666
-31.98592571022727,117.66098747632576,2.75,55.0,20.0,24,96,-31.986363541666666,117.66049010416667,-31.98548787878788,117.66148484848485,135.21293118217497,16.0,0.8
-31.983823086419754,117.66229589506173,2.9642857142857144,83.0,28.0,25,97,-31.983661728395063,117.66243179012345,-31.983984444444445,117.66216000000001,44.09982544886098,28.0,1.0
-31.97670584835891,117.67018633715189,2.9545454545454546,65.0,22.0,26,104,-31.976685307828934,117.66902961874823,-31.97672638888889,117.67134305555555,218.25747108131597,22.0,1.0
-32.08958461122212,117.24241438977688,2.2857142857142856,96.0,42.0,27,106,-32.08950558608059,117.24233635531134,-32.089663636363646,117.24249242424244,22.913528238518857,42.0,1.0
-32.08719161616162,117.24443719817219,3.75,75.0,20.0,28,109,-32.08742111111111,117.24414560846562,-32.08696212121212,117.24472878787878,74.98869141782596,20.0,1.0
