cluster_id,lat,lon,t_start,t_end,climb_rate_ms,climb_rate_ms_median,alt_gain_m_mean,duration_s_mean,n_circles
0,-32.142924439484126,116.96160543154762,240.0,329.0,1.0797538461959912,0.8389355742297167,32.43207403707465,29.666666666666668,3
1,-32.1197029511454,116.97562534930299,459.0,554.0,1.6372737973807328,1.6719367588932683,39.61891973734528,23.75,4
2,-32.11538682446515,116.97535928281573,554.0,670.0,1.3166233043984084,1.4148877941981455,30.43427707524838,23.2,5
3,-32.13522644556293,116.99931451863877,1031.0,1291.0,2.4028813101591995,1.534542462368544,48.81495844904297,21.666666666666668,12
4,-32.189519388327724,116.95281971099888,1736.0,1783.0,1.161363998320514,1.161363998320514,26.316299642386532,23.5,2
5,-32.15627522002635,116.92760856363637,1958.0,2067.0,2.203930938626562,2.197063805759424,48.01619458802008,21.8,5
6,-32.1298186148272,116.90441385033446,2197.0,2318.0,2.8779561007304677,2.976302242782916,69.61594347047085,24.2,5
7,-32.11287279955351,116.97062729102619,2845.0,2911.0,2.122932429888932,2.1117391304347732,46.60963109354372,22.0,3
8,-32.12933472411598,117.00891356717413,3175.0,3349.0,1.9305651692120465,1.790513833992062,47.877240070024655,24.857142857142858,7
9,-32.20948105709876,116.97384541997354,3653.0,3761.0,1.5208175232686632,1.532740684194677,41.06745445936222,27.0,4
10,-32.13087929589372,116.91269563194444,4119.0,4211.0,1.8087944664031326,1.820632411067169,41.60695652173847,23.0,4
11,-32.11025109178745,116.92959869608138,4733.0,4982.0,2.6633694495590032,2.4297007340485313,60.460205633862145,22.636363636363637,11
