cluster_id,lat,lon,t_start,t_end,climb_rate_ms,climb_rate_ms_median,alt_gain_m_mean,duration_s_mean,n_circles
0,-32.11861855345059,116.96861038011139,492.0,781.0,4.034774206142401,4.105006105006107,105.7110849773143,26.272727272727273,11
1,-32.07323639631101,117.20435136230535,2039.0,2221.0,4.5526746743191016,4.562903225806437,132.20549619402772,29.0,5
2,-31.940451262626265,117.73382627314815,4608.0,4702.0,1.6479968086941603,1.7322214076246576,51.70443404634606,31.333333333333332,3
3,-31.925775133642322,117.79694976319368,5507.0,5635.0,3.675070816594534,3.803225806451586,93.47459091298009,25.6,5
4,-31.868089289452495,117.79743095410628,6337.0,6419.0,3.604045869294072,3.7512791991100918,95.39848219218793,27.333333333333332,3
5,-31.626345522143474,117.96677330939849,8402.0,8614.0,2.726551203361917,2.7526244735365877,71.82565937758534,26.5,8
6,-31.53742443828405,118.10304638188845,9416.0,9536.0,2.5800084058044375,2.562903225806444,77.48668438416449,30.0,4
7,-31.35496205040932,117.8828545143435,10783.0,10981.0,4.009663670287727,4.17121617512916,99.06374819229566,24.75,8
