cluster_id,n_circles,n_turns_sum,duration_min,alt_gained_m,av_climb_ms,lat,lon,t_start,t_end
58,6,7.9,3.95,785.7443311356558,3.31537692462302,-31.272234905445433,119.15430944090025,27323.0,27560.0
59,1,1.6666666666666667,0.8333333333333334,121.1880341880353,2.423760683760706,-31.276401282051285,119.15420256410252,27560.0,27610.0
60,1,2.0,1.0,81.9024193548388,1.3650403225806467,-31.27859892473118,119.15379139784946,27610.0,27670.0
61,1,1.2666666666666666,0.6333333333333333,136.2457142857142,3.585413533834584,-31.32644833333333,119.05838583333332,27896.0,27934.0
62,1,1.4666666666666666,0.7333333333333333,129.26956521739487,2.9379446640317015,-31.328935507246378,119.05804565217392,27934.0,27978.0
63,2,2.533333333333333,1.2666666666666666,341.28191387559525,4.490551498363096,-31.414629302422725,118.5834689014202,28995.0,29071.0
64,1,1.2666666666666666,0.6333333333333333,144.50571428571294,3.8027819548871826,-31.41500666666667,118.5865775,29071.0,29109.0
65,1,1.2666666666666666,0.6333333333333333,120.088571428569,3.1602255639097105,-31.416400833333338,118.58955499999998,29109.0,29147.0
66,3,4.3,2.15,451.43312873764825,3.499481618121304,-31.418406676731077,118.5864105394525,29147.0,29276.0
67,6,6.133333333333334,3.066666666666667,536.9466843579477,2.9181885019453677,-31.501548588843434,118.13539905393077,30192.0,30376.0
68,6,7.266666666666667,3.6333333333333333,677.627844687123,3.1083846086565274,-31.56945708680087,117.9397987699149,30811.0,31029.0
69,2,2.2666666666666666,1.1333333333333333,194.87719298245474,2.8658410732713935,-31.570520833333333,117.94343981481481,31029.0,31097.0
70,2,2.466666666666667,1.2333333333333334,174.69624060149735,2.3607600081283424,-31.57050339912281,117.94084513157895,31097.0,31171.0
71,1,1.1333333333333333,0.5666666666666667,88.1087719298212,2.591434468524153,-31.624975925925924,117.8379712962963,31495.0,31529.0
72,4,4.733333333333333,2.3666666666666667,257.92527495207656,1.816375175718849,-31.62798221878225,117.83869203302376,31529.0,31671.0
73,4,5.0,2.5,362.42107125520937,2.4161404750347293,-31.852496394094455,117.36509776692364,32672.0,32822.0
74,1,1.1333333333333333,0.5666666666666667,87.17192982455994,2.563880288957645,-31.854053703703705,117.36915648148148,32822.0,32856.0
75,2,2.6,1.3,152.2684418556267,1.9521595109695729,-31.85508510765551,117.37198494816586,32856.0,32934.0
76,1,1.5333333333333334,0.7666666666666667,64.74599999999654,1.4075217391303596,-31.855304166666667,117.37549166666666,32934.0,32980.0
77,1,1.0,0.5,37.2794117647055,1.2426470588235168,-31.854425,117.38007395833333,32980.0,33010.0
78,2,2.6,1.3,124.59402597402583,1.5973593073593055,-31.988661428571426,117.14804394841272,33585.0,33663.0
79,2,2.933333333333333,1.4666666666666666,70.31578947368016,0.7990430622009108,-31.986064944769332,117.14977054905782,33725.0,33813.0
80,1,1.8666666666666667,0.9333333333333333,95.07586206896616,1.6977832512315385,-32.03739712643678,117.07180977011494,34069.0,34125.0
81,5,7.8,3.9,306.35572445448605,1.3092124976687438,-32.03318289510007,117.07079413112493,34125.0,34359.0
82,1,2.0,1.0,51.94112903225728,0.8656854838709547,-32.029141397849465,117.06915860215057,34443.0,34503.0
83,3,4.066666666666666,2.033333333333333,192.4936124927678,1.577816495842359,-32.02658957602339,117.0681339122807,34503.0,34625.0
84,1,1.8,0.9,62.93645320197049,1.1654898741105646,-32.02630238095238,117.06531904761904,34625.0,34679.0
85,1,1.8,0.9,-3.418226600985344,-0.0633004926108397,-32.027776190476196,117.06163988095236,34679.0,34733.0
