t_start,t_end,duration_s,alt_gain_m,climb_rate_ms,lat,lon,cluster_id
10166,10196,30,76,2.533333333333333,-32.12087708333333,116.947190625,0
10200,10232,32,124,3.875,-32.11415392156863,116.93701274509804,1
10253,10315,62,155,2.5,-32.12615677083333,116.9377671875,2
10353,10429,76,243,3.1973684210526314,-32.10502820512821,116.95556965811967,3
10884,10908,24,44,1.8333333333333333,-32.10402307692307,116.95232692307692,4
11846,11870,24,55,2.2916666666666665,-32.08490384615384,116.95969615384614,5
11920,11944,24,45,1.875,-32.08830256410256,116.96088589743589,6
12554,12574,20,30,1.5,-31.99073484848485,116.95099393939394,7
12736,12780,44,93,2.1136363636363638,-32.00096666666667,116.95411304347827,8
13013,13035,22,41,1.8636363636363635,-31.975001388888884,116.95520972222221,9
13657,13739,82,205,2.5,-31.87649007936508,116.93522182539684,10
13743,13791,48,143,2.9791666666666665,-31.879893333333335,116.93515533333333,11
13793,13819,26,75,2.8846153846153846,-31.881863095238096,116.93570833333332,12
13853,13893,40,93,2.325,-31.8839746031746,116.93683333333333,13
13943,13973,30,69,2.3,-31.885258333333333,116.93900104166667,14
13975,14025,50,95,1.9,-31.887016025641028,116.94028333333334,15
14057,14079,22,39,1.7727272727272727,-31.889759722222223,116.9410125,16
14282,14352,70,171,2.442857142857143,-31.83718009259259,116.93550833333332,17
14550,14690,140,551,3.9357142857142855,-31.805184741784032,116.92830633802818,18
14692,14752,60,223,3.716666666666667,-31.8082306451613,116.9316693548387,19
14754,14834,80,270,3.375,-31.809708536585365,116.93553658536588,20
14838,14870,32,117,3.65625,-31.812229411764708,116.93848137254902,21
14888,14918,30,92,3.066666666666667,-31.814584375,116.93639166666667,22
15096,15116,20,200,10.0,-31.72975303030303,116.9136287878788,23
15124,15168,44,84,1.9090909090909092,-31.716936231884056,116.91260724637681,24
15268,15288,20,179,8.95,-31.66322727272728,116.90380303030305,25
15543,15563,20,154,7.7,-31.549751515151517,116.87926515151516,26
16045,16067,22,142,6.454545454545454,-31.347305555555554,116.86092916666666,27
16087,16205,118,549,4.6525423728813555,-31.34319527777778,116.86268444444445,28
16207,16319,112,514,4.589285714285714,-31.344199415204677,116.86299327485382,29
16321,16433,112,573,5.116071428571429,-31.343945906432744,116.8642576023392,30
16453,16477,24,111,4.625,-31.3476141025641,116.86427179487181,31
16515,16541,26,67,2.576923076923077,-31.32604166666667,116.85253095238093,32
16679,16711,32,138,4.3125,-31.249880392156864,116.85751960784312,33
16943,16963,20,226,11.3,-31.118369696969694,116.81478636363637,34
17146,17180,34,199,5.852941176470588,-31.02981851851852,116.80510833333334,35
17188,17224,36,147,4.083333333333333,-31.02672631578947,116.80690614035089,36
17248,17280,32,191,5.96875,-31.030383333333333,116.80584411764707,37
17464,17488,24,174,7.25,-30.93874743589743,116.76953974358973,38
17498,17524,26,82,3.1538461538461537,-30.92674166666666,116.76433928571429,39
17568,17592,24,258,10.75,-30.900578205128195,116.74302692307691,40
17858,17878,20,136,6.8,-30.761418181818183,116.68893333333334,41
17982,18004,22,103,4.681818181818182,-30.705906944444447,116.6736138888889,42
18038,18068,30,136,4.533333333333333,-30.693086458333333,116.67289687499999,43
18070,18288,218,956,4.385321100917431,-30.698209545454546,116.6669677272727,44
18933,18981,48,137,2.8541666666666665,-30.416546000000004,116.66593733333335,45
18985,19015,30,76,2.533333333333333,-30.417724999999997,116.66178020833334,46
19021,19041,20,47,2.35,-30.41689848484848,116.66632272727271,47
19175,19203,28,211,7.535714285714286,-30.336113333333337,116.66850555555557,48
19247,19267,20,78,3.9,-30.33132424242424,116.66629696969697,49
19359,19383,24,307,12.791666666666666,-30.276384615384618,116.68252692307694,50
19389,19571,182,662,3.6373626373626373,-30.280061050724637,116.68676847826086,51
19577,19635,58,211,3.6379310344827585,-30.286520000000003,116.68757611111111,52
20140,20474,334,1464,4.383233532934132,-30.069246527777782,116.61126398809525,53
20476,20532,56,153,2.732142857142857,-30.07742068965517,116.61090977011496,54
21026,21074,48,227,4.729166666666667,-30.175672,116.91752933333333,55
21140,21168,28,143,5.107142857142857,-30.181683333333336,116.97081777777778,56
21871,21895,24,185,7.708333333333333,-30.282394871794867,117.36267692307692,57
22029,22055,26,172,6.615384615384615,-30.29959761904762,117.45574880952381,58
22059,22131,72,324,4.5,-30.300498648648652,117.45916081081081,59
22133,22265,132,506,3.8333333333333335,-30.30763905472637,117.45909825870648,60
22549,22569,20,194,9.7,-30.38717424242424,117.65488636363635,61
22573,22607,34,127,3.735294117647059,-30.389350925925935,117.66318796296297,62
22609,22771,162,592,3.654320987654321,-30.39180691056911,117.66693922764229,63
23703,23723,20,64,3.2,-30.629234848484842,118.19380454545454,64
23727,23759,32,82,2.5625,-30.628602941176467,118.19511078431373,65
23801,23853,52,146,2.8076923076923075,-30.632977777777775,118.19553888888889,66
23859,23879,20,50,2.5,-30.635448484848485,118.19407121212122,67
24007,24029,22,179,8.136363636363637,-30.657559722222217,118.27887638888889,68
24245,24265,20,62,3.1,-30.69977727272727,118.40041515151516,69
24451,24540,89,246,2.764044943820225,-30.750289629629638,118.49652851851853,70
24662,24698,36,225,6.25,-30.78619210526316,118.56919824561405,71
24720,24958,238,1017,4.273109243697479,-30.796327083333335,118.57587763888888,72
24960,25078,118,366,3.1016949152542375,-30.804517500000006,118.58043166666666,73
25300,25320,20,116,5.8,-30.856984848484846,118.72212878787879,74
25382,25420,38,151,3.973684210526316,-30.867130833333324,118.73931,75
25426,25478,52,181,3.480769230769231,-30.869729629629628,118.7414160493827,76
25520,25550,30,99,3.3,-30.871566666666666,118.743309375,77
25838,25864,26,70,2.6923076923076925,-30.92142619047619,118.92319047619048,78
26659,26681,22,169,7.681818181818182,-31.23000972222222,119.2995527777778,79
26687,26797,110,259,2.3545454545454545,-31.23100833333333,119.2978630952381,80
26817,26849,32,67,2.09375,-31.23274019607843,119.30288235294117,81
27177,27221,44,215,4.886363636363637,-31.266828260869556,119.15654565217392,82
27223,27383,160,704,4.4,-31.268702674897117,119.15555843621398,83
27389,27417,28,122,4.357142857142857,-31.271188888888886,119.15493555555555,84
27421,27584,163,504,3.0920245398773005,-31.273839024390245,119.15398719512193,85
27590,27610,20,51,2.55,-31.27564090909091,119.15480303030304,86
27654,27674,20,49,2.45,-31.279906060606063,119.15596818181817,87
27864,27988,124,367,2.9596774193548385,-31.327382275132273,119.05773306878305,88
28154,28182,28,96,3.4285714285714284,-31.33833444444444,118.97320333333337,89
28188,28230,42,98,2.3333333333333335,-31.337362878787875,118.97229242424243,90
28912,29107,195,785,4.0256410256410255,-31.4136962585034,118.58302738095237,91
29109,29133,24,94,3.9166666666666665,-31.415624358974352,118.58840128205128,92
29151,29181,30,151,5.033333333333333,-31.417985416666667,118.586265625,93
29183,29235,52,191,3.673076923076923,-31.418408024691367,118.58565308641974,94
29258,29282,24,64,2.6666666666666665,-31.420619230769226,118.58755897435897,95
30204,30236,32,110,3.4375,-31.49960882352941,118.13333725490196,96
30238,30286,48,163,3.3958333333333335,-31.500860666666664,118.13545400000001,97
30304,30326,22,79,3.590909090909091,-31.501954166666668,118.13615555555556,98
30749,30771,22,89,4.045454545454546,-31.569508333333335,117.93871527777777,99
30773,30887,114,363,3.1842105263157894,-31.568735344827587,117.93886178160919,100
30891,30921,30,94,3.1333333333333333,-31.569569791666666,117.93888749999999,101
30923,31081,158,447,2.829113924050633,-31.570336458333337,117.94170270833334,102
31087,31149,62,157,2.532258064516129,-31.570666145833336,117.94101822916666,103
31151,31171,20,52,2.6,-31.570181818181823,117.94182575757576,104
31439,31459,20,110,5.5,-31.625080303030305,117.8381424242424,105
31463,31533,70,175,2.5,-31.624355555555553,117.83720092592593,106
31535,31575,40,88,2.2,-31.626632539682543,117.8377523809524,107
31579,31607,28,69,2.4642857142857144,-31.628117777777778,117.83880777777777,108
31645,31667,22,43,1.9545454545454546,-31.62993888888889,117.84032083333334,109
31881,31901,20,64,3.2,-31.668569696969698,117.74855757575757,110
32634,32662,28,64,2.2857142857142856,-31.85005,117.36905444444444,111
32686,32728,42,107,2.5476190476190474,-31.85229166666667,117.36440303030302,112
