lat,lon,climb_rate_ms,alt_gain_m,duration_s,circle_cluster_id,alt_cluster_id,circle_lat,circle_lon,alt_lat,alt_lon,dist_m,time_overlap_s,overlap_frac
-31.619874513888888,117.19021878472223,2.512295081967213,613.0,244.0,0,1,-31.61986041666667,117.189840625,-31.619888611111104,117.19059694444447,71.68268473302953,57.0,1.0
-31.62160680555555,117.19162625000001,2.512295081967213,613.0,244.0,1,1,-31.623325,117.19265555555556,-31.619888611111104,117.19059694444447,428.954591782177,57.0,0.8636363636363636
-31.605234375,117.6462286323052,3.761904761904762,158.0,42.0,2,22,-31.60546875,117.64567544642858,-31.604999999999997,117.64678181818181,117.02489563962341,30.0,0.7142857142857143
-31.60401157407407,117.64945005787037,2.323943661971831,165.0,71.0,3,23,-31.60418333333333,117.648184375,-31.603839814814812,117.65071574074074,242.75391495414232,20.0,0.3508771929824561
-31.58230367063492,117.73143482142856,3.36,336.0,100.0,4,25,-31.582239285714287,117.73094255952381,-31.58236805555556,117.73192708333333,94.35263338200416,47.0,0.8545454545454545
-31.58235148809524,117.73294007936508,3.36,336.0,100.0,5,25,-31.582334920634924,117.73395307539681,-31.58236805555556,117.73192708333333,191.94905760386263,53.0,0.6463414634146342
-31.468676733500416,118.15508470133668,2.5694444444444446,185.0,72.0,6,28,-31.46859206349206,118.15486150793652,-31.46876140350877,118.15530789473682,46.334471445029855,72.0,1.0
-31.471110714285714,118.16300208333334,3.1339285714285716,351.0,112.0,7,31,-31.47087857142857,118.16159999999999,-31.471342857142854,118.16440416666667,270.90808592882246,24.0,0.5
-31.471371267361107,118.16493085317461,3.1339285714285716,351.0,112.0,8,31,-31.471399677579363,118.16545753968254,-31.471342857142854,118.16440416666667,100.09981705944128,88.0,0.88
-31.415517678571426,118.35504020833335,3.864406779661017,456.0,118.0,9,34,-31.415269246031745,118.35551041666668,-31.41576611111111,118.35457000000001,104.95888104378902,78.0,1.0
-31.41326353520322,118.36363582758388,3.4054054054054053,756.0,222.0,10,35,-31.41372131283069,118.36284438244047,-31.412805757575754,118.36442727272728,181.4605344466256,194.0,0.941747572815534
-31.370672015957282,118.69711062178249,3.324324324324324,492.0,148.0,11,38,-31.37121880668934,118.69720863095237,-31.37012522522523,118.6970126126126,123.01669485440064,139.0,0.9391891891891891
-31.251407311301257,119.31367347056879,2.3225806451612905,72.0,31.0,12,41,-31.250893789269178,119.31493652447091,-31.251920833333333,119.31241041666667,265.9062590331748,31.0,1.0
-31.18527290839947,119.16981564153438,2.436619718309859,173.0,71.0,13,49,-31.185277298280422,119.1699396164021,-31.185268518518512,119.16969166666667,23.60693474772096,71.0,1.0
-31.146008520723107,118.93267099316579,4.049107142857143,1814.0,448.0,14,52,-31.145346825396828,118.93371081349206,-31.146670216049383,118.93163117283952,246.6245990661722,440.0,0.9821428571428571
-31.147113605048496,118.93118726796737,4.049107142857143,1814.0,448.0,15,52,-31.147556994047612,118.93074336309523,-31.146670216049383,118.93163117283952,129.85134291725572,276.0,1.0
-31.09066093975469,118.67857315340909,2.5223880597014925,338.0,134.0,16,55,-31.09129107142857,118.67832812500001,-31.090030808080808,118.67881818181817,147.70034067009072,53.0,1.0
-31.089440056818184,118.67873744739057,2.5223880597014925,338.0,134.0,17,55,-31.088849305555556,118.67865671296298,-31.090030808080808,118.67881818181817,132.27394081749426,64.0,1.0
-31.07091625,118.57150041666665,3.909090909090909,86.0,22.0,18,57,-31.070990833333333,118.57140916666665,-31.070841666666666,118.57159166666666,24.02574619885279,22.0,1.0
-31.02766019149832,118.29208281896345,4.074074074074074,550.0,135.0,19,60,-31.02747189814815,118.2922469510582,-31.027848484848487,118.2919186868687,52.266987020608006,108.0,0.8
-30.938280156415345,117.79977552017195,3.2280701754385963,184.0,57.0,20,67,-30.937992455687827,117.80042246891534,-30.93856785714286,117.79912857142857,139.00503104338006,57.0,1.0
-30.913784986639143,117.55187855542755,3.412451361867704,877.0,257.0,21,70,-30.913620510912697,117.55187996031745,-30.913949462365593,117.55187715053765,36.57876534792798,211.0,1.0
-30.86946091517857,117.40527403273809,3.710526315789474,141.0,38.0,22,73,-30.869995163690476,117.40513973214286,-30.86892666666667,117.40540833333333,121.5459142671296,38.0,1.0
-30.830667261904765,117.12426979166666,2.3,69.0,30.0,23,79,-30.83069910714286,117.12448541666666,-30.830635416666667,117.12405416666667,41.781046107449434,26.0,0.8666666666666667
-30.83068368055556,117.12642482638888,3.7111111111111112,167.0,45.0,24,80,-30.830793749999998,117.126846875,-30.830573611111117,117.12600277777777,84.23103311752165,33.0,0.7333333333333333
