t_start,t_end,duration_s,alt_gain_m,climb_rate_ms,lat,lon,cluster_id
29045,29100,55,160,2.909090909090909,-32.40175,117.13909583333333,76
29465,29490,25,122,4.88,-32.24814722222222,117.20013055555557,77
29495,29520,25,44,1.76,-32.24863888888889,117.20025833333334,78
29686,29711,25,119,4.76,-32.182119444444446,117.23829166666667,79
29766,29791,25,65,2.6,-32.17655,117.2172388888889,80
29876,29976,100,319,3.19,-32.155788888888885,117.17752063492063,81
29981,30382,401,1155,2.880299251870324,-32.15846275720165,117.17804465020576,82
30968,30988,20,94,4.7,-32.20573,117.34666000000001,83
30993,31018,25,53,2.12,-32.20671111111111,117.3474111111111,84
31028,31063,35,57,1.6285714285714286,-32.20724791666666,117.35016250000001,85
31068,31098,30,43,1.4333333333333333,-32.20743571428572,117.35014523809524,86
31103,31123,20,39,1.95,-32.209086666666664,117.35042666666666,87
31374,31394,20,33,1.65,-32.19108333333334,117.25263333333332,88
31434,31464,30,44,1.4666666666666666,-32.1933880952381,117.25526428571429,89
31834,31854,20,33,1.65,-32.108736666666665,117.1606,90
32039,32059,20,42,2.1,-32.06537333333333,117.08966666666667,91
32064,32089,25,78,3.12,-32.063880555555556,117.08137777777777,92
32094,32134,40,59,1.475,-32.065237037037036,117.08123518518521,93
32139,32170,31,49,1.5806451612903225,-32.0665,117.08124047619049,94
32500,32595,95,155,1.631578947368421,-32.05187,117.00333083333332,95
32600,32625,25,51,2.04,-32.05271944444444,117.00493611111112,96
32630,32785,155,338,2.1806451612903226,-32.05485208333334,117.0064625,97
32790,32835,45,67,1.488888888888889,-32.05722333333333,117.00920666666669,98
32850,32920,70,87,1.2428571428571429,-32.058910000000004,117.01045555555557,99
32925,33115,190,473,2.4894736842105263,-32.06221965811966,117.01155811965812,100
33120,33140,20,52,2.6,-32.064326666666666,117.01346000000001,101
33145,33205,60,124,2.066666666666667,-32.06512179487179,117.01401025641024,102
33215,33275,60,134,2.2333333333333334,-32.06466666666666,117.01200897435896,103
33280,33305,25,66,2.64,-32.064997222222225,117.01207222222223,104
33310,33365,55,127,2.309090909090909,-32.06609027777778,117.01371944444442,105
33370,33390,20,51,2.55,-32.066873333333334,117.01467333333332,106
33410,33440,30,57,1.9,-32.068397619047616,117.01530238095238,107
33475,33495,20,36,1.8,-32.06911666666666,117.01683666666668,108
33500,33640,140,226,1.6142857142857143,-32.071250000000006,117.0174724137931,109
33650,33705,55,89,1.6181818181818182,-32.074127777777775,117.01948750000003,110
33825,33855,30,49,1.6333333333333333,-32.07618333333333,117.0231880952381,111
34326,34346,20,50,2.5,-31.969330000000003,116.98528666666667,112
34506,34526,20,61,3.05,-31.91174666666667,116.96833666666666,113
34691,34726,35,98,2.8,-31.86458125,116.95527708333333,114
35596,35616,20,97,4.85,-31.92116666666667,116.95103999999999,115
35621,35911,290,565,1.9482758620689655,-31.925759039548023,116.95212344632769,116
35916,35946,30,39,1.3,-31.928180952380952,116.95483333333333,117
35951,35987,36,45,1.25,-31.928316666666667,116.954575,118
36037,36127,90,235,2.611111111111111,-31.940086842105266,116.95605350877194,119
36132,36187,55,111,2.018181818181818,-31.942770833333338,116.95431527777777,120
36192,36242,50,77,1.54,-31.944172727272726,116.9522818181818,121
37062,37082,20,43,2.15,-32.22863333333333,117.03418000000002,122
37092,37112,20,39,1.95,-32.23655,117.04148333333335,123
37212,37282,70,154,2.2,-32.26860222222223,117.07265888888888,124
37287,37312,25,42,1.68,-32.26876388888889,117.07505555555555,125
37317,37337,20,42,2.1,-32.26900333333333,117.07484333333332,126
37342,37367,25,54,2.16,-32.268708333333336,117.07564166666668,127
38278,38298,20,106,5.3,-32.12222333333333,116.9496,128
