circle_cluster_id,alt_cluster_id,dist_m,time_overlap_s,overlap_frac,circle_lat,circle_lon,alt_lat,alt_lon,lat,lon,lat_mean,lon_mean
5.0,1.0,335.8645203770354,45.0,1.0,-32.23824207341269,116.98063524801589,-32.23526666666667,116.98125,-32.23824207341269,116.98063524801589,-32.23675437003968,116.98094262400795
5.0,2.0,139.7275649671481,50.0,1.0,-32.23824207341269,116.98063524801589,-32.236998484848485,116.9808484848485,-32.23824207341269,116.98063524801589,-32.23762027913059,116.9807418664322
5.0,3.0,126.94694303196869,25.0,1.0,-32.23824207341269,116.98063524801589,-32.23934166666667,116.98027222222224,-32.23824207341269,116.98063524801589,-32.23879187003968,116.98045373511906
5.0,4.0,456.77498076694263,45.0,1.0,-32.23824207341269,116.98063524801589,-32.242336666666674,116.980245,-32.23824207341269,116.98063524801589,-32.24028937003968,116.98044012400794
7.0,5.0,246.08387934662247,25.0,0.45454545454545453,-32.137659259259266,116.93810574074074,-32.13550277777778,116.93869305555552,-32.137659259259266,116.93810574074074,-32.13658101851853,116.93839939814814
8.0,7.0,664.9369675457651,25.0,1.0,-32.14063019132653,116.94233368622452,-32.134655555555554,116.94263055555555,-32.14063019132653,116.94233368622452,-32.13764287344104,116.94248212089003
8.0,8.0,127.1605107098487,20.0,1.0,-32.14063019132653,116.94233368622452,-32.14022666666667,116.94107,-32.14063019132653,116.94233368622452,-32.1404284289966,116.94170184311226
8.0,9.0,265.3722302428633,20.0,1.0,-32.14063019132653,116.94233368622452,-32.142880000000005,116.94139333333332,-32.14063019132653,116.94233368622452,-32.14175509566327,116.94186350977893
9.0,10.0,79.92463384251378,25.0,1.0,-32.15164166666666,116.94533125,-32.152319444444444,116.94561388888889,-32.15164166666666,116.94533125,-32.151980555555554,116.94547256944443
10.0,11.0,44.859622200518096,25.0,1.0,-32.15478348214286,116.94601547619048,-32.15513333333333,116.94625277777776,-32.15478348214286,116.94601547619048,-32.15495840773809,116.94613412698412
13.0,14.0,123.56721016607143,40.0,1.0,-32.1088060515873,116.94280312499998,-32.10783518518518,116.94216481481482,-32.1088060515873,116.94280312499998,-32.108320618386244,116.9424839699074
