cluster_id,n_circles,n_turns_sum,duration_min,alt_gained_m,av_climb_ms,lat,lon,t_start,t_end
1,1,1.1666666666666667,0.5833333333333334,85.90900900900866,2.4545431145431045,-31.609481944444447,117.22954120370372,11836.0,11871.0
2,2,2.033333333333333,1.0166666666666666,82.06859716859861,1.3453868388294854,-31.626173996913582,117.2263999228395,11987.0,12048.0
3,1,1.3666666666666667,0.6833333333333333,99.16146179401991,2.4185722388785345,-31.629020634920636,117.22615912698414,12048.0,12089.0
4,3,2.3666666666666667,1.1833333333333333,221.01892307692322,3.112942578548214,-31.65712019230769,117.21402220441594,12496.0,12567.0
5,3,2.7666666666666666,1.3833333333333333,90.61580547647135,1.0917566924876065,-31.628160154401154,117.22404323665224,12844.0,12927.0
6,1,0.9333333333333333,0.4666666666666667,100.12965517241344,3.57605911330048,-31.630593103448277,117.2266488505747,12927.0,12955.0
7,1,1.0333333333333334,0.5166666666666667,15.68636363636404,0.5060117302052917,-31.63159010416667,117.22950208333332,12955.0,12986.0
8,19,16.966666666666665,8.483333333333333,1413.387698957293,2.776793121723562,-31.63812385907107,117.23679354339751,12986.0,13495.0
9,5,4.733333333333333,2.3666666666666667,536.3295500223456,3.7769686621291947,-31.648309537748496,117.24512460874857,13495.0,13637.0
10,8,8.266666666666667,4.133333333333334,923.6165438763164,3.724260257565792,-31.420110268475888,117.19213534080089,14323.0,14571.0
11,2,1.8,0.9,156.35281818181994,2.8954225589225917,-31.220394010416666,117.13047204861113,15180.0,15234.0
12,6,6.433333333333334,3.216666666666667,450.07602412184684,2.3320001249836624,-31.22613361763273,117.1313756767392,15234.0,15427.0
13,1,1.4,0.7,77.62452431290009,1.8482029598309546,-31.230987984496128,117.13262519379845,15427.0,15469.0
14,6,6.1,3.05,654.0479912434109,3.5740327390350326,-31.167727100278256,117.10988009436834,15713.0,15896.0
15,1,1.1333333333333333,0.5666666666666667,101.61904761904806,2.988795518207296,-31.172348095238092,117.1126023809524,15896.0,15930.0
16,5,5.7,2.85,531.3203452656973,3.107136522021621,-31.105184490815578,117.10005541572522,16145.0,16316.0
17,1,1.1,0.55,37.76067226890892,1.144262796027543,-30.928901960784316,117.0348338235294,17059.0,17092.0
18,1,1.1666666666666667,0.5833333333333334,19.864864864864657,0.5675675675675617,-30.93118657407408,117.0363324074074,17092.0,17127.0
19,1,1.4666666666666666,0.7333333333333333,-53.849275362317485,-1.2238471673253974,-30.93312481481481,117.03797444444444,17195.0,17239.0
20,1,1.4666666666666666,0.7333333333333333,-69.39942028985406,-1.5772595520421377,-30.89141740740741,117.0269551851852,17453.0,17497.0
21,1,0.9666666666666667,0.48333333333333334,95.66967741935429,3.2989543937708374,-30.89116722222222,117.03047500000002,17497.0,17526.0
22,1,0.9,0.45,80.38522167487659,2.9772304324028367,-30.891901190476187,117.03269285714286,17526.0,17553.0
23,1,1.0,0.5,78.87096774193566,2.629032258064522,-30.893088172043015,117.03437903225807,17553.0,17583.0
24,3,3.2,1.6,293.86850494219027,3.061130259814482,-30.894665495303,117.03770878795463,17583.0,17679.0
25,6,7.1,3.55,337.41912556596577,1.5841273500749566,-30.89848440795826,117.04180463872797,17679.0,17892.0
26,1,1.2333333333333334,0.6166666666666667,36.72145748987859,0.9924718240507726,-30.901593859649125,117.0445390350877,17892.0,17929.0
27,4,4.233333333333333,2.1166666666666667,212.50969485614775,1.6733046839066752,-30.905013317369093,117.04839209770115,17929.0,18056.0
28,7,6.633333333333334,3.316666666666667,773.1720616848957,3.885286742135154,-30.901240326923872,117.048876307951,18163.0,18362.0
29,2,1.9666666666666666,0.9833333333333333,121.88317460317602,2.0658165186978987,-30.736911346153846,116.93644625457875,18956.0,19015.0
30,4,3.8,1.9,253.8106294471831,2.226409030238448,-30.741462911155203,116.93717691468254,19015.0,19129.0
31,2,1.7666666666666666,0.8833333333333333,119.32253463012056,2.251368577926803,-30.71775029840849,116.90677379531388,19285.0,19338.0
32,5,5.2,2.6,423.92179068512183,2.7174473761866786,-30.65035885479324,116.88025917073932,19614.0,19770.0
33,8,8.333333333333334,4.166666666666667,1025.8541308021554,4.1034165232086215,-30.50653458466679,116.79885474872276,20307.0,20557.0
34,6,5.266666666666667,2.6333333333333333,470.85869310766105,2.980118310807981,-30.219107023193562,116.66646900424855,21421.0,21579.0
35,5,5.233333333333333,2.6166666666666667,427.68082562032896,2.724081691849229,-30.225330683094036,116.67269823588614,21579.0,21736.0
36,1,1.1,0.55,100.17680672269188,3.0356608097785416,-30.228872058823537,116.67724166666665,21736.0,21769.0
37,1,0.9666666666666667,0.48333333333333334,87.92129032257992,3.0317686318131005,-30.230435,116.67894,21769.0,21798.0
38,2,1.8333333333333333,0.9166666666666666,177.01902713773669,3.218527766140667,-30.232143703703706,116.68118382716048,21798.0,21853.0
39,2,2.2333333333333334,1.1166666666666667,187.0859377040615,2.7923274284188286,-30.12495197368421,116.68859070458404,22392.0,22459.0
40,2,2.1333333333333333,1.0666666666666667,124.46389581380716,1.9447483720907368,-30.18195267857143,116.90274132205514,22925.0,22989.0
41,3,3.3,1.65,194.27235172946365,1.9623469871662995,-30.189322751567744,116.9085464000503,23105.0,23204.0
42,4,4.1,2.05,322.28225348426406,2.620180922636293,-30.23709200670498,117.09601777186161,23658.0,23781.0
43,2,2.1333333333333333,1.0666666666666667,176.71424560733738,2.7611600876146465,-30.239711734068628,117.09853072916668,23781.0,23845.0
44,4,3.933333333333333,1.9666666666666666,186.77762188916978,1.5828612024505913,-30.278786548132185,117.32988402842497,24390.0,24508.0
