lat,lon,climb_rate_ms,alt_gain_m,duration_s,circle_cluster_id,alt_cluster_id,circle_lat,circle_lon,alt_lat,alt_lon,dist_m,time_overlap_s,overlap_frac
-31.603233407032782,117.28171734520109,1.5833333333333333,38.0,24.0,0,2,-31.601876337875087,117.28127754754506,-31.604590476190474,117.28215714285713,313.0841787390474,24.0,1.0
-31.60539915246212,117.28362108225107,0.9807692307692307,51.0,52.0,2,14,-31.605256638257575,117.28322787878787,-31.60554166666666,117.28401428571429,80.93799070234384,52.0,1.0
-31.650109675925926,117.23221039351851,1.7894736842105263,136.0,76.0,3,16,-31.649856018518516,117.23243912037037,-31.65036333333333,117.23198166666666,71.11384230353863,48.0,0.631578947368421
-31.652539565095395,117.23312708473625,1.03125,33.0,32.0,4,17,-31.652860611672278,117.2330004657688,-31.652218518518517,117.23325370370372,75.31388939010606,32.0,1.0
-31.65092044973545,117.25843352513229,2.2916666666666665,55.0,24.0,5,18,-31.651255185185185,117.25859324074074,-31.650585714285715,117.25827380952383,80.34807512214093,24.0,1.0
-31.620892140151515,117.2346944760101,2.5,70.0,28.0,6,22,-31.62092178030303,117.23424311868686,-31.6208625,117.23514583333333,85.72876684096582,28.0,1.0
-31.621746367521368,117.23705142094016,2.45,49.0,20.0,7,23,-31.621395512820513,117.23674173076921,-31.622097222222227,117.23736111111111,97.60924465123087,20.0,1.0
-31.625677045454545,117.23864238636364,1.05,42.0,40.0,8,24,-31.62526924242424,117.23856204545456,-31.626084848484847,117.23872272727272,91.95858435275665,40.0,1.0
-31.361399117035468,117.0602855479049,3.310344827586207,768.0,232.0,9,31,-31.36148891203704,117.06025951388888,-31.361309322033897,117.06031158192091,20.572396394816973,144.0,1.0
-30.89682910493827,116.72159888888888,3.375,189.0,56.0,10,45,-30.896512654320986,116.72166444444444,-30.897145555555554,116.72153333333333,71.47876081359203,56.0,1.0
-30.899358131354397,116.72086468091867,2.6875,172.0,64.0,11,46,-30.89950547839506,116.72112445987655,-30.89921078431373,116.72060490196078,59.42414882998716,64.0,1.0
-30.711455578703706,117.58192456018517,3.107142857142857,87.0,28.0,12,65,-30.711431990740742,117.58158662037036,-30.711479166666667,117.5822625,64.82667490901305,28.0,1.0
-30.711898274410775,117.5782223063973,2.7265625,349.0,128.0,13,67,-30.71186574074074,117.57824814814813,-30.711930808080808,117.57819646464645,8.761298053356647,64.0,1.0
-30.71670154307209,117.92527609829696,1.8666666666666667,112.0,60.0,14,75,-30.71692808614418,117.92441157159392,-30.716475000000003,117.92614062499999,172.79620214966408,60.0,1.0
-30.720021545584046,117.92024666259667,1.9166666666666667,46.0,24.0,15,78,-30.72014309116809,117.92060284900285,-30.7199,117.91989047619049,73.26542360126562,24.0,1.0
-30.722506041666662,117.92007677083333,2.1052631578947367,160.0,76.0,16,79,-30.723248749999996,117.919781875,-30.72176333333333,117.92037166666667,174.5276576655153,48.0,0.75
-31.031832138723544,117.80138773148147,1.25,30.0,24.0,19,98,-31.03193570601852,117.8021087962963,-31.031728571428573,117.80066666666666,139.32446535552492,24.0,1.0
-31.035413439153437,117.79357001984127,1.5,36.0,24.0,20,102,-31.035595925925925,117.79386861111111,-31.035230952380946,117.79327142857143,69.88835111442643,24.0,1.0
-31.18744981474287,117.6065830265799,1.4,140.0,100.0,21,103,-31.187618219229332,117.60567182239058,-31.18728141025641,117.60749423076922,177.3557706118891,100.0,1.0
-31.189906205281986,117.60337650620791,1.1071428571428572,31.0,28.0,22,106,-31.190637410563973,117.60380301241582,-31.189175000000002,117.60294999999999,181.73261500697046,28.0,1.0
-31.268577094356264,117.52592087742505,3.0,204.0,68.0,23,107,-31.26843289241623,117.52484823633155,-31.2687212962963,117.52699351851854,206.40121681582136,44.0,0.6470588235294118
