lat,lon,t_start,t_end,climb_rate_ms,alt_gain_m,duration_s,circle_id,seg_id,avg_speed_kmh,turn_radius_m,circle_diameter_m,bank_angle_deg
-31.614161494252876,117.27416494252873,487.0,515.0,1.4315270935960487,40.08275862068936,28.0,0,,125.98889388029623,155.95809627789524,311.9161925557905,38.67864032996924
-31.61346987179487,117.27224038461537,515.0,540.0,1.1627350427350427,29.068376068376068,25.0,1,,126.57035345591677,139.8909541763716,279.7819083527432,42.010687398650155
-31.613452564102566,117.27117564102562,540.0,565.0,1.7374358974358877,43.43589743589719,25.0,2,,126.22173347034884,139.5056444960677,279.0112889921354,41.932113168500756
-31.613939743589746,117.27005897435899,565.0,590.0,0.32512820512824014,8.128205128206003,25.0,3,,129.74437370347383,143.39901675881927,286.79803351763854,42.717214163281945
-31.61401266666667,117.26871999999999,590.0,614.0,0.7307692307692313,17.53846153846155,24.0,4,,132.586898105435,140.6790681513429,281.3581363026858,44.50514326613257
-31.614407207207208,117.26787927927927,614.0,650.0,-0.29777145566620783,-10.719772403983482,36.0,5,,121.53063273545408,193.42200936933227,386.84401873866454,30.989393700178965
-31.61452479674797,117.26683048780488,650.0,690.0,-0.14181184668988128,-5.672473867595251,40.0,6,,116.47627361812431,205.97527443609562,411.95054887219123,27.387178252644137
-31.614762318840576,117.26422644927536,690.0,735.0,-0.8126426148627802,-36.56891766882511,45.0,7,,116.32857928460096,231.42835520002126,462.8567104000425,24.698645707863196
-31.607793888888885,117.24930777777779,916.0,945.0,1.3005561735261297,37.71612903225776,29.0,8,,124.53201042687121,159.6601849848978,319.3203699697956,37.379700454042755
-31.60749814814815,117.24752098765431,945.0,971.0,1.0183150183150298,26.476190476190773,26.0,9,,124.00539967969166,142.53830015467656,285.0766003093531,40.31615143179049
-31.60685555555555,117.24713888888888,971.0,1000.0,1.1608453837597232,33.66451612903197,29.0,10,,124.8002589097731,160.00410139847875,320.0082027969575,37.439191980645745
-31.606321296296294,117.24671851851852,1000.0,1035.0,0.08661518661520057,3.03153153153202,35.0,11,,121.49301291006901,187.99096512549247,375.98193025098493,31.69855372574879
-31.605848717948714,117.24594786324786,1035.0,1073.0,0.32712550607288227,12.430769230769526,38.0,12,,120.43119783368842,202.32066017582218,404.64132035164437,29.416488003669624
-31.605311363636364,117.24610454545456,1073.0,1116.0,0.010359408033836804,0.44545454545498253,43.0,13,,118.26409072321643,224.82209140037085,449.6441828007417,26.073419222296625
-31.60488555555556,117.24581333333333,1116.0,1160.0,-0.3055335968379416,-13.443478260869432,44.0,14,,122.25719209550182,237.81800106208843,475.63600212417685,26.305256832655125
-31.603661574074074,117.24402361111112,1160.0,1195.0,0.45405405405407173,15.891891891892511,35.0,15,,115.50772400515368,178.7296898402807,357.4593796805614,30.419456694291984
-31.606544632768365,117.25562485875706,1333.0,1391.0,0.004383401519558168,0.25423728813437374,58.0,16,,106.60241528248785,273.3459659969697,546.6919319939394,18.107731435476783
-31.608091666666663,117.25576960784315,1391.0,1424.0,0.5824293353705439,19.22016806722795,33.0,17,,111.64902130295005,162.88702495758756,325.7740499151751,31.045192139854898
-31.607034000000002,117.256478,1424.0,1448.0,0.5007692307692261,12.018461538461427,24.0,18,,121.2539611084092,128.65444853250506,257.3088970650101,41.951170719211476
-31.60666785714286,117.25625238095238,1448.0,1475.0,0.7753147235905827,20.933497536945733,27.0,19,,119.2778059640609,142.37739315252185,284.7547863050437,38.16617335227956
-31.606392857142854,117.25607666666666,1475.0,1509.0,0.3840336134453847,13.05714285714308,34.0,20,,113.50063306177876,170.60620862739188,341.21241725478376,30.706910566048318
-31.605813043478257,117.25575181159422,1509.0,1554.0,0.38439716312056493,17.29787234042542,45.0,21,,114.20505706785187,227.2037419805078,454.4074839610156,24.300335179016436
-31.603961616161616,117.25668131313132,1554.0,1586.0,0.5718582887700301,18.299465240640963,32.0,22,,118.18705336721818,167.20047780318583,334.40095560637167,33.30872327842027
-31.6028637254902,117.25558529411762,1586.0,1619.0,0.4411000763942153,14.556302521009105,33.0,23,,121.09122188609324,176.66244317525138,353.32488635050277,33.138128990262246
-31.601026666666666,117.254992,1619.0,1643.0,1.4492307692307804,34.78153846153873,24.0,24,,123.55058387138196,131.0912409668016,262.1824819336032,42.486164965361496
-31.600571527777777,117.25432777777779,1643.0,1666.0,2.1443478260869457,49.31999999999975,23.0,25,,126.57102951481029,128.70036527466152,257.40073054932304,44.39415318750844
-31.600016666666672,117.25364782608695,1666.0,1688.0,0.4298418972331995,9.45652173913039,22.0,26,,127.347802223546,123.86019687412802,247.72039374825604,45.84271188958577
-31.59959236111111,117.25317013888889,1688.0,1711.0,2.1108695652174045,48.5500000000003,23.0,27,,128.76839925127678,130.9347019061229,261.8694038122458,44.88718970251629
-31.599214814814815,117.25274567901234,1711.0,1737.0,1.4163614163614224,36.825396825396986,26.0,28,,122.38753867065999,140.67864598873246,281.3572919774649,39.945355529318746
-31.59889027777778,117.25296944444445,1737.0,1760.0,1.210869565217378,27.849999999999692,23.0,29,,127.130976010476,129.26973188882823,258.53946377765647,44.520588301394724
-31.598475287356315,117.25305574712642,1760.0,1788.0,0.7714285714285711,21.59999999999999,28.0,30,,128.34406565734866,158.87349695682735,317.7469939136547,39.197383145945125
-31.59824658119658,117.25286837606836,1788.0,1826.0,-0.39372469635626517,-14.961538461538076,38.0,31,,126.74473999689232,212.92721430369272,425.85442860738544,30.68530862693986
