lat,lon,t_start,t_end,climb_rate_ms,alt_gain_m,duration_s,circle_id,seg_id,avg_speed_kmh,turn_radius_m,circle_diameter_m,bank_angle_deg,bank_std_deg,bank_range_deg,bank_masd_deg
-31.70971565656566,117.27501313131313,2017.0,2049.0,2.6864973262031806,85.96791443850178,32.0,0,,113.89129143927516,161.12321784604717,322.24643569209434,32.34246738984691,5.7701159148302406,23.53764911595801,7.485497679331147
-31.708140104166667,117.27259895833335,2049.0,2080.0,3.0201612903226,93.6250000000006,31.0,2,,110.70399690032853,151.7199272578421,303.4398545156842,32.42965295702727,5.846933957623743,23.877651675994414,8.18363785765505
-31.697785416666665,117.25577499999999,2257.0,2288.0,1.7807917888563576,55.20454545454709,31.0,4,,106.48961133547547,145.94410805312367,291.88821610624734,31.431545524397592,5.6361481106310265,22.385157206372032,6.5307409712422695
-31.743838383838384,117.2583202020202,2873.0,2905.0,1.4652406417112254,46.88770053475921,32.0,6,,114.33782921472186,161.7549395726214,323.5098791452428,32.44388815929301,7.137020549802509,30.06910438255321,6.871791975342022
-31.73957395833333,117.25341041666667,2971.0,3002.0,2.828079178885637,87.67045454545476,31.0,8,,105.51964664765306,144.61477057661332,289.22954115322665,31.19875432186617,5.462838458051927,23.52956670837165,6.541303116473315
-31.733238888888888,117.24348787878786,3138.0,3170.0,1.2225935828876695,39.122994652405424,32.0,10,,104.12183960052991,147.30227072218483,294.60454144436966,30.066359306452,7.2394390362393475,25.656995596205945,9.064823621936343
-31.757827956989253,117.26770268817204,3529.0,3559.0,0.7536290322580681,22.608870967742043,30.0,12,,112.30707842197677,148.9518889588895,297.903777917779,33.66483288385282,9.326287611387025,40.54446800209034,5.611371199549079
-31.75539107142857,117.26559702380953,3559.0,3586.0,1.5894909688013195,42.91625615763562,27.0,14,,108.03844212559854,128.96139081177498,257.92278162354995,35.44730788049903,6.4519145894353205,27.452600616740032,5.60789968619437
-31.75393712121212,117.26358181818183,3586.0,3607.0,2.2450592885375076,47.14624505928766,21.0,16,,108.00133606263155,100.2688545535646,200.5377091071292,42.4583228834907,4.1739023436481855,17.360274358293854,4.3109318279365025
-31.75107716049383,117.26021481481482,3640.0,3666.0,1.8070818070818222,46.98412698412738,26.0,18,,107.80221641940413,123.91351280685325,247.8270256137065,36.41511950543261,9.411839676891448,34.25137108214447,6.772671517643187
-31.74905111111111,117.25826388888888,3666.0,3695.0,1.6151279199110173,46.8387096774195,29.0,20,,108.55245253197364,139.17308965309616,278.3461793061923,33.66214058902087,5.8795665653572,20.397877815281053,7.824806800535567
-31.74740625,117.25598541666668,3695.0,3726.0,1.3240469208211594,41.04545454545594,31.0,22,,105.8948677037004,145.1290113711925,290.258022742385,31.28894373962208,7.130893369707221,33.10702749697137,9.199097121187163
-31.784546111111116,117.31542555555556,4546.0,4575.0,1.304115684093427,37.81935483870938,29.0,24,,105.30141750662001,135.00499783669403,270.00999567338806,32.863185353528884,6.79924903200367,29.22699145445743,8.495299270967626
-31.763989393939394,117.2882525252525,4887.0,4919.0,0.9802807486630785,31.36898395721851,32.0,26,,112.24156196810483,158.7893280673704,317.5786561347408,31.965792325645104,6.236723654033727,21.88471184748136,7.323998130318612
-31.77807474747475,117.29268131313131,5209.0,5241.0,2.2486631016042407,71.9572192513357,32.0,28,,103.17136804963782,145.95762853913863,291.91525707827725,29.839062273600863,5.632132517814658,26.29700156647278,6.67143390105608
-31.770795959595958,117.28422272727272,5360.0,5392.0,1.2192513368983793,39.01604278074814,32.0,30,,108.8393497372075,153.97618234297025,307.9523646859405,31.17913553083145,6.356649295350173,19.1954432518374,6.721596307558214
-31.804804022988506,117.29676551724138,5721.0,5749.0,1.2665024630541857,35.4620689655172,28.0,32,,106.04460661279428,131.26962590514657,262.53925181029314,33.9725731871146,7.914288033584799,29.94481312800406,9.81762261594433
-31.86447373737374,117.32568585858586,6317.0,6349.0,1.997326203208537,63.914438502673185,32.0,34,,104.79514244408803,148.25479939551906,296.5095987910381,30.22674501568809,5.656018594685043,23.042241621288262,8.1270295051487
-31.96861021505377,117.38678064516131,7612.0,7642.0,1.1104838709677307,33.31451612903192,30.0,36,,106.03924932542807,140.63892243246505,281.2778448649301,32.16413185442979,6.273931385276932,25.88602645185816,6.238476571722944
-31.964105729166665,117.38211562500001,7676.0,7707.0,1.3117668621701086,40.664772727273366,31.0,38,,104.18626875783686,142.78737498011768,285.57474996023535,30.87686490787348,7.250640003793621,32.473299015445434,9.543180681411993
-31.960282291666665,117.37622604166665,7740.0,7771.0,1.3319281524927016,41.28977272727375,31.0,40,,105.49694919469317,144.58366369693024,289.1673273938605,31.193293159026485,7.085115087958148,29.408006875874694,8.57222422486504
