circle_id,seg_id,t_start,t_end,duration_s,avg_speed_kmh,alt_gained_m,climb_rate_ms,turn_radius_m,bank_angle_deg,lat,lon
0,,15627.0,15663.0,36.0,112.06167047671019,48.22909090909067,1.3396969696969632,178.3516878750354,28.978243136131326,-32.161705,116.98334500000001
1,,15663.0,15699.0,36.0,115.40925747281953,24.796363636364028,0.6887878787878896,183.6795380536449,29.69856108765785,-32.16101833333333,116.98086333333336
2,,15699.0,15747.0,48.0,105.60825953418484,70.47032967032982,1.4681318681318711,224.10768714929736,21.37735348358336,-32.16058717948718,116.98342435897433
3,,15747.0,15775.0,28.0,116.14581386616022,69.95000000000024,2.4982142857142944,143.77362530401575,36.42716981663822,-32.161662500000006,116.98332500000001
4,,15775.0,15807.0,32.0,113.03495451534681,80.71999999999956,2.522499999999986,159.9117489180889,32.14733256783307,-32.16167592592593,116.98152037037036
5,,15807.0,15839.0,32.0,114.96485767343395,74.26666666666642,2.3208333333333258,162.64200338296203,32.5859188438597,-32.16166666666666,116.9798111111111
6,,15839.0,15875.0,36.0,116.11071407645161,95.35636363636384,2.6487878787878842,184.79594091196986,29.848206870001174,-32.16218833333333,116.97831833333332
7,,15875.0,15907.0,32.0,115.8216690334189,99.8933333333331,3.1216666666666595,163.85414350064107,32.7792732192643,-32.16188888888889,116.97745925925928
8,,15907.0,15943.0,36.0,120.95211363079709,92.99999999999956,2.583333333333321,192.5012676175397,30.868856321317427,-32.16136833333333,116.975505
9,,15943.0,15975.0,32.0,116.6874808428897,92.32000000000004,2.885000000000001,165.07901664965988,32.9738087593583,-32.161779629629635,116.97392407407408
10,,15975.0,16011.0,36.0,116.27408445020329,75.98181818181789,2.1106060606060524,185.0559529373434,29.882995407471046,-32.161175,116.97152333333334
11,,16011.0,16059.0,48.0,120.34486517233816,-2.00439560439565,-0.04175824175824271,255.37973557207064,24.03980783350174,-32.16100897435897,116.96983076923075
12,,16351.0,16395.0,44.0,119.72626977294112,27.37692307692281,0.6222027972027911,232.8947824172121,25.832144216834525,-32.13890972222222,117.05125833333334
