lat,lon,climb_rate_ms,alt_gain_m,duration_s,circle_cluster_id,alt_cluster_id,circle_lat,circle_lon,alt_lat,alt_lon,dist_m,time_overlap_s,overlap_frac
-32.11199369405864,116.93719784143518,3.4166666666666665,82.0,24.0,0,6,-32.112054054783954,116.9383290162037,-32.11193333333333,116.93606666666666,213.49823524940535,24.0,1.0
-32.120568594276094,116.93787379489339,2.1785714285714284,61.0,28.0,1,4,-32.118166355218854,116.93845175645343,-32.12297083333334,116.93729583333334,545.2123492919309,28.0,1.0
-32.1248570289855,116.93748067028986,1.8181818181818181,160.0,88.0,2,5,-32.12249666666666,116.93727583333332,-32.12721739130434,116.93768550724639,526.3371277501217,88.0,1.0
-32.32562189153439,116.97401507936507,2.7916666666666665,67.0,24.0,5,14,-32.32538425925926,116.9735111111111,-32.32585952380952,116.97451904761904,108.45478336973198,24.0,1.0
-32.87172340856481,117.01189068287036,3.435483870967742,426.0,124.0,6,27,-32.871796296296296,117.01142407407407,-32.87165052083333,117.01235729166666,88.64904908857721,64.0,1.0
-33.60639238049096,117.15668607342808,3.267857142857143,549.0,168.0,8,39,-33.607979722222225,117.15732175925925,-33.60480503875969,117.1560503875969,372.1270767882852,56.0,0.8235294117647058
-33.66124965277778,117.16294444444443,3.55,71.0,20.0,9,41,-33.661060416666665,117.1627,-33.66143888888889,117.16318888888888,61.79308334615743,20.0,1.0
-33.454622411616164,117.80174040404039,3.2023809523809526,269.0,84.0,10,60,-33.454840277777784,117.8020111111111,-33.454404545454544,117.80146969696968,69.78838230702145,84.0,1.0
-33.45797268518518,117.80350331018519,3.3152173913043477,305.0,92.0,11,61,-33.45826898148148,117.80374342592594,-33.45767638888889,117.80326319444445,79.54051060946827,56.0,0.8235294117647058
-33.29440509259259,118.10524976851852,3.4,68.0,20.0,12,68,-33.294337962962956,118.10478009259259,-33.294472222222225,118.10571944444443,88.57395762528647,20.0,1.0
-33.279842328643575,118.15848171596922,2.4583333333333335,59.0,24.0,13,72,-33.278939419191914,118.15810867003367,-33.280745238095236,118.15885476190476,212.43862874348167,20.0,0.8333333333333334
-33.17966871212121,118.3505133802309,2.7083333333333335,65.0,24.0,14,77,-33.17982075757576,118.35006247474747,-33.179516666666665,118.3509642857143,90.48312907721751,24.0,1.0
-32.98715214070049,118.23589895430757,3.1931818181818183,281.0,88.0,15,82,-32.98716152777778,118.2356225462963,-32.98714275362319,118.23617536231883,51.60318353078603,88.0,1.0
-32.98850912037037,118.23941462962964,3.2222222222222223,116.0,36.0,16,83,-32.98864990740741,118.23961592592593,-32.98836833333333,118.23921333333332,48.88995533044684,36.0,1.0
-32.80945634680135,117.99074362233446,2.3333333333333335,84.0,36.0,17,93,-32.80928602693603,117.99090224466892,-32.80962666666667,117.99058500000001,48.10143737836581,36.0,1.0
-32.654180912698415,117.7911108531746,2.8353658536585367,465.0,164.0,18,98,-32.65408166666667,117.79111416666666,-32.65428015873016,117.79110753968254,22.08005905780395,72.0,1.0
-32.65521841269842,117.7916933068783,2.8353658536585367,465.0,164.0,19,98,-32.65615666666667,117.79227907407407,-32.65428015873016,117.79110753968254,235.72766041840072,56.0,0.5
