cluster_id,lat,lon,t_start,t_end,climb_rate_ms,alt_gain_m,duration_s
0,-32.112088709677415,116.94815107526881,295.0,411.0,4.181034482758621,485.0,116.0
1,-32.1058746031746,116.9471376984127,412.0,453.0,4.414634146341464,181.0,41.0
2,-32.10676458333333,116.94648749999999,644.0,679.0,1.9142857142857144,67.0,35.0
3,-32.106344594594596,116.94677927927926,686.0,722.0,4.333333333333333,156.0,36.0
4,-32.11008088235294,116.94814460784313,766.0,799.0,2.909090909090909,96.0,33.0
5,-32.11249533333333,116.947546,819.0,843.0,1.625,39.0,24.0
6,-32.21606666666667,116.97573055555556,1156.0,1181.0,3.08,77.0,25.0
7,-32.26851818181817,116.98863636363636,1266.0,1315.0,2.306122448979592,113.0,49.0
8,-32.34834666666667,117.01554000000002,1498.0,1518.0,2.6,52.0,20.0
9,-32.36889761904762,117.02040158730158,1553.0,1593.0,1.675,67.0,40.0
10,-32.42563518518518,117.01911481481481,1721.0,1749.0,1.9285714285714286,54.0,28.0
11,-32.43183913043478,117.0207347826087,1808.0,1830.0,3.5,77.0,22.0
12,-32.439058928571434,117.0203380952381,1922.0,1949.0,1.5555555555555556,42.0,27.0
13,-32.526652380952385,117.04240714285713,2172.0,2202.0,2.7333333333333334,82.0,30.0
14,-32.644935333333336,117.08972466666665,2612.0,2636.0,7.875,189.0,24.0
15,-32.65176984126985,117.09160317460316,2763.0,2783.0,3.8,76.0,20.0
16,-32.65932571059432,117.09463100775193,2830.0,2958.0,2.3046875,295.0,128.0
17,-32.89032407407407,117.15929074074074,3441.0,3476.0,1.2857142857142858,45.0,35.0
18,-32.9075007936508,117.16089444444445,3666.0,3686.0,2.2,44.0,20.0
19,-32.910345977011495,117.16371896551725,3720.0,3756.0,2.388888888888889,86.0,36.0
20,-32.994055555555555,117.18306666666666,3901.0,3926.0,2.84,71.0,25.0
21,-33.00546666666667,117.18492619047619,3936.0,3961.0,3.56,89.0,25.0
22,-33.01267828282828,117.1851303030303,4029.0,4061.0,2.46875,79.0,32.0
23,-33.189221969696966,117.2388856060606,4405.0,4458.0,2.6792452830188678,142.0,53.0
24,-33.193456818181815,117.24056477272728,4513.0,4556.0,3.441860465116279,148.0,43.0
25,-33.19747753623188,117.24148550724637,4591.0,4613.0,3.5,77.0,22.0
26,-33.19977172619048,117.24195446428573,4616.0,4671.0,2.9272727272727272,161.0,55.0
27,-33.37678666666667,117.29317333333333,5072.0,5092.0,2.65,53.0,20.0
28,-33.41186944444444,117.30946666666667,5172.0,5197.0,1.4,35.0,25.0
29,-33.55258253968255,117.41790238095238,6057.0,6077.0,3.2,64.0,20.0
30,-33.553756349206346,117.41853095238093,6078.0,6098.0,3.45,69.0,20.0
31,-33.559015277777775,117.42087083333332,6159.0,6182.0,2.9130434782608696,67.0,23.0
32,-33.56322826086957,117.4220188405797,6185.0,6253.0,3.985294117647059,271.0,68.0
33,-33.566607246376805,117.42383623188405,6258.0,6280.0,3.1818181818181817,70.0,22.0
34,-33.56965272108844,117.4277486394558,6308.0,6356.0,3.9791666666666665,191.0,48.0
35,-33.571658695652175,117.42869637681159,6368.0,6390.0,4.0,88.0,22.0
36,-33.74858888888888,117.47823888888888,6882.0,6907.0,3.0,75.0,25.0
37,-33.76838333333333,117.48689365079368,6966.0,7006.0,2.0,80.0,40.0
38,-33.772436,117.48926800000001,7017.0,7041.0,1.8333333333333333,44.0,24.0
39,-33.77867777777778,117.49413703703704,7060.0,7122.0,2.5483870967741935,158.0,62.0
40,-33.85780454545454,117.5136696969697,7271.0,7308.0,2.7567567567567566,102.0,37.0
41,-33.91237407407408,117.53108148148148,7455.0,7491.0,2.5833333333333335,93.0,36.0
42,-33.914684848484846,117.5343606060606,7492.0,7513.0,2.761904761904762,58.0,21.0
43,-33.91663045977011,117.53583333333333,7514.0,7542.0,3.5,98.0,28.0
44,-33.91958133333333,117.53844600000001,7563.0,7587.0,5.333333333333333,128.0,24.0
45,-33.926942592592596,117.54612460317459,7620.0,7811.0,3.8010471204188483,726.0,191.0
46,-33.93602610441768,117.5599984939759,7812.0,7977.0,2.9696969696969697,490.0,165.0
47,-34.112363888888886,117.58290000000001,8312.0,8337.0,1.92,48.0,25.0
48,-34.212109523809524,117.59870476190476,8512.0,8542.0,2.433333333333333,73.0,30.0
49,-34.368987878787884,117.63838333333334,8862.0,8899.0,1.8108108108108107,67.0,37.0
50,-34.37608787878788,117.64630000000001,8922.0,8944.0,1.4545454545454546,32.0,22.0
51,-34.37911587301588,117.64875238095235,8949.0,8969.0,3.4,68.0,20.0
