cluster_id,lat,lon,t_start,t_end,climb_rate_ms,climb_rate_ms_median,alt_gain_m_mean,duration_s_mean,n_circles
0,-32.13192039675245,116.94408929993872,248.0,378.0,3.2358274138101084,3.1463641908376383,105.7520234450088,32.5,4
1,-32.1355192063492,116.94792673280423,378.0,518.0,3.325595238095242,3.4166666666666585,92.32142857142868,28.0,5
2,-32.13829032738096,116.94899672619047,518.0,570.0,3.9538690476190776,3.9538690476190776,106.11904761904842,26.0,2
3,-32.14691818181818,116.95129242424244,638.0,718.0,2.7943181818181806,2.7943181818181806,111.77272727272724,40.0,2
4,-32.14888666666667,116.95294892857143,718.0,778.0,1.1438582251082474,1.1438582251082474,44.12532467532524,30.0,2
5,-32.418861907407404,117.0344436851852,1978.0,2130.0,2.627370129870145,2.9636363636363545,79.21818181818222,30.4,5
6,-32.421481203703706,117.0358912037037,2130.0,2198.0,3.283522727272724,3.283522727272724,111.24848484848474,34.0,2
7,-33.11274895833333,117.20055902777776,4386.0,4434.0,3.217857142857155,3.217857142857155,73.78571428571462,24.0,2
8,-33.11722433862434,117.20706560846561,4470.0,4538.0,4.442261904761893,4.892857142857111,102.54761904761881,22.666666666666668,3
9,-33.11830476190477,117.21055833333334,4538.0,4586.0,4.035714285714322,4.035714285714322,96.85714285714373,24.0,2
10,-33.56930476190476,117.3593550595238,5818.0,5870.0,1.7321428571428832,1.7321428571428832,45.19642857142928,26.0,2
11,-33.56854952300785,117.36295178872054,5870.0,5970.0,3.58780663780665,2.893181818181837,115.28686868686906,33.333333333333336,3
12,-33.573427083333335,117.36625357142856,6002.0,6078.0,3.997023809523825,3.9017857142857615,101.09523809523849,25.333333333333332,3
13,-33.578260416666666,117.3738447420635,6142.0,6222.0,2.9593253968254043,3.1488095238095477,79.55158730158752,26.666666666666668,3
14,-34.04263377976191,117.47498318452382,7288.0,7340.0,2.9345238095238284,2.9345238095238284,77.89880952380997,26.0,2
15,-34.04181895943562,117.47802477954144,7340.0,7428.0,4.067261904761913,3.9708333333333425,118.24761904761915,29.333333333333332,3
16,-34.007632440476186,117.28923035714286,10340.0,10392.0,4.447916666666709,4.447916666666709,116.50595238095347,26.0,2
17,-34.00790009259259,117.29269537037037,10392.0,10500.0,2.9074453324453393,2.027097902097858,96.7085470085471,36.0,3
18,-33.212795447530866,116.99276057098764,12696.0,12788.0,3.6178571428571273,3.8452380952381158,110.64444444444393,30.666666666666668,3
19,-33.21295187698413,117.00006909126985,12848.0,13004.0,2.4641774891775214,2.8541666666667096,71.73753246753338,31.2,5
