t_start,t_end,duration_s,alt_gain_m,climb_rate_ms,lat,lon,cluster_id
27399,27531,132,435,3.2954545454545454,-31.362781862745095,118.42523823529413,107
27661,27681,20,84,4.2,-31.398330555555557,118.47274166666666,108
27921,27945,24,129,5.375,-31.4623,118.34397857142856,109
27949,28113,164,466,2.841463414634146,-31.465084523809526,118.3386841269841,110
28365,28389,24,117,4.875,-31.516652380952383,118.22982380952382,111
28393,28465,72,170,2.361111111111111,-31.520012280701753,118.22632192982456,112
28469,28517,48,140,2.9166666666666665,-31.518591025641026,118.22342435897437,113
28869,28889,20,67,3.35,-31.597697222222223,118.0348777777778,114
29077,29105,28,123,4.392857142857143,-31.64470625,117.92945625,115
29125,29161,36,165,4.583333333333333,-31.651848333333334,117.91121666666668,116
29165,29217,52,151,2.9038461538461537,-31.654296428571428,117.91176785714285,117
29221,29253,32,105,3.28125,-31.65653148148148,117.91288333333334,118
29257,29289,32,98,3.0625,-31.65893888888889,117.91483888888888,119
29293,29321,28,98,3.5,-31.660172916666667,117.91595208333334,120
29357,29385,28,94,3.357142857142857,-31.664533333333335,117.91696875,121
29661,29681,20,82,4.1,-31.726902777777777,117.77630555555555,122
29901,29933,32,146,4.5625,-31.780668518518514,117.65565555555554,123
30157,30181,24,174,7.25,-31.83192857142857,117.54260476190476,124
30189,30241,52,150,2.8846153846153846,-31.835701190476186,117.54379166666665,125
30245,30269,24,86,3.5833333333333335,-31.837895238095236,117.54610238095238,126
30705,30733,28,168,6.0,-31.941506250000003,117.33345624999998,127
31393,31415,22,132,6.0,-32.12949603174603,116.94343253968256,128
