lat,lon,t_start,t_end,climb_rate_ms,alt_gain_m,duration_s,circle_id,seg_id,avg_speed_kmh,turn_radius_m,circle_diameter_m,bank_angle_deg,bank_std_deg,bank_range_deg,bank_masd_deg
-31.621704166666664,117.22154404761905,809.0,840.0,2.7410459239727327,84.97242364315471,31.0,0,,111.58762964023917,152.93094672214013,305.86189344428027,32.636181616529996,9.901103642535093,51.72360055119357,9.39025807596831
-31.622745161290318,117.22217795698926,840.0,870.0,2.8185483870967603,84.5564516129028,30.0,2,,115.11667881317237,152.67823721198704,305.3564744239741,34.32107415289159,5.342188534399224,21.46551256055,7.646344056749446
-31.6233183908046,117.22081149425287,1536.0,1568.0,1.8358693219959632,58.74781830387082,32.0,4,,122.68285596827144,173.5607374220572,347.1214748441144,34.29754270312209,6.391165965095919,25.13868879199083,8.949263947247259
-31.624022727272727,117.22087222222221,1568.0,1600.0,1.814171122994583,58.053475935826654,32.0,6,,117.70924308849649,166.52451453457542,333.04902906915083,33.20228660049939,8.464979762787271,32.532510962363425,8.287401224482911
-31.624686904761905,117.22118333333333,1600.0,1631.0,1.8889621328645034,58.5578261187996,31.0,8,,123.19925420166571,168.84468862064767,337.68937724129535,35.26250797205645,5.401900531873636,22.276193026514083,6.788344333569283
-31.626090476190477,117.22122857142857,1631.0,1661.0,2.1642857142856946,64.92857142857083,30.0,10,,119.02089820365453,157.85636900290754,315.7127380058151,35.2162258173338,2.9414610147401894,7.419646357707357,2.6427803860187735
-31.9026,117.25636428571428,2394.0,2424.0,2.864285714285715,85.92857142857146,30.0,12,,112.68474103100426,149.45277955095375,298.9055591019075,33.75363409931732,1.6567043538625237,4.927949558720769,1.9463815475838089
-31.904547619047616,117.2558619047619,2464.0,2494.0,2.3499999999999845,70.49999999999953,30.0,14,,108.87955476508536,144.40599452090052,288.81198904180104,32.85049037109454,3.7265201852190852,10.320764096739019,3.1217251648208433
-31.90802142857143,117.25411904761906,2534.0,2564.0,3.9642857142857233,118.9285714285717,30.0,16,,114.22924123029836,151.50123656198767,303.00247312397534,34.114889300017865,2.2551007356706836,5.547831662884583,1.9849505497535092
-32.34584722222222,117.2482638888889,3644.0,3669.0,3.674285714285731,91.85714285714327,25.0,18,,105.99529563995208,117.15052253878606,234.30104507757213,37.02793764122531,3.5372537903621444,9.656634555759137,5.588824965277427
-32.346777777777774,117.24817777777777,3669.0,3694.0,3.7142857142856873,92.85714285714218,25.0,20,,107.15102431108836,118.42788316992751,236.85576633985502,37.32710000084282,2.6986146373184394,7.2762393113782196,3.002917872255578
-32.34744047619048,117.2482380952381,3694.0,3724.0,3.3714285714285706,101.14285714285711,30.0,22,,105.38317946887405,139.76878276009703,279.53756552019405,32.00410161830913,2.6590638755538087,7.255602777871854,3.0989721201091145
-32.585233333333335,117.27850952380952,4909.0,4939.0,3.95000000000001,118.5000000000003,30.0,24,,121.13240391176933,160.65684042635107,321.31368085270213,35.69228614654767,2.35299642614118,6.178679333289885,2.904662168879848
-32.587564285714286,117.27844523809524,4939.0,4969.0,2.264285714285725,67.92857142857174,30.0,26,,123.83856162275262,164.2459935637614,328.4919871275228,36.29421084871457,1.7812396690256111,5.02775078678615,2.2587589903367133
-32.891025,117.30019722222222,5799.0,5824.0,4.748571428571436,118.71428571428591,25.0,28,,112.05247441819503,123.84517492592977,247.69034985185954,38.569730984363666,3.9722997356418595,10.786642997280936,3.5570964031402106
-32.892447619047616,117.30120476190476,5824.0,5854.0,5.321428571428568,159.64285714285703,30.0,30,,114.6631550418596,152.07673262853615,304.1534652570723,34.21582975053158,3.4392701987602337,9.017805162284915,2.5430557987659883
-32.89485238095238,117.3030619047619,5889.0,5919.0,3.95000000000001,118.5000000000003,30.0,32,,122.24281993168475,162.1295754135008,324.2591508270016,35.94038520365083,4.487078325441324,9.824261417093936,4.023795522547568
-32.89615714285714,117.30411190476191,5919.0,5949.0,2.292857142857113,68.78571428571338,30.0,34,,121.2481849230739,160.81039976189524,321.6207995237905,35.71822741391553,2.577899108500704,7.135767653036176,2.1776925945233883
-32.89761428571428,117.30548095238096,5949.0,5979.0,3.171428571428548,95.14285714285644,30.0,36,,130.74454926359408,173.40534414685686,346.8106882937137,37.789035273822776,5.8275773237892965,15.603510821268916,4.894475712460119
-33.30131904761905,117.37203095238094,6930.0,6960.0,4.285714285714307,128.5714285714292,30.0,38,,107.9884859390633,143.22417778509634,286.4483555701927,32.63629179769059,2.980724688907206,7.957651900993547,3.109393535274293
-33.30264285714286,117.37204999999997,6960.0,6990.0,3.8714285714285497,116.14285714285649,30.0,40,,113.2920799534455,150.25828781460896,300.5165756292179,33.89605505212409,5.950394227689818,17.02505290913215,5.8939575135143984
-33.10645,117.68980952380953,7960.0,7990.0,2.407142857142866,72.21428571428598,30.0,42,,111.28707830340704,147.5990717853504,295.1981435707008,33.42407793886643,4.444319793642343,12.677315734431545,4.931648491624077
-33.10838333333333,117.69013333333335,7990.0,8020.0,2.499999999999992,74.99999999999976,30.0,44,,109.50464973418275,145.23505247284822,290.47010494569645,33.0001388154591,8.430299843832914,20.91161890373698,6.599854607365233
-33.11034285714286,117.69060714285715,8020.0,8050.0,2.8857142857143234,86.5714285714297,30.0,46,,114.68788428348134,152.1095308038946,304.2190616077892,34.22157519227573,5.4947996070057625,15.595265787795888,3.8505406102989626
-33.0568619047619,117.76649523809525,8490.0,8520.0,3.242857142857171,97.28571428571513,30.0,48,,115.22041710529038,152.81582439514114,305.63164879028227,34.345110575878145,2.672276740105757,6.6539800252139045,3.79200251663527
-33.059511904761905,117.77008571428573,8600.0,8630.0,3.1785714285714426,95.35714285714327,30.0,50,,113.0307074031382,149.91163170319277,299.82326340638554,33.83482135157161,3.0424598081058707,8.008617342590139,2.7595266802914997
-33.017521428571435,117.83604523809525,9060.0,9090.0,3.0285714285714165,90.85714285714249,30.0,52,,112.85274874048191,149.6756066962947,299.3512133925894,33.79307937335966,2.6070035801939384,7.094052948601451,2.5097102037480683
-32.86379761904762,118.02284523809521,9695.0,9725.0,3.5999999999999805,107.99999999999942,30.0,54,,112.95341776675338,149.8091231391893,299.6182462783786,33.8166973012009,5.199677345986155,14.230509045777598,4.520050528934155
-32.86347142857143,118.02267380952382,9725.0,9755.0,2.79285714285715,83.78571428571449,30.0,56,,114.4638129957029,151.81234702843705,303.6246940568741,34.16948720765548,5.1619419044179375,14.075629482502535,5.527902091095848
-32.63565952380952,118.4353119047619,11190.0,11220.0,3.085714285714288,92.57142857142864,30.0,58,,111.22583036140965,147.51783917932465,295.0356783586493,33.40957861857311,4.279364302383497,10.120864905432853,2.474738541756774
-32.63587380952381,118.43446428571428,11220.0,11250.0,3.685714285714279,110.57142857142837,30.0,60,,112.09839669432286,148.67511622148052,297.35023244296104,33.61568597950837,3.9365314031655787,9.318820223376239,2.9569091260717117
-32.63592142857143,118.43395238095238,11250.0,11280.0,2.9071428571428357,87.21428571428507,30.0,62,,110.47354792788897,146.52009361352452,293.04018722704905,33.231094473035405,3.595316437891525,9.586222632997579,3.3248562545346645
-32.526133333333334,118.66685476190477,12135.0,12165.0,2.9785714285714397,89.35714285714319,30.0,64,,111.99739010356306,148.54115206977818,297.08230413955636,33.59187763394664,1.532582910250768,3.843939814736693,1.374438485129393
-32.52649523809524,118.66686666666666,12165.0,12195.0,3.221428571428582,96.64285714285747,30.0,66,,111.09082798699173,147.3387867191767,294.6775734383534,33.3776021969771,1.552966514627845,4.1211400190195135,2.035678026313957
-32.2348238095238,118.22834285714285,13807.0,13837.0,1.864285714285728,55.92857142857184,30.0,68,,107.60917976229388,142.72110734361183,285.44221468722367,32.54480006991134,3.7433716218207027,10.330443734950059,3.393152148011384
-32.22763571428571,118.20184761904761,14142.0,14172.0,2.657142857142875,79.71428571428625,30.0,70,,116.0012573681149,153.85144595842195,307.7028919168439,34.52559148313666,2.903968166812439,7.660140103761943,2.2050641310004715
-32.22870714285715,118.20092619047618,14172.0,14202.0,3.39285714285714,101.7857142857142,30.0,72,,114.97078142816112,152.48473479524768,304.96946959049535,34.28724605002369,3.62832327255732,9.43195926097279,3.6014416727646954
-32.116930952380955,117.83365476190475,15482.0,15512.0,4.171428571428583,125.1428571428575,30.0,74,,106.92939549933965,141.81951546290145,283.6390309258029,32.380363015621626,1.613968672275578,4.23556288713916,2.095784572007706
-32.118254761904765,117.83400476190477,15512.0,15542.0,4.15714285714287,124.71428571428609,30.0,76,,111.28628349674663,147.59801764027702,295.19603528055404,33.42388981406113,3.3337448564966494,8.937050931056593,2.12879132712675
-32.11942619047618,117.83446666666667,15542.0,15572.0,4.614285714285729,138.42857142857187,30.0,78,,112.1506548971669,148.74442581564495,297.4888516312899,33.62799864242575,2.534037152910034,6.335550171677134,2.3647702105758683
-32.12075714285714,117.83501904761906,15572.0,15602.0,4.149999999999994,124.49999999999983,30.0,80,,114.77428871960021,152.22412824650615,304.4482564930123,34.24164372207486,2.5663166550356906,6.74737212184332,2.5369006432343952
-32.121635714285716,117.83549047619049,15642.0,15672.0,3.999999999999987,119.99999999999962,30.0,82,,116.28176647933101,154.22348272202493,308.44696544404985,34.59023723120849,2.787784762128596,6.002475188841434,3.2553749780189825
-32.12479523809524,117.83519285714284,15782.0,15812.0,2.0142857142856685,60.42857142857005,30.0,84,,118.74556696050628,157.49119960011853,314.98239920023707,35.153733899289186,1.7709316330303628,4.412048065832728,2.436521963128615
