circle_id,seg_id,t_start,t_end,duration_s,avg_speed_kmh,alt_gained_m,climb_rate_ms,turn_radius_m,bank_angle_deg,lat,lon
5,,11102.0,11126.0,24.0,122.07892582670357,26.719999999999736,1.1133333333333224,129.52976328445814,42.14438885629327,-31.80153333333333,117.28024074074074
6,,11126.0,11150.0,24.0,121.1466643990787,34.61333333333381,1.4422222222222423,128.54060318805543,41.92595387355638,-31.801883333333333,117.2816462962963
7,,11150.0,11171.0,21.0,123.58383842614707,45.599999999999866,2.171428571428565,114.73570950211663,46.31557240713666,-31.802489583333333,117.282975
8,,11171.0,11192.0,21.0,123.47980019974864,41.13333333333331,1.9587301587301578,114.63912001377267,46.29147018868127,-31.8034375,117.2839375
9,,11192.0,11216.0,24.0,121.36878148897775,51.46666666666634,2.144444444444431,128.7762767400729,41.9781336946421,-31.80421851851852,117.28469444444444
10,,11216.0,11240.0,24.0,122.9298793464114,69.30666666666647,2.8877777777777696,130.43265301114445,42.34246584092718,-31.804640740740737,117.28554629629632
11,,11240.0,11261.0,21.0,126.23171851142645,45.64999999999995,2.1738095238095214,117.194011527123,46.921911957847044,-31.805220833333337,117.28685000000002
12,,11261.0,11285.0,24.0,126.28643036756493,61.99999999999963,2.583333333333318,133.99406425618935,43.11174535178147,-31.806133333333335,117.28787407407407
13,,11285.0,11309.0,24.0,124.26914812923707,69.2800000000001,2.8866666666666707,131.8536613239136,42.65169901848778,-31.807066666666667,117.28902777777778
14,,11309.0,11333.0,24.0,124.91513873748436,54.213333333333324,2.2588888888888885,132.53907864720358,42.79976616399546,-31.807987037037037,117.29052962962962
15,,11333.0,11357.0,24.0,127.98489439904415,44.506666666666106,1.854444444444421,135.79619056468073,43.493797113398664,-31.8090537037037,117.29212962962964
16,,11357.0,11381.0,24.0,124.67301062013678,39.94666666666599,1.6644444444444162,132.2821727356209,42.744350913566926,-31.810009259259257,117.29330370370371
17,,11381.0,11405.0,24.0,128.4660196321209,46.13333333333289,1.9222222222222038,136.30668029195007,43.601151129432,-31.810524074074074,117.29466296296295
18,,11405.0,11429.0,24.0,128.3550203482607,48.746666666665995,2.031111111111083,136.18890639391,43.57641765798349,-31.811124074074073,117.29634629629628
19,,11429.0,11450.0,21.0,127.34838858187219,45.86666666666682,2.1841269841269915,118.23073230262257,47.17357723270131,-31.81189375,117.2977125
20,,11450.0,11474.0,24.0,127.80132590439491,48.26666666666755,2.011111111111148,135.60141834255163,43.45273638502545,-31.812748148148145,117.29923148148148
21,,11474.0,11495.0,21.0,129.4808706685967,30.283333333333577,1.4420634920635036,120.21053684937249,47.647632679450446,-31.813747916666667,117.30075
22,,11495.0,11522.0,27.0,124.64355993554678,50.49818181818182,1.8703030303030304,148.78229016234894,39.39707818471616,-31.814425,117.30199499999999
23,,11522.0,11552.0,30.0,124.7669826265881,46.781818181817044,1.5593939393939016,165.4773501640177,36.49860609157236,-31.814880303030304,117.30399848484848
24,,11552.0,11576.0,24.0,124.64782321177607,41.62666666666577,1.7344444444444072,132.25544806532568,42.738580638828395,-31.81596296296296,117.30650370370371
25,,11576.0,11600.0,24.0,124.77981426226009,39.78666666666676,1.6577777777777818,132.3954949195152,42.76880701726393,-31.816987037037038,117.30797962962963
26,,11600.0,11624.0,24.0,127.45422533329797,35.27999999999887,1.469999999999953,135.2331331982843,43.37494403668413,-31.817787037037036,117.30959444444446
27,,11924.0,11954.0,30.0,141.28359003377253,67.27272727272633,2.242424242424211,187.38318109703116,39.95877364096536,-31.954998484848485,117.33912121212124
28,,11954.0,11993.0,39.0,136.25312386331757,112.21714285714297,2.87736263736264,234.9247135577255,31.863854716436506,-31.95816547619048,117.34367738095237
29,,11993.0,12020.0,27.0,130.53888532452595,68.11636363636458,2.5228282828283177,155.81931648828282,40.70114304500553,-31.960138333333333,117.34636666666665
30,,12020.0,12044.0,24.0,130.92809059607185,56.133333333332956,2.338888888888873,138.91901871965558,44.14456831471576,-31.961431481481483,117.34838148148148
31,,12044.0,12071.0,27.0,128.16467965463485,57.5127272727274,2.130101010101015,152.98531722618304,40.18195682398193,-31.962403333333334,117.34964666666667
32,,12071.0,12098.0,27.0,131.95092323050298,44.49818181818209,1.6480808080808182,157.50481258255314,41.00613877460333,-31.96365666666667,117.3507
33,,13226.0,13250.0,24.0,124.64395133147745,60.32000000000011,2.5133333333333376,132.25133987273512,42.73769352047992,-32.41887407407407,117.28521481481484
34,,13250.0,13274.0,24.0,124.97839505338956,53.25333333333312,2.21888888888888,132.6061956829242,42.81422714641812,-32.41936851851852,117.28696296296296
35,,13274.0,13298.0,24.0,123.82963292100267,59.67999999999963,2.4866666666666513,131.38732120421648,42.55055324057991,-32.42000925925927,117.28863703703703
36,,13298.0,13322.0,24.0,124.80510938382409,49.4933333333327,2.062222222222196,132.42233387706864,42.77459631613134,-32.42079444444445,117.28993333333334
37,,13322.0,13346.0,24.0,124.99937759031403,44.61333333333311,1.8588888888888795,132.62845884605844,42.8190224564446,-32.421740740740745,117.29113148148147
38,,13346.0,13373.0,27.0,123.7344720651235,44.85818181818201,1.6614141414141486,147.69714645022833,39.191515143034366,-32.422655,117.29252333333334
39,,13373.0,13406.0,33.0,123.63254952309553,35.46923076922996,1.0748251748251503,180.37003768349686,33.68510545041046,-32.42347222222222,117.29315555555554
40,,13721.0,13748.0,27.0,130.4539495331123,57.39272727272742,2.125656565656571,155.71793185541605,40.68270751779627,-32.54293,117.29296499999998
41,,13748.0,13772.0,24.0,125.42283266926574,53.439999999998975,2.226666666666624,133.07775863934202,42.915639292245025,-32.54381296296296,117.29522962962963
42,,13859.0,13886.0,27.0,130.9438400701359,69.91636363636397,2.589494949494962,156.30269560947542,40.788899336639496,-32.559401666666666,117.29515166666665
43,,13886.0,13910.0,24.0,127.91409509945468,51.46666666666532,2.1444444444443884,135.7210701747,43.47796728652024,-32.56039444444444,117.29709259259259
44,,13910.0,13934.0,24.0,129.69296999298356,54.42666666666656,2.2677777777777735,137.60851505768125,43.873196864847394,-32.56157592592593,117.29895925925926
45,,13934.0,13958.0,24.0,129.45291595814209,56.66666666666541,2.3611111111110588,137.35380981598678,43.82016518901761,-32.56253888888889,117.30080925925927
46,,13958.0,13982.0,24.0,130.48949844296382,55.49333333333299,2.312222222222208,138.4536579918658,44.048488339974874,-32.56375185185185,117.30248703703703
47,,13982.0,14006.0,24.0,129.87265576589465,51.999999999999815,2.166666666666659,137.7991675840952,43.91283058784882,-32.56524259259258,117.30427962962962
48,,14006.0,14030.0,24.0,129.2449221598594,53.62666666666635,2.2344444444444314,137.13312154179246,43.774139813884716,-32.566390740740744,117.30605740740741
49,,14030.0,14054.0,24.0,127.24320057027597,53.6800000000001,2.236666666666671,135.00922897061932,43.327551287749614,-32.56730185185185,117.30787407407408
50,,15026.0,15050.0,24.0,133.35527692592143,84.96000000000046,3.540000000000019,141.49434340099313,44.67066936191596,-32.933740740740745,117.27155185185185
51,,15050.0,15071.0,21.0,130.513120105747,74.34999999999938,3.540476190476161,121.16888118519255,47.87405812053038,-32.93508750000001,117.27278333333334
52,,15071.0,15095.0,24.0,129.81900896959723,89.78666666666733,3.7411111111111386,137.74224656535,43.90100310837658,-32.93613888888889,117.27375925925925
53,,15095.0,15119.0,24.0,129.91630611232912,66.02666666666627,2.751111111111095,137.84548204011332,43.922450688071024,-32.93715555555556,117.27497777777778
54,,15428.0,15458.0,30.0,127.77627805571882,76.58181818181727,2.552727272727242,169.46855218710104,37.15375273189922,-33.07095454545454,117.26119545454543
55,,15458.0,15488.0,30.0,125.17174890122432,56.527272727272816,1.8842424242424272,166.01418810906142,36.58738066845757,-33.07158484848485,117.26325454545454
56,,15692.0,15716.0,24.0,129.85418818653883,91.54666666666645,3.8144444444444354,137.77957287381903,43.90875958135665,-33.137644444444454,117.26729259259258
57,,15716.0,15740.0,24.0,133.29848978352004,98.71999999999969,4.11333333333332,141.43409037154484,44.658468369493974,-33.13844074074075,117.26889074074074
58,,15740.0,15764.0,24.0,131.42910804712776,95.46666666666663,3.977777777777776,139.4506147457279,44.253942061750365,-33.139240740740746,117.27050925925927
59,,15764.0,15788.0,24.0,129.1473598521804,94.10666666666734,3.921111111111139,137.029604718282,43.752526547880706,-33.13980555555556,117.2719851851852
60,,15788.0,15809.0,21.0,131.31396226693494,69.9666666666665,3.331746031746024,121.91238611863103,48.04837177581025,-33.14005625,117.2734875
61,,15809.0,15833.0,24.0,129.87753015691,66.02666666666576,2.7511111111110735,137.8043394735929,43.91390500922028,-33.14027222222223,117.27466481481481
62,,15833.0,15857.0,24.0,132.60076162528435,55.759999999999735,2.323333333333322,140.69377780276074,44.50813813923825,-33.1403925925926,117.27602592592591
63,,15857.0,15884.0,27.0,130.77141846182684,47.04000000000051,1.7422222222222412,156.0968824750386,40.75156277727631,-33.14124166666666,117.276955
64,,16622.0,16646.0,24.0,133.13280315608003,83.38666666666643,3.4744444444444347,141.25829139980283,44.62284042892904,-33.484205555555555,117.41216481481482
65,,16646.0,16670.0,24.0,134.05680643500995,68.4266666666669,2.851111111111121,142.23868932830158,44.820973505205146,-33.48550185185186,117.41390925925927
66,,16670.0,16694.0,24.0,137.37792090697405,58.31999999999958,2.4299999999999824,145.76250122688236,45.52201564063142,-33.48684074074074,117.41583703703704
67,,16694.0,16718.0,24.0,134.52209525897715,58.453333333333205,2.4355555555555504,142.73237610363356,44.92023233414245,-33.48793518518518,117.4179962962963
68,,16718.0,16745.0,27.0,130.79549302451642,53.705454545455524,1.9890909090909454,156.1256193674498,40.75677845727006,-33.488435,117.42024833333332
69,,16745.0,16772.0,27.0,126.05163562829738,51.905454545455164,1.9224242424242652,150.46305671296497,39.713096968823,-33.48862833333333,117.42223666666669
70,,17297.0,17321.0,24.0,133.59017849696107,31.65333333333156,1.318888888888815,141.74358170879987,44.72108457484857,-33.48325555555555,117.53096851851852
71,,17321.0,17363.0,42.0,129.63267295354228,75.7499999999995,1.8035714285714168,240.70294134566515,28.77241874214296,-33.48163666666667,117.53479555555556
72,,17363.0,17405.0,42.0,124.91639668932976,68.44999999999933,1.629761904761889,231.94572340724048,27.885539693034463,-33.480743333333336,117.53483444444443
73,,17726.0,17753.0,27.0,134.60616514650513,70.72363636363623,2.6193939393939343,160.67427415282717,41.572104052447635,-33.37554666666667,117.534015
74,,17753.0,17780.0,27.0,132.2908152029794,80.44363636363543,2.979393939393905,157.9105287390797,41.07913583410003,-33.37573999999999,117.53646166666667
75,,17780.0,17822.0,42.0,150.8532804997829,-29.060000000001505,-0.6919047619047978,280.10552818696783,32.579354203406425,-33.375532222222226,117.54006000000001
76,,18545.0,18569.0,24.0,129.18488715961013,81.84000000000002,3.4100000000000006,137.0694224281378,43.760841931333,-33.136805555555554,117.79016296296297
77,,18569.0,18593.0,24.0,131.58915073571677,70.23999999999978,2.9266666666666574,139.62042531235895,44.28879441552201,-33.137559259259255,117.79179814814815
78,,18593.0,18617.0,24.0,132.027253260126,71.99999999999994,2.999999999999998,140.08526652796405,44.383988426902384,-33.138562962962965,117.79365185185185
79,,18617.0,18641.0,24.0,130.39754915352339,77.54666666666562,3.2311111111110673,138.3560967656776,44.0283058941082,-33.13972962962963,117.79558703703702
80,,18641.0,18665.0,24.0,128.48603101002647,70.66666666666728,2.94444444444447,136.32791302336176,43.60560801253468,-33.14083518518518,117.79745925925926
81,,18665.0,18689.0,24.0,129.89614684111064,70.3733333333334,2.9322222222222254,137.82409238902298,43.91800817268279,-33.14191111111111,117.7993851851852
82,,18689.0,18713.0,24.0,131.41526230717957,60.26666666666609,2.511111111111087,139.43592395937108,44.25092494413527,-33.14289814814814,117.80084074074074
83,,18713.0,18737.0,24.0,128.83350927993027,61.49333333333278,2.562222222222199,136.6965989185098,43.68289228791879,-33.143937037037034,117.80247777777777
84,,18737.0,18764.0,27.0,126.53857314500235,52.77818181818208,1.9547474747474842,151.04429555866864,39.821713157629496,-33.14496166666667,117.80410666666667
85,,19388.0,19412.0,24.0,131.26406813761002,77.49333333333288,3.22888888888887,139.2755019630133,44.21795815031178,-32.9351425925926,117.84706481481481
86,,19412.0,19436.0,24.0,132.79130857019308,69.86666666666605,2.9111111111110852,140.89595439058263,44.5492699609607,-32.93605740740741,117.84782407407407
