t_start,t_end,duration_s,alt_gain_m,climb_rate_ms,lat,lon,cluster_id
29390,29417,27,102,3.7777777777777777,-31.361111666666666,118.69191833333335,122
29438,29462,24,73,3.0416666666666665,-31.363327777777776,118.6949962962963,123
29468,29492,24,63,2.625,-31.36427777777778,118.69666481481482,124
29495,29552,57,135,2.3684210526315788,-31.366692500000006,118.69946416666667,125
29591,29618,27,60,2.2222222222222223,-31.369376666666664,118.70469666666665,126
29693,29720,27,130,4.814814814814815,-31.398451666666666,118.66777666666664,127
29813,29840,27,151,5.592592592592593,-31.371820000000003,118.61805333333334,128
29948,29972,24,53,2.2083333333333335,-31.36289259259259,118.55894814814815,129
30131,30158,27,96,3.5555555555555554,-31.395063333333333,118.47723166666667,130
31040,31064,24,45,1.875,-31.505846296296298,118.0909111111111,131
31067,31109,42,78,1.8571428571428572,-31.506075555555558,118.09447666666667,132
31121,31145,24,47,1.9583333333333333,-31.50681851851852,118.09821481481481,133
31148,31199,51,91,1.7843137254901962,-31.50799907407407,118.10134166666666,134
31328,31397,69,113,1.6376811594202898,-31.50526388888889,118.10077708333334,135
31700,31727,27,70,2.5925925925925926,-31.514186666666667,118.113035,136
31733,31781,48,77,1.6041666666666667,-31.515626470588238,118.1147794117647,137
31805,31829,24,42,1.75,-31.517931481481483,118.11813703703703,138
31859,31880,21,39,1.8571428571428572,-31.519522916666666,118.12176458333333,139
31928,31949,21,35,1.6666666666666667,-31.521658333333335,118.12655625,140
