t_start,t_end,duration_s,alt_gain_m,climb_rate_ms,lat,lon,cluster_id
20551,20775,224,960,4.285714285714286,-30.383206432748537,116.65186959064326,68
20979,21019,40,178,4.45,-30.293887878787874,116.66166060606061,69
21039,21059,20,70,3.5,-30.292263888888893,116.66272222222221,70
21063,21095,32,127,3.96875,-30.29294444444444,116.66288333333334,71
21151,21311,160,618,3.8625,-30.26112073170732,116.65712520325205,72
21355,21383,28,62,2.2142857142857144,-30.235933333333335,116.64716041666667,73
21707,21747,40,146,3.65,-30.11358787878788,116.64706060606062,74
21755,21779,24,78,3.25,-30.11559523809524,116.65171666666667,75
21831,21855,24,68,2.8333333333333335,-30.126147619047618,116.6674,76
21907,21939,32,115,3.59375,-30.136253703703705,116.68417962962963,77
22055,22127,72,274,3.8055555555555554,-30.17386842105263,116.7340254385965,78
22131,22211,80,224,2.8,-30.17461666666667,116.73454841269842,79
22379,22467,88,273,3.102272727272727,-30.215350724637677,116.7958427536232,80
22955,22975,20,117,5.85,-30.352741666666663,116.99413055555554,81
22979,23047,68,159,2.338235294117647,-30.353812037037034,116.99422962962961,82
23059,23087,28,124,4.428571428571429,-30.354625,116.99989791666667,83
23099,23147,48,196,4.083333333333333,-30.35463333333333,117.00192307692308,84
23151,23227,76,298,3.9210526315789473,-30.354937499999995,117.00295750000001,85
23231,23259,28,87,3.107142857142857,-30.357208333333332,117.00419166666667,86
23423,23455,32,140,4.375,-30.408774074074074,117.07062037037038,87
23763,23787,24,40,1.6666666666666667,-30.499583333333334,117.18789285714286,88
24127,24291,164,754,4.597560975609756,-30.60776111111111,117.31278888888892,89
24303,24323,20,72,3.6,-30.61052222222222,117.3137361111111,90
24339,24399,60,229,3.816666666666667,-30.611410416666665,117.31202291666666,91
24831,24863,32,119,3.71875,-30.73727777777778,117.4618425925926,92
24987,25007,20,33,1.65,-30.747497222222222,117.47180000000002,93
25011,25051,40,131,3.275,-30.747751515151514,117.47059696969696,94
25059,25079,20,64,3.2,-30.74790833333333,117.47030000000001,95
25083,25107,24,62,2.5833333333333335,-30.747585714285712,117.47090952380951,96
25111,25195,84,196,2.3333333333333335,-30.747448484848483,117.47026666666666,97
25199,25287,88,179,2.034090909090909,-30.74690579710144,117.47126449275365,98
25291,25315,24,37,1.5416666666666667,-30.745549999999998,117.47191904761905,99
25347,25423,76,344,4.526315789473684,-30.751257499999998,117.48007916666668,100
25427,25451,24,80,3.3333333333333335,-30.749928571428573,117.48104761904763,101
25455,25515,60,169,2.816666666666667,-30.748851041666665,117.48347395833335,102
25547,25639,92,336,3.652173913043478,-30.760519444444444,117.5016638888889,103
25899,26103,204,955,4.681372549019608,-30.829839102564105,117.59999487179488,104
26107,26143,36,73,2.0277777777777777,-30.831405000000007,117.60080166666664,105
26319,26339,20,64,3.2,-30.89213888888889,117.68553333333334,106
26579,26799,220,972,4.418181818181818,-30.925425892857138,117.79567589285713,107
26803,26883,80,204,2.55,-30.9254873015873,117.79367936507936,108
27455,27539,84,364,4.333333333333333,-31.09399015151515,118.01819621212121,109
27543,27575,32,76,2.375,-31.0943,118.01841666666668,110
27579,27627,48,136,2.8333333333333335,-31.096123076923075,118.01906025641028,111
27651,27675,24,56,2.3333333333333335,-31.09711428571429,118.01981666666666,112
27995,28171,176,802,4.556818181818182,-31.193868518518517,118.16063851851852,113
28175,28199,24,92,3.8333333333333335,-31.19386904761905,118.16143095238094,114
28207,28243,36,106,2.9444444444444446,-31.194423333333333,118.16064000000001,115
28247,28267,20,39,1.95,-31.193002777777778,118.15871944444444,116
28307,28343,36,95,2.638888888888889,-31.20563333333333,118.18532666666667,117
28755,28775,20,59,2.95,-31.31949722222222,118.36581944444447,118
28867,28887,20,94,4.7,-31.330916666666667,118.39288055555556,119
29087,29115,28,142,5.071428571428571,-31.3783125,118.48012083333334,120
29123,29143,20,61,3.05,-31.378894444444445,118.48300277777777,121
29395,29679,284,1095,3.8556338028169015,-31.47981481481482,118.43387453703706,122
29683,29727,44,191,4.340909090909091,-31.478602777777777,118.43858055555556,123
29735,29759,24,109,4.541666666666667,-31.479214285714285,118.44030238095237,124
29767,29799,32,106,3.3125,-31.478192592592595,118.44099074074074,125
29807,29891,84,265,3.1547619047619047,-31.474346212121212,118.44199318181818,126
29931,29959,28,85,3.0357142857142856,-31.494170833333335,118.43529583333333,127
30263,30327,64,140,2.1875,-31.605764705882354,118.37012549019607,128
30767,30823,56,154,2.75,-31.779724444444447,118.22236777777779,129
30827,30851,24,66,2.75,-31.783295238095235,118.22002857142857,130
30855,30919,64,145,2.265625,-31.7840568627451,118.22062058823529,131
30923,30971,48,100,2.0833333333333335,-31.784596153846152,118.22296153846153,132
31183,31343,160,477,2.98125,-31.852066260162605,118.16282723577234,133
31363,31391,28,85,3.0357142857142856,-31.856722916666666,118.16289583333332,134
31403,31435,32,88,2.75,-31.85626111111111,118.16534629629629,135
31471,31519,48,138,2.875,-31.861134615384614,118.15448717948719,136
31627,31655,28,40,1.4285714285714286,-31.909954166666665,118.13395833333334,137
31875,31895,20,68,3.4,-32.00716666666667,118.08481388888889,138
32443,32747,304,865,2.8453947368421053,-32.226908008658015,117.95432683982685,139
32751,32771,20,64,3.2,-32.226825,117.9560861111111,140
32995,33051,56,174,3.107142857142857,-32.31324111111111,117.90174111111112,141
33059,33111,52,143,2.75,-32.314057142857145,117.90464166666666,142
33115,33199,84,189,2.25,-32.31607954545454,117.90903106060605,143
33255,33307,52,160,3.076923076923077,-32.348913095238096,117.89865952380951,144
33315,33347,32,75,2.34375,-32.35508518518518,117.89639259259259,145
34191,34231,40,60,1.5,-32.55216212121213,117.59570454545452,146
34235,34259,24,52,2.1666666666666665,-32.55365952380952,117.59547619047619,147
34263,34299,36,55,1.5277777777777777,-32.553925,117.59706333333334,148
34303,34355,52,75,1.4423076923076923,-32.55430952380952,117.5963892857143,149
34359,34403,44,46,1.0454545454545454,-32.55352916666667,117.59717500000001,150
34407,34435,28,31,1.1071428571428572,-32.552789583333336,117.59828958333333,151
34439,34471,32,41,1.28125,-32.55390555555555,117.59892592592593,152
34495,34515,20,31,1.55,-32.55186388888889,117.59910277777779,153
34531,34555,24,45,1.875,-32.55136904761905,117.60000952380952,154
34563,34599,36,51,1.4166666666666667,-32.550815,117.60007166666665,155
34607,34635,28,44,1.5714285714285714,-32.550189583333335,117.60095416666667,156
34643,34663,20,36,1.8,-32.549030555555554,117.60063888888887,157
34703,34747,44,77,1.75,-32.549252777777774,117.60155138888888,158
34763,34791,28,48,1.7142857142857142,-32.54835,117.60008333333332,159
34795,34827,32,53,1.65625,-32.5480962962963,117.59905185185185,160
34835,34863,28,47,1.6785714285714286,-32.54763333333334,117.59928541666667,161
34927,34951,24,36,1.5,-32.548566666666666,117.5993,162
35711,35739,28,31,1.1071428571428572,-32.39568333333334,117.40758124999999,163
35747,35775,28,36,1.2857142857142858,-32.39477708333334,117.40698333333333,164
35779,35843,64,79,1.234375,-32.39394117647059,117.40780784313725,165
37127,37155,28,30,1.0714285714285714,-32.18208958333334,116.97242291666666,166
37195,37259,64,63,0.984375,-32.17972352941177,116.97473921568628,167
37263,37383,120,110,0.9166666666666666,-32.1778311827957,116.97558279569893,168
37399,37451,52,58,1.1153846153846154,-32.17579285714286,116.97547738095238,169
37919,37939,20,64,3.2,-32.11964444444444,116.95040555555556,170
