lat,lon,climb_rate_ms,alt_gain_m,duration_s,circle_cluster_id,alt_cluster_id,circle_lat,circle_lon,alt_lat,alt_lon,dist_m,time_overlap_s,overlap_frac
-31.616818049858047,117.22599508720432,3.35,67.0,20.0,0,4,-31.614936099716097,117.22440128551978,-31.6187,117.22758888888889,516.0138512235508,20.0,1.0
-31.61059103442433,117.22274920034778,2.3,69.0,30.0,1,10,-31.61125464949383,117.22228065876003,-31.609927419354836,117.22321774193551,172.20599293560315,30.0,1.0
-31.348675730339323,117.03715222258825,2.375,95.0,40.0,2,15,-31.348483574499788,117.03662517688379,-31.348867886178862,117.03767926829269,108.83933217376313,40.0,1.0
-31.225246985751916,117.0366124036159,4.096774193548387,127.0,31.0,4,19,-31.225206992337164,117.0364638697318,-31.225286979166665,117.0367609375,29.61440829848401,31.0,1.0
-31.224950850321846,117.03985542694066,3.6440677966101696,215.0,59.0,5,20,-31.225168367310363,117.03953918721466,-31.224733333333333,117.04017166666667,77.18104036969972,59.0,1.0
-31.230047228388727,117.04145446029875,3.3666666666666667,101.0,30.0,6,22,-31.230364886884985,117.04108795285558,-31.22972956989247,117.04182096774193,99.23812360318175,30.0,1.0
-31.0616910558242,116.89998471467862,3.2916666666666665,79.0,24.0,7,29,-31.061825444981736,116.90023742935723,-31.06155666666666,116.899732,56.66516246115097,24.0,1.0
-31.057852031005446,116.90051101821041,3.8823529411764706,132.0,34.0,8,32,-31.057585014391844,116.90052346499226,-31.058119047619044,116.90049857142857,59.4291927000195,34.0,1.0
-30.935907712616682,116.93792801865473,4.524590163934426,276.0,61.0,10,35,-30.93619123168498,116.93829635989012,-30.935624193548385,116.93755967741936,94.4052017293333,25.0,0.4807692307692308
-30.94385306255038,117.01349634736152,3.5813953488372094,154.0,43.0,11,37,-30.94429438267652,117.01314345229885,-30.943411742424242,117.01384924242421,119.00916328463096,43.0,1.0
-30.902882400850665,117.53142195833713,1.8461538461538463,48.0,26.0,12,39,-30.90297467824454,117.53159823766192,-30.90279012345679,117.53124567901234,39.403278956079625,26.0,1.0
-30.93355396089812,117.5921242089328,2.8444444444444446,128.0,45.0,14,46,-30.933740892810743,117.59330385264819,-30.933367028985497,117.59094456521743,228.83460819943656,45.0,1.0
-30.939061656022027,117.70376207880219,3.016949152542373,178.0,59.0,15,49,-30.93910497871072,117.70382165760435,-30.939018333333333,117.7037025,14.898862331100535,59.0,1.0
-30.92197239342255,118.00803509227231,2.4761904761904763,52.0,21.0,16,55,-30.922634180784495,118.00798609363554,-30.921310606060604,118.0080840909091,147.47157537543384,21.0,1.0
-31.239939402189453,117.94273066514857,2.5757575757575757,85.0,33.0,18,59,-31.23969302006518,117.94143191853244,-31.240185784313727,117.9440294117647,252.9548814251483,33.0,1.0
-31.240708858618234,117.93613793949106,2.2857142857142856,48.0,21.0,19,63,-31.241434383903133,117.93626981837608,-31.23998333333333,117.93600606060605,163.28660927919023,20.0,0.9523809523809523
-31.429999615492633,117.79117023032094,2.1666666666666665,65.0,30.0,20,66,-31.43018202668419,117.79194906279244,-31.429817204301077,117.79039139784946,153.25805071276753,30.0,1.0
-31.638508080290386,117.67314771938638,1.85,37.0,20.0,21,77,-31.63909790661252,117.67178670861404,-31.637918253968255,117.67450873015873,289.1542683069979,20.0,1.0
-31.650645585860914,117.67013999730904,3.1363636363636362,69.0,22.0,22,78,-31.650716534040672,117.67003651635721,-31.65057463768116,117.67024347826086,25.15409980777845,22.0,1.0
-31.891840520577603,117.47630777785938,2.0,46.0,23.0,23,80,-31.891410902266315,117.47609125016321,-31.89227013888889,117.47652430555554,103.92305268336325,23.0,1.0
-31.91745621852752,117.45652859914847,2.2857142857142856,48.0,21.0,24,86,-31.916832134024737,117.45505113769087,-31.918080303030305,117.45800606060605,311.5217603957665,21.0,1.0
