lat,lon,t_start,t_end,climb_rate_ms,alt_gain_m,duration_s,circle_id,seg_id,avg_speed_kmh,turn_radius_m,circle_diameter_m,bank_angle_deg
-32.11619523809524,116.97982023809523,382.0,423.0,0.9121627096669697,37.39867109634576,41.0,0,,130.84739712047087,237.17372548324386,474.3474509664877,29.58758196932493
-32.114180180180185,116.97885315315314,423.0,459.0,0.9729729729729684,35.02702702702686,36.0,1,,116.36841617448565,185.20608653944257,370.41217307888513,29.903071617221638
-32.11147131782946,116.97732364341084,459.0,501.0,0.9957716701902891,41.822410147992144,42.0,2,,127.0758715998486,235.95545298298052,471.91090596596104,28.293458325526064
-32.10942121212121,116.97433737373738,501.0,533.0,2.2152406417112105,70.88770053475874,32.0,3,,125.23530845077009,177.17171901847354,354.3434380369471,34.848800277107415
-32.10824684684685,116.97168333333333,533.0,569.0,1.6185395922237735,58.26742532005585,36.0,4,,129.23887430995867,205.69005686062087,411.38011372124174,32.566497265435125
-32.10651363636364,116.96873535353535,569.0,601.0,2.773729946524058,88.75935828876986,32.0,5,,128.87572663835616,182.32185723603763,364.64371447207526,35.62242946151466
-32.105462777777774,116.96657388888889,601.0,630.0,3.0144605116796233,87.41935483870907,29.0,6,,131.06882821120826,168.04091804366982,336.08183608733964,38.80274326244355
-32.104085135135136,116.96416036036034,630.0,666.0,2.0967283072545944,75.4822190611654,36.0,7,,127.63260150454647,203.1335942912665,406.267188582533,32.242288104658236
-32.10231777777778,116.96248888888888,666.0,695.0,2.1119021134593887,61.24516129032227,29.0,8,,128.6198193648308,164.90108914263487,329.80217828526975,38.27608659626154
-32.101364646464646,116.96013131313131,695.0,727.0,1.943850267379646,62.203208556148674,32.0,9,,128.868759902583,182.3120013210553,364.6240026421106,35.62096302414761
-32.10010806451612,116.95888172043011,727.0,757.0,1.444354838709658,43.330645161289745,30.0,10,,126.56559276556064,167.8628309499567,335.7256618999134,36.891525702280525
-32.09868833333333,116.9579475,757.0,796.0,1.4192307692307506,55.34999999999928,39.0,11,,127.8542950152095,220.44363301133407,440.88726602266814,30.253123074735278
-32.09663648648649,116.95587837837836,796.0,832.0,1.242294926505461,44.7226173541966,36.0,12,,123.93050695393597,197.2415278160342,394.4830556320684,31.4861761954333
