cluster_id,lat,lon,t_start,t_end,climb_rate_ms,alt_gain_m,duration_s
0,-32.12923428571429,116.95578190476192,182.0,383.0,2.5472636815920398,512.0,201.0
1,-32.1377125,116.96897916666666,727.0,757.0,1.1666666666666667,35.0,30.0
2,-32.140126666666674,116.9690125,793.0,831.0,1.2894736842105263,49.0,38.0
3,-32.142555050505045,116.97004545454546,835.0,899.0,1.953125,125.0,64.0
4,-32.14307291666667,116.96968125,903.0,933.0,1.8666666666666667,56.0,30.0
5,-32.142767894736835,116.96870964912281,937.0,1126.0,2.2116402116402116,418.0,189.0
6,-32.14394493670887,116.96533080168778,1128.0,1284.0,2.0961538461538463,327.0,156.0
7,-32.060696666666665,116.9442611111111,1542.0,1570.0,1.7857142857142858,50.0,28.0
8,-32.06064264705883,116.94197647058823,1574.0,1640.0,1.606060606060606,106.0,66.0
9,-31.90111965811966,116.8954782051282,2063.0,2139.0,1.7105263157894737,130.0,76.0
10,-31.901619444444446,116.89194861111112,2141.0,2163.0,2.3181818181818183,51.0,22.0
11,-31.900351724137927,116.88969540229888,2167.0,2223.0,1.375,77.0,56.0
12,-31.81094569892473,116.87231666666668,2561.0,2621.0,1.7,102.0,60.0
13,-31.811497685185184,116.87252777777778,2625.0,2695.0,2.6857142857142855,188.0,70.0
14,-31.810537142857143,116.87013404761905,2707.0,2846.0,2.172661870503597,302.0,139.0
15,-31.72874375,116.84549375,3062.0,3092.0,2.2,66.0,30.0
16,-31.730204901960786,116.84461862745098,3104.0,3136.0,1.96875,63.0,32.0
17,-31.681210256410257,116.80532564102565,3306.0,3330.0,4.791666666666667,115.0,24.0
18,-31.67847142857143,116.80227857142856,3364.0,3390.0,2.0,52.0,26.0
19,-31.678099999999997,116.80123518518518,3392.0,3426.0,2.088235294117647,71.0,34.0
20,-31.676919791666666,116.80002499999999,3430.0,3460.0,1.4333333333333333,43.0,30.0
21,-31.634645614035094,116.77982807017543,3618.0,3654.0,1.5833333333333333,57.0,36.0
