lat,lon,t_start,t_end,climb_rate_ms,alt_gain_m,duration_s,circle_id,seg_id,avg_speed_kmh,turn_radius_m,circle_diameter_m,bank_angle_deg,bank_std_deg,bank_range_deg,bank_masd_deg
-32.13350698924731,116.96017526881721,577.0,607.0,4.6858870967742,140.57661290322602,30.0,0,,120.2260467316359,159.4547468811422,318.9094937622844,35.48862872411613,10.861447287025605,45.16127927194435,14.836882215173448
-32.13371767676767,116.95938939393939,607.0,639.0,4.0641711229946065,130.0534759358274,32.0,2,,111.48055983902788,157.7127302847388,315.4254605694776,31.790986296434294,15.472659132735084,77.82909818877111,21.539573627342516
-32.13453444444444,116.958225,639.0,668.0,3.7290322580644975,108.14193548387043,29.0,4,,119.70017507313852,153.46537833438967,306.93075666877934,36.29182811796503,19.37678724921874,85.99205412553303,22.206302134508483
-32.13543024691358,116.95678209876542,668.0,694.0,3.283272283272273,85.3650793650791,26.0,6,,140.2860146336884,161.25209154609735,322.5041830921947,43.82942100301413,28.252613136782283,121.829103708599,34.80273647395285
-32.136597126436776,116.95537816091957,694.0,722.0,3.2364532019704306,90.62068965517206,28.0,8,,149.1040721313232,184.5717231153491,369.1434462306982,43.45322086566177,12.39409777381118,48.29709643504371,16.189755709403435
-32.13728395061729,116.95393456790124,722.0,748.0,2.9493284493284664,76.68253968254012,26.0,10,,129.22612752985248,148.53927813833104,297.0785562766621,41.48539439658949,18.384467487565345,104.18604598959001,19.306986582393886
-32.137816111111114,116.95311444444444,748.0,777.0,2.8872080088987806,83.72903225806463,29.0,12,,124.55112573610982,159.68469236897215,319.3693847379443,37.38394293015343,18.084289234725745,78.6982422787923,23.367190130995716
-32.139158064516124,116.95168870967743,810.0,840.0,1.7391129032258383,52.17338709677515,30.0,14,,117.89737466158975,156.3662496245765,312.732499249153,34.960615108570984,14.12162820426773,73.54279244203269,19.082494057436644
-32.140397311827954,116.95030591397848,840.0,870.0,1.477016129032267,44.31048387096801,30.0,16,,118.90176081734924,157.6983581367614,315.3967162735228,35.1891970066842,16.74444490706833,63.73585651947384,23.322240168812264
-32.141177604166664,116.95009322916667,870.0,901.0,1.4939516129032548,46.3125000000009,31.0,18,,119.32538645714698,163.53554939477084,327.0710987895417,34.4043127545941,17.161041733838736,65.28261051649095,23.96056552869992
-31.854097701149428,116.89231724137932,3612.0,3640.0,2.6975369458128085,75.53103448275864,28.0,20,,123.7438286617765,153.17899340052,306.35798680104,38.177047140425515,27.420911432511378,122.94558638710475,36.17477622139862
-31.854189743589743,116.89147564102564,3640.0,3665.0,2.0205128205128293,50.51282051282073,25.0,22,,128.8709564204841,142.43367871736297,284.86735743472593,42.52437665255772,21.698524071706316,84.8337305316497,28.286468087741707
-31.854359027777775,116.89094305555555,3665.0,3688.0,3.1578260869564874,72.62999999999921,23.0,24,,147.9419829375544,150.43084753682174,300.8616950736435,48.851992951854385,29.433038761759693,103.83930888775969,36.32224283373531
-31.85447243589744,116.8900282051282,3688.0,3713.0,1.690940170940226,42.27350427350565,25.0,26,,143.9297799493117,159.07733289626194,318.1546657925239,45.68721597640252,17.17336293332749,72.56286537794189,23.193411910320346
-31.854507738095236,116.88921428571429,3713.0,3740.0,2.5216201423098124,68.08374384236494,27.0,28,,131.63709565639476,157.1302085098192,314.2604170196384,40.93859553879477,26.94891904930513,107.48354072882799,34.68158133490875
-31.854730555555555,116.88808111111112,3740.0,3769.0,2.306785317018904,66.89677419354823,29.0,30,,117.23526352489962,150.3051608737205,300.610321747441,35.724873268837875,19.019008820037374,79.28441922597617,27.01533073468126
-31.855472222222218,116.8835712121212,3836.0,3868.0,1.4846256684491226,47.50802139037192,32.0,32,,117.83026215715019,166.69572149443863,333.39144298887726,33.229269246412976,17.171478940614136,110.01843143249397,16.63770346095167
-31.85536212121212,116.88141868686868,3868.0,3900.0,1.349264705882271,43.176470588232675,32.0,34,,119.55959860542515,169.14223210787813,338.28446421575626,33.61302946290525,21.43178272710236,91.76533572788574,27.450644786491075
-31.855025595238093,116.88000654761905,3900.0,3927.0,1.006020799124289,27.162561576355806,27.0,36,,123.50967145849009,147.4288104920601,294.8576209841202,39.14049685796884,22.170269853112057,93.17599221577225,26.882519792404988
-31.797413194444445,116.85808333333334,4174.0,4203.0,1.6832033154558088,48.81289614821846,29.0,38,,123.767206760986,158.67964436442765,317.3592887288553,37.20956474589706,22.040570635074896,107.96333498962538,19.101728425506437
-31.628670512820513,116.82628974358977,4868.0,4893.0,1.5948717948718056,39.87179487179514,25.0,40,,135.16216727107067,149.3869933347534,298.7739866695068,43.887035083037645,31.044522691290016,121.78346700041931,36.15237149661607
-31.628129999999995,116.82480733333333,4893.0,4917.0,2.2676923076922972,54.42461538461514,24.0,42,,139.69875160633813,148.22497907943713,296.44995815887427,46.00176852972623,31.411094065476895,132.29257949576436,32.09272732686752
-31.627570833333333,116.82349523809522,4917.0,4944.0,2.9088669950738932,78.53940886699512,27.0,44,,130.21634486966926,155.4343121802512,310.8686243605024,40.63108061441128,20.66190745086355,97.0364047524821,21.35713862486436
-31.627327564102565,116.82191987179485,4944.0,4969.0,2.5880341880341864,64.70085470085466,25.0,46,,122.44041887632618,135.32637429451054,270.6527485890211,41.06729977132101,28.187851663731102,114.57452780247817,38.43888294312626
-31.627040666666666,116.82027933333333,4969.0,4993.0,2.171538461538486,52.11692307692367,24.0,48,,124.36284096493681,131.95307251013966,263.9061450202793,42.67321814718956,22.2612319621112,107.22456951663099,23.708872745087902
