cluster_id,lat,lon,t_start,t_end,climb_rate_ms,climb_rate_ms_median,alt_gain_m_mean,duration_s_mean,n_circles
0,-32.1498754598064,116.96753450810183,331.0,571.0,1.8342663671980295,1.9602272727272747,72.57962904689552,40.0,6
1,-32.15869975308642,116.93398580246914,697.0,801.0,1.9799242424242456,1.8151515151515365,67.59393939393952,34.666666666666664,3
2,-32.16387234848485,116.941141017316,901.0,993.0,0.7199550449550514,0.7199550449550514,34.27402597402616,46.0,2
3,-32.16468333333333,116.9437274621212,993.0,1077.0,0.33819930069930043,0.33819930069930043,13.503496503496464,42.0,2
4,-32.15495268237935,116.9327921661055,1277.0,1385.0,2.5131313131313067,2.497727272727282,90.3030303030301,36.0,3
5,-32.154207599067604,116.93611361305364,1385.0,1593.0,0.256178821178825,0.29772727272728483,7.7438561438563225,41.6,5
6,-32.1675351010101,116.91195901515151,1921.0,2085.0,1.411145104895096,1.092395104895103,53.64947552447512,41.0,4
7,-32.1652167929293,116.91554955808081,2129.0,2213.0,0.1025349650349518,0.1025349650349518,3.7797202797196974,42.0,2
8,-32.165274431818176,116.91843327020203,2213.0,2297.0,0.1744755244755084,0.1744755244755084,7.054195804195096,42.0,2
9,-32.16517238247863,116.9212357905983,2297.0,2389.0,-0.4820804195804259,-0.4820804195804259,-22.500000000000277,46.0,2
10,-32.15879401551573,116.9286028409091,2617.0,2801.0,0.2837450845722952,0.06231617647058993,11.543661118293683,46.0,4
11,-32.13893494468495,116.98355453583454,2996.0,3252.0,1.1361471861471877,1.0090909090909221,40.65974025974036,36.57142857142857,7
12,-31.989002199074072,117.27988356481481,4211.0,4271.0,1.1782738095238248,1.1782738095238248,34.591666666667095,30.0,2
13,-31.956386458333334,117.34499937499999,4559.0,4623.0,1.776406926406932,1.776406926406932,54.23636363636379,32.0,2
14,-31.824585308641975,117.63634179012347,5511.0,5611.0,2.140530303030291,2.3958333333333215,70.66464646464607,33.333333333333336,3
15,-31.987427083333337,117.73633229166666,6249.0,6305.0,2.500000000000026,2.500000000000026,70.00000000000074,28.0,2
16,-32.27752708333334,117.844978125,7445.0,7501.0,2.0357142857143016,2.0357142857143016,57.00000000000044,28.0,2
17,-32.274220756172845,117.84837714506172,7501.0,7685.0,1.8303932178932218,1.8373106060606,55.956060606060724,30.666666666666668,6
18,-32.5761675925926,117.98040648148148,8697.0,8761.0,2.116666666666658,2.116666666666658,67.73333333333305,32.0,2
19,-32.735972283950616,118.04558089506172,9285.0,9381.0,2.4701659451659386,2.7083333333333077,77.63232323232306,32.0,3
20,-32.87766913580247,118.1261610493827,9961.0,10061.0,1.88143939393938,1.7458333333333111,62.1373737373733,33.333333333333336,3
21,-32.874731249999996,118.12812060185185,10061.0,10121.0,2.0729166666666776,2.0729166666666776,62.3750000000003,30.0,2
22,-32.872244074074075,118.12932268518519,10121.0,10189.0,1.7289772727272668,1.7289772727272668,58.15151515151497,34.0,2
23,-32.82304358024691,118.03059449074074,10641.0,10833.0,2.5132485569985503,2.4562499999999843,79.63131313131292,32.0,6
24,-32.8203511728395,118.03571444444442,10833.0,10933.0,2.3926767676767557,2.42499999999998,79.23636363636325,33.333333333333336,3
25,-32.72115204475309,117.87892037037038,11421.0,11545.0,2.445710784313713,2.583333333333307,103.57598039215658,41.333333333333336,3
26,-32.55093987654322,117.65953265432098,12373.0,12473.0,1.4478535353535236,1.4791666666666625,47.73939393939355,33.333333333333336,3
