circle_id,seg_id,t_start,t_end,duration_s,avg_speed_kmh,alt_gained_m,climb_rate_ms,turn_radius_m,bank_angle_deg,lat,lon
0,,14928.0,14964.0,36.0,114.49296609717636,47.6945454545457,1.3248484848484916,182.22121503618405,29.502409791271706,-31.60228166666667,117.24074499999999
1,,14964.0,14996.0,32.0,118.31061483502774,50.959999999999745,1.592499999999992,167.37528152209768,33.3362055507901,-31.603151851851855,117.24002962962965
2,,14996.0,15032.0,36.0,117.61578293861223,50.60727272727268,1.4057575757575744,187.19133240303543,30.167782672536685,-31.60384166666667,117.23845166666668
3,,15032.0,15068.0,36.0,124.02688442317935,36.610909090909104,1.0169696969696973,197.39491732236192,31.506017573420188,-31.60425333333334,117.23661166666666
4,,15068.0,15104.0,36.0,124.37284976235404,40.92000000000007,1.1366666666666687,197.94553826104305,31.57717263645674,-31.604539999999997,117.23483500000002
5,,15104.0,15140.0,36.0,123.22454429143573,35.99999999999987,0.9999999999999964,196.1179533422819,31.340581806492086,-31.604623333333336,117.23299999999999
6,,15140.0,15172.0,32.0,123.10283249833631,51.09333333333311,1.5966666666666598,174.1548826731008,34.38874855930218,-31.604590740740743,117.23097037037036
7,,15172.0,15208.0,36.0,121.43849970932298,27.479999999999684,0.7633333333333245,193.27537510402448,30.970217662071782,-31.604698333333335,117.22938833333333
8,,15208.0,15244.0,36.0,125.68059554466053,38.029090909090584,1.0563636363636273,200.02688031665963,31.845158485166937,-31.605678333333334,117.22675833333335
9,,15244.0,15276.0,32.0,125.9855937129368,40.34666666666583,1.2608333333333073,178.23315553583203,35.009452632850305,-31.606379629629625,117.22441851851853
10,,15276.0,15308.0,32.0,126.27138589935852,43.43999999999992,1.3574999999999975,178.63746877286366,35.07048156039812,-31.60721851851852,117.22233703703705
11,,15308.0,15348.0,40.0,125.6933492879578,31.563636363636547,0.7890909090909137,222.2746428106072,29.207935872391932,-31.607731818181822,117.21993484848485
12,,15348.0,15384.0,36.0,121.69717844980842,12.60000000000032,0.35000000000000886,193.68707510623491,31.024038011627063,-31.608801666666672,117.21771333333334
13,,15384.0,15424.0,40.0,124.00130948979555,-4.436363636363275,-0.11090909090908188,219.2824595018768,28.8783603996153,-31.60894696969697,117.21568030303033
14,,15616.0,15652.0,36.0,118.54982829141494,40.30909090909084,1.1196969696969679,188.6779117527411,30.365075997115405,-31.602961666666666,117.26745666666666
15,,15652.0,15688.0,36.0,123.14585069298215,7.7781818181818725,0.21606060606060756,195.99270859044614,31.324324415329148,-31.602631666666667,117.26531833333334
16,,15688.0,15724.0,36.0,125.66072505188065,14.138181818181778,0.3927272727272716,199.99525544518372,31.841098171386644,-31.602704999999997,117.26293000000001
17,,15724.0,15760.0,36.0,121.86555074420893,0.2836363636363935,0.007878787878788708,193.95504793557058,31.05903668753974,-31.603111666666667,117.260735
18,,15760.0,15800.0,40.0,117.062911722828,5.745454545455244,0.1436363636363811,207.012678371314,27.50491827692835,-31.602216666666664,117.25927272727272
19,,15800.0,15844.0,44.0,123.3019554313894,1.4923076923074017,0.03391608391607731,239.8503029975824,26.499441256483003,-31.60241944444444,117.25690972222223
20,,15844.0,15900.0,56.0,115.85426483892682,-15.339999999999428,-0.2739285714285612,286.8254499816653,20.2072302969361,-31.601346666666668,117.25268555555557
21,,16088.0,16124.0,36.0,129.84946401217323,52.36363636363636,1.4545454545454544,206.66184055370542,32.68912777987612,-31.58951666666667,117.29876166666665
22,,16124.0,16156.0,32.0,116.66665518978178,28.293333333332768,0.884166666666649,165.04955437734662,32.96913955235754,-31.590622222222223,117.29736296296295
23,,16156.0,16192.0,36.0,117.45780621347556,34.13454545454582,0.9481818181818285,186.93990463604575,30.134335711396243,-31.590749999999996,117.29686333333333
24,,16192.0,16224.0,32.0,116.99443989446411,30.186666666666035,0.9433333333333136,165.51327487530315,33.04257313337532,-31.590105555555553,117.2960962962963
25,,16224.0,16264.0,40.0,120.56111315960412,28.600000000000957,0.715000000000024,213.1988567112483,28.201792218316722,-31.590068181818182,117.29448636363635
