circle_cluster_id,alt_cluster_id,dist_m,time_overlap_s,overlap_frac,circle_lat,circle_lon,alt_lat,alt_lon,lat,lon,lat_mean,lon_mean
1.0,2.0,405.348706298631,56.0,1.0,-31.603997615740745,117.23550395833334,-31.60356111111111,117.23975333333334,-31.603997615740745,117.23550395833334,-31.60377936342593,117.23762864583334
1.0,3.0,168.34609058737803,28.0,1.0,-31.603997615740745,117.23550395833334,-31.60434791666667,117.23723333333334,-31.603997615740745,117.23550395833334,-31.604172766203707,117.23636864583334
1.0,4.0,35.892383030961724,20.0,1.0,-31.603997615740745,117.23550395833334,-31.603944444444448,117.23587777777776,-31.603997615740745,117.23550395833334,-31.603971030092595,117.23569086805554
1.0,5.0,129.28241223995073,24.0,1.0,-31.603997615740745,117.23550395833334,-31.60430714285714,117.2341880952381,-31.603997615740745,117.23550395833334,-31.604152379298945,117.23484602678572
1.0,6.0,334.18304832062665,28.0,1.0,-31.603997615740745,117.23550395833334,-31.604408333333332,117.23200833333334,-31.603997615740745,117.23550395833334,-31.60420297453704,117.23375614583334
1.0,7.0,505.88354329826444,28.0,1.0,-31.603997615740745,117.23550395833334,-31.604522916666667,117.23019791666668,-31.603997615740745,117.23550395833334,-31.604260266203706,117.23285093750002
2.0,8.0,41.305418104965476,16.0,0.8,-31.605678333333337,117.22675833333336,-31.605505555555553,117.2263722222222,-31.605678333333337,117.22675833333336,-31.605591944444445,117.22656527777778
3.0,8.0,208.99386089138682,4.0,0.2,-31.606379629629625,117.22441851851852,-31.605505555555553,117.2263722222222,-31.606379629629625,117.22441851851852,-31.60594259259259,117.22539537037036
3.0,9.0,96.89483111390956,16.0,0.5714285714285714,-31.606379629629625,117.22441851851852,-31.60649375,117.22340416666668,-31.606379629629625,117.22441851851852,-31.606436689814814,117.2239113425926
4.0,9.0,129.25770624169454,12.0,0.42857142857142855,-31.60721851851852,117.22233703703704,-31.60649375,117.22340416666668,-31.60721851851852,117.22233703703704,-31.60685613425926,117.22287060185187
4.0,10.0,37.0414948389352,16.0,0.8,-31.60721851851852,117.22233703703704,-31.607266666666664,117.22195,-31.60721851851852,117.22233703703704,-31.60724259259259,117.22214351851852
5.0,10.0,197.72006023502254,4.0,0.2,-31.607731818181826,117.21993484848484,-31.607266666666664,117.22195,-31.607731818181826,117.21993484848484,-31.607499242424247,117.22094242424242
13.0,14.0,367.2596333181579,28.0,1.0,-31.58979935330488,117.2918737201379,-31.590133333333338,117.29573125,-31.58979935330488,117.2918737201379,-31.58996634331911,117.29380248506895
13.0,15.0,178.43389903190246,36.0,1.0,-31.58979935330488,117.2918737201379,-31.58882999999999,117.293375,-31.58979935330488,117.2918737201379,-31.589314676652435,117.29262436006894
13.0,16.0,59.897153606165496,28.0,1.0,-31.58979935330488,117.2918737201379,-31.589310416666667,117.29160833333331,-31.58979935330488,117.2918737201379,-31.589554884985773,117.29174102673561
13.0,17.0,386.74821054230773,76.0,1.0,-31.58979935330488,117.2918737201379,-31.58945333333333,117.28781083333337,-31.58979935330488,117.2918737201379,-31.589626343319104,117.28984227673564
18.0,18.0,30.675294351843682,20.0,1.0,-31.593275,117.26992291666669,-31.593,117.26989722222224,-31.593275,117.26992291666669,-31.593137499999997,117.26991006944446
23.0,19.0,94.06293411743444,16.0,0.6666666666666666,-31.592170370370372,117.25067962962964,-31.5924,117.24972380952384,-31.592170370370372,117.25067962962964,-31.592285185185187,117.25020171957675
24.0,19.0,154.907628054466,8.0,0.3333333333333333,-31.592391666666668,117.24808833333334,-31.5924,117.24972380952384,-31.592391666666668,117.24808833333334,-31.592395833333335,117.24890607142859
31.0,21.0,90.56879117491005,28.0,1.0,-31.580434848484845,117.26794393939394,-31.579620833333333,117.26797708333334,-31.580434848484845,117.26794393939394,-31.58002784090909,117.26796051136364
36.0,22.0,139.70507280475178,16.0,0.6666666666666666,-31.587051666666667,117.25238166666664,-31.58762857142857,117.25107142857142,-31.587051666666667,117.25238166666664,-31.587340119047617,117.25172654761903
37.0,22.0,112.86879664168507,8.0,0.3333333333333333,-31.588261666666664,117.25014,-31.58762857142857,117.25107142857142,-31.588261666666664,117.25014,-31.587945119047617,117.25060571428571
48.0,23.0,239.6695104659323,24.0,0.6666666666666666,-31.55660178571429,117.27651378968255,-31.556205,117.279,-31.55660178571429,117.27651378968255,-31.556403392857142,117.27775689484127
48.0,24.0,11.672829741723021,24.0,1.0,-31.55660178571429,117.27651378968255,-31.55670238095238,117.27647857142856,-31.55660178571429,117.27651378968255,-31.556652083333333,117.27649618055555
52.0,25.0,148.686221505316,32.0,1.0,-31.561759722222217,117.2625622222222,-31.560857407407404,117.26372037037036,-31.561759722222217,117.2625622222222,-31.56130856481481,117.26314129629628
57.0,26.0,167.84007167595541,4.0,0.2,-31.569785000000003,117.24819,-31.570680555555555,117.24676388888888,-31.569785000000003,117.24819,-31.57023277777778,117.24747694444443
58.0,26.0,130.4713197448295,16.0,0.8,-31.57120740740741,117.24553333333334,-31.570680555555555,117.24676388888888,-31.57120740740741,117.24553333333334,-31.570943981481484,117.24614861111111
58.0,27.0,291.2885544688922,12.0,0.375,-31.57120740740741,117.24553333333334,-31.572401190476196,117.24279642857142,-31.57120740740741,117.24553333333334,-31.571804298941803,117.24416488095238
59.0,27.0,54.049795508404785,28.0,1.0,-31.572060416666663,117.24238958333332,-31.572401190476196,117.24279642857142,-31.572060416666663,117.24238958333332,-31.57223080357143,117.24259300595237
60.0,27.0,239.48911498336727,12.0,0.42857142857142855,-31.57319375,117.24044583333334,-31.572401190476196,117.24279642857142,-31.57319375,117.24044583333334,-31.5727974702381,117.24162113095238
60.0,28.0,235.96500280023264,12.0,0.42857142857142855,-31.57319375,117.24044583333334,-31.574370512820515,117.23837307692308,-31.57319375,117.24044583333334,-31.57378213141026,117.23940945512821
61.0,28.0,14.406043419129137,28.0,1.0,-31.574243749999997,117.23834166666666,-31.574370512820515,117.23837307692308,-31.574243749999997,117.23834166666666,-31.574307131410258,117.23835737179488
62.0,28.0,243.09940921142987,8.0,0.2857142857142857,-31.575291666666665,117.23604583333332,-31.574370512820515,117.23837307692308,-31.575291666666665,117.23604583333332,-31.57483108974359,117.23720945512821
