cluster_id,lat,lon,t_start,t_end,climb_rate_ms,climb_rate_ms_median,alt_gain_m_mean,duration_s_mean,n_circles
0,-32.131662233451074,116.93642463860543,496.0,763.0,0.7271662511158213,1.0824175824175517,28.501131221719145,38.142857142857146,7
1,-32.13292103174603,116.93471626984129,763.0,835.0,0.254312354312335,0.254312354312335,6.33076923076856,36.0,2
2,-32.13700308295003,116.92783072029822,874.0,1354.0,1.2366543179043066,1.2140637140637112,36.358691308690936,30.0,16
3,-32.104724574175826,116.95978724587913,1591.0,1792.0,0.5277095453565996,0.7062271062270815,19.823632837750427,40.2,5
4,-32.10680362847222,116.96768232390872,1897.0,2062.0,0.9949593298858033,1.055128205128192,39.35036764705899,41.25,4
5,-32.10787447916667,116.9705953125,2062.0,2152.0,0.652450980392201,0.652450980392201,29.360294117649044,45.0,2
6,-32.09074583333333,116.9279892857143,2497.0,2575.0,1.1179487179487109,1.1179487179487109,43.59999999999972,39.0,2
7,-32.09624666666666,116.94987888888892,2899.0,2983.0,1.5428571428571247,1.5428571428571247,64.79999999999924,42.0,2
8,-32.099960504201675,116.95141701680672,3025.0,3112.0,0.5518853695324221,0.5518853695324221,25.405882352940925,43.5,2
9,-32.11613053661616,116.88646116987181,3403.0,3778.0,1.3763968058085563,1.2686868686868724,37.848628822157906,28.846153846153847,13
10,-32.559186458333336,116.93042538825759,5182.0,5281.0,3.205772005771996,3.518686868686853,80.42954545454518,24.75,4
11,-32.77135836894587,116.96038867521368,5878.0,5977.0,3.412198912198877,3.38927738927737,112.2680652680641,33.0,3
12,-32.8208858974359,116.9740376984127,6202.0,6313.0,3.4886446886446714,3.4439560439560544,129.03516483516424,37.0,3
13,-32.82177367216117,116.97809606227105,6313.0,6388.0,3.5190476190476043,3.5190476190476043,131.99560439560386,37.5,2
14,-32.822745352354616,116.98320513987646,6427.0,6667.0,3.3282090186501674,3.345970695970675,130.84194498312038,40.0,6
15,-33.5912275997151,117.21241901709404,9100.0,9205.0,2.579698079698035,2.6794871794871526,90.80036630036473,35.0,3
16,-33.60288339646465,117.33403882575757,9637.0,9700.0,3.0886946386945677,3.0886946386945677,97.30419580419357,31.5,2
17,-33.610266239316246,117.39116162393162,9856.0,9934.0,3.013278388278349,3.013278388278349,117.0137362637349,39.0,2
18,-33.43314322916666,117.99072239583333,11245.0,11335.0,3.3127450980392914,3.3127450980392914,149.0735294117681,45.0,2
19,-33.221994914529915,118.63342846153846,12895.0,12973.0,4.298214285714275,4.298214285714275,167.52499999999958,39.0,2
20,-33.22140888888889,118.63638944444443,12973.0,13057.0,3.3720238095237685,3.3720238095237685,141.62499999999827,42.0,2
21,-33.21781303418804,118.64959478632477,13150.0,13228.0,3.9724816849816347,3.9724816849816347,156.23434065933884,39.0,2
22,-33.09541229166666,118.99970385416668,14038.0,14140.0,3.7826606958573468,3.7826606958573468,196.1204831932796,51.0,2
23,-32.6612309486532,118.25496168434344,16204.0,16495.0,4.691021756021737,4.788888888888898,135.80508158508093,29.1,10
