cluster_id,lat,lon,t_start,t_end,climb_rate_ms,climb_rate_ms_median,alt_gain_m_mean,duration_s_mean,n_circles
0,-32.13869151234568,116.94471111111109,331.0,423.0,1.065476190476194,1.0499999999999954,32.94444444444454,30.666666666666668,3
1,-32.137555180976435,116.96185501683502,491.0,652.0,1.9036121856866626,1.5245003223726719,57.36352030947804,32.2,5
2,-32.163330864197526,116.96903024691358,916.0,1012.0,0.883333333333317,1.00416666666665,28.266666666666143,32.0,3
3,-32.14183900462963,116.94657608024691,1372.0,1772.0,1.098992327117312,1.297916666666651,32.745940170939654,33.333333333333336,12
4,-32.05517452777777,116.93446882407409,2032.0,2196.0,2.192445887445881,1.9874999999999852,68.74424242424222,32.8,5
5,-32.16685765046296,116.94001805555556,3000.0,3240.0,1.5998579545454634,1.4940476190476335,46.99280303030328,30.0,8
6,-32.16379098484849,116.93790553030304,3240.0,3316.0,0.4659090909090935,0.4659090909090935,16.445454545454684,38.0,2
7,-32.16542700196408,116.9287672016461,3408.0,3708.0,1.6999999999999913,1.575757575757553,55.44612794612764,33.333333333333336,9
8,-31.928153125,116.92256458333333,4284.0,4340.0,1.577380952380981,1.577380952380981,44.16666666666747,28.0,2
9,-31.749251833333336,116.90454574999998,4824.0,4972.0,1.7466450216450427,1.8939393939393965,51.93636363636423,29.6,5
10,-31.637282440476195,116.8888289781746,5324.0,5496.0,3.177624458874479,3.401785714285743,89.90638528138585,28.666666666666668,6
11,-31.347518445767196,116.84362638227512,6248.0,6388.0,2.112738095238112,2.1666666666667,59.96238095238141,28.0,5
12,-31.119969972222226,116.80182099999999,7168.0,7325.0,1.7355548555921747,2.1061833688699263,52.58293144666294,31.4,5
13,-31.08060138888889,116.78786180555555,7569.0,7653.0,2.677579365079373,2.895833333333328,74.97222222222247,28.0,3
14,-31.082809351851854,116.7816962962963,7685.0,7829.0,1.9741666666666888,2.1666666666667287,56.47333333333394,28.8,5
15,-30.861960416666665,117.24313958333335,10226.0,10283.0,3.025845213345212,3.025845213345212,86.24653499653496,28.5,2
16,-30.88907260802469,117.41177554012346,11099.0,11191.0,2.277579365079363,2.324404761904788,69.78333333333323,30.666666666666668,3
17,-30.946092361111106,117.58865421296298,11623.0,11775.0,4.154880952380941,4.127976190476203,126.14666666666626,30.4,5
18,-31.15220230654762,118.08656063988096,13208.0,13424.0,3.439360119047639,3.4464285714286023,92.82440476190533,27.0,8
19,-31.372343209876544,118.46480725308642,14414.0,14502.0,3.336706349206366,3.383928571428612,96.68333333333375,29.333333333333332,3
20,-31.67736856060606,117.90233137626262,15991.0,16087.0,1.4792929292929438,1.4017857142857328,45.33838383838427,32.0,3
21,-31.70393611111111,117.84014652777779,16303.0,16556.0,3.5440100385808373,3.5000000000000333,99.5904445579977,28.11111111111111,9
22,-31.779571296296297,117.65398425925926,16964.0,17092.0,3.39374999999999,3.5416666666666594,108.59999999999968,32.0,4
23,-32.06103357007576,117.08609044507575,18532.0,18672.0,0.45495129870130735,0.39772727272727926,14.973484848485137,35.0,4
