lat,lon,t_start,t_end,climb_rate_ms,alt_gain_m,duration_s,circle_id,seg_id,avg_speed_kmh,turn_radius_m,circle_diameter_m,bank_angle_deg,bank_std_deg,bank_range_deg,bank_masd_deg
-32.13788541666666,116.95148125,382.0,413.0,0.508614369501486,15.767045454546064,31.0,0,,114.90771866432537,157.48113171390193,314.96226342780386,33.403703386394255,15.262885898901423,60.13686414717068,9.959252058764829
-32.14012986111111,116.97265138888889,511.0,534.0,0.7356521739130271,16.91999999999962,23.0,2,,116.74506772358825,118.70909889599017,237.41819779198033,42.08409133095274,5.178500867355224,19.79327455431051,6.01663402984857
-32.14088916666667,116.97308249999999,534.0,553.0,1.3796992481202814,26.214285714285346,19.0,4,,117.39709111193677,98.61172770733685,197.2234554146737,47.70788529157388,4.209287412430879,18.287643791009756,3.943706753867421
-32.14145166666667,116.97369999999998,553.0,572.0,0.4571428571428255,8.685714285713685,19.0,6,,115.12172041017315,96.70045176386715,193.4009035277343,47.149207747021045,3.9494239053677096,13.848563362266766,4.237623003347455
-32.14210972222222,116.97407916666667,572.0,595.0,0.3882608695651984,8.929999999999563,23.0,8,,124.51474891507081,126.6094913573983,253.2189827147966,43.92512292417429,8.503525937903735,31.233263312644215,5.2660481335207905
-32.14235634920634,116.97452380952379,595.0,615.0,0.555844155844147,11.11688311688294,20.0,10,,124.6264224573313,110.19395096635039,220.38790193270077,47.949214092557064,3.877759687383905,15.300143932498159,4.091723965426128
-32.14301583333334,116.97518666666667,615.0,634.0,0.7157894736841858,13.599999999999529,19.0,12,,126.57765829647296,106.3232611263139,212.6465222526278,49.845665097998804,3.5022657690638623,15.05973271881107,3.4869961751318486
-32.143548245614035,116.97592631578947,634.0,652.0,0.33157894736840593,5.968421052631307,18.0,14,,132.77333313005167,105.65766139217317,211.31532278434634,52.69270646099074,4.215396499127254,14.55341179622642,5.547698206847084
-32.1440875,116.97649333333337,652.0,671.0,2.093984962405994,39.78571428571388,19.0,16,,128.42701422189705,107.87669129417031,215.75338258834063,50.254751692129226,4.472702565251472,17.713706065530033,4.937147756249533
-32.144551923076925,116.97734487179488,671.0,696.0,0.49367521367521694,12.341880341880424,25.0,18,,118.37388096529088,130.83186311526154,261.6637262305231,40.1111688397478,10.351968692183169,38.05513030156813,8.792309734525984
-32.116060000000004,117.00062916666666,962.0,981.0,1.0142857142856845,19.271428571428004,19.0,20,,121.22451636797099,101.82670529829228,203.65341059658456,48.621331126425936,3.006163043712649,12.373714975754183,3.348357125695991
-32.10572222222223,116.97963981481482,1082.0,1099.0,4.1547987616098965,70.63157894736824,17.0,22,,130.02106083007519,97.71927975880392,195.43855951760784,53.687921303173695,2.78803392580136,9.441814925334917,3.236190801105538
-32.10645185185186,116.9796259259259,1099.0,1116.0,2.1506707946336334,36.56140350877177,17.0,24,,131.3638498800484,98.72847302329265,197.4569460465853,53.968397350886015,3.329861872703123,12.921393803692311,3.8993783133232287
-32.10725000000001,116.97987962962962,1116.0,1133.0,2.429308565531461,41.29824561403484,17.0,26,,127.89963982332365,96.12489396067633,192.24978792135266,53.23706564610783,3.891119899515164,16.40877254425893,4.032711265467563
-32.10805277777777,116.98022314814814,1133.0,1150.0,1.689370485036114,28.71929824561394,17.0,28,,125.25401984671585,94.13653855902729,188.27307711805457,52.6611813292862,4.099200187216784,16.73878365532105,3.8540866401217
-32.10873240740741,116.98053518518519,1150.0,1167.0,2.891640866873019,49.15789473684132,17.0,30,,128.87625973198826,96.85888731116543,193.71777462233086,53.44581197947782,2.9892100608165864,11.084505101428952,2.939477437250189
