cluster_id,lat,lon,t_start,t_end,climb_rate_ms,climb_rate_ms_median,alt_gain_m_mean,duration_s_mean,n_circles
0,-31.641471373456792,117.22471836419753,367.0,420.0,2.6116268788682686,2.6116268788682686,69.24042145593896,26.5,2
1,-31.627845289855074,117.22042101449276,604.0,648.0,2.628458498023676,2.628458498023676,57.82608695652087,22.0,2
2,-31.612604513888886,117.26656036265433,2291.0,2412.0,-0.01704584130264068,0.2808630393996003,-3.3354508316180023,40.333333333333336,3
3,-31.610096666666667,117.26827571428572,2412.0,2480.0,0.2866946778711833,0.2866946778711833,9.747619047620232,34.0,2
4,-31.60705080358136,117.2673986375264,2480.0,2601.0,-0.18113528630937636,-0.3859649122807351,-9.963169361312097,40.333333333333336,3
5,-31.61808976190476,117.2524281547619,3323.0,3385.0,0.7996921022700241,0.7996921022700241,24.108185586249817,31.0,2
6,-31.61404655047204,117.24843070468928,3418.0,3545.0,0.29693067852634875,0.33337255487359163,7.786227787025427,31.75,4
7,-31.61017082307772,117.2491677467919,3545.0,3634.0,0.20572325062342123,0.6007586533902068,6.191675802564717,29.666666666666668,3
8,-31.645533424315616,117.22115917793879,3840.0,3909.0,1.7130475321779677,1.7638461538461732,39.760769230769256,23.0,3
9,-31.777568228874888,117.21833683706815,4414.0,4500.0,-0.7758885850991216,0.9636363636363529,-47.78149350649369,21.5,4
10,-32.03663040350488,117.11255727109828,5785.0,5935.0,2.566988095265288,2.740869565217394,54.09419195711079,21.428571428571427,7
11,-32.03048982142857,117.11159811507935,5960.0,5999.0,3.7304511278195083,3.7304511278195083,72.65714285714208,19.5,2
12,-32.34907631673882,117.01816204906206,7487.0,7528.0,2.0289384528514485,2.0289384528514485,42.31874647091941,20.5,2
13,-32.28464527777777,117.32596175925926,8334.0,8389.0,1.4622333728562866,1.4622333728562866,40.07235023041474,27.5,2
14,-32.26821208964646,117.35795830176767,8505.0,8578.0,3.432307699313298,3.067193675889299,78.28936100131737,24.333333333333332,3
15,-32.26434986363636,117.3586061969697,8578.0,8623.0,3.341153628979689,3.341153628979689,74.26730313165038,22.5,2
16,-31.98526006578947,118.01565467105263,10566.0,10603.0,2.719298245613987,2.719298245613987,50.02105263157808,18.5,2
17,-31.878074067982453,118.26155184210526,11245.0,11320.0,-0.5965538847118381,2.1437343358395387,-11.838909774437193,18.75,4
18,-31.743343622946252,118.54459074074073,12108.0,12164.0,4.296362117414714,3.7961038961038787,79.86525404420077,18.666666666666668,3
19,-31.737088728070173,118.54265120614033,12199.0,12236.0,1.5112781954886962,1.5112781954886962,27.7932330827063,18.5,2
20,-31.716168968186935,118.27553567708333,13091.0,13158.0,1.1503074642399729,1.1503074642399729,37.725676483899996,33.5,2
